speed(m/s),Acceleration(m/s2),Speed(mph),road_grade(rad),VSP_est,soc_simulation,fuel_est,elec_est
31.1639235992,-0.09248722219999905,69.71182725599445,0.0,8079.395137301867,0.15420346784009772,194808.1959599271,-36517.73193003974
31.1545394325,-0.009384166700002083,69.69083543813655,0.0,10661.217373469251,0.15420346784009772,,-36072.43392404446
31.122489432600002,-0.03204999989999635,69.61914151136025,0.0,9928.526344122818,0.15420346784009772,201698.67584980902,-36229.83091141612
31.1465072103,0.024017777699999243,69.67286783900849,0.0,11694.73140622166,0.15420346784009772,,-35976.921612543185
31.0659958215,-0.08051138880000153,69.49276869294621,0.0,8376.350266491603,0.15420346784009772,196175.48447822465,-36566.00454713793
31.2564891547,0.19049333319999917,69.91889084971461,0.0,16995.770690363504,0.15420346784009772,232219.77939843314,-35343.20960572638
31.164131099200002,-0.09235805549999654,69.71229142104445,0.0,8083.580093002597,0.15420346784009772,195896.26597825246,-36838.123941877115
31.1976580436,0.03352694439999837,69.78728918405059,0.0,12036.714190367064,0.15420346784009772,,-36115.02793824189
31.268446099200002,0.07078805560000134,69.94563781714446,0.0,13265.40877693017,0.15420346784009772,,-35742.45705938593
31.230087210300002,-0.0383588888999995,69.8598312842085,0.0,9820.818564815436,0.15420346784009772,201840.61349162884,-36420.01282606219
31.237184710300003,0.007097500000000423,69.8757079658585,0.0,11246.614717672612,0.15420346784009772,,-36148.32390901339
31.242834710300002,0.005649999999999267,69.88834667685849,0.0,11206.3193573375,0.15420346784009772,,-36068.3350632751
31.1705758214,-0.0722588889000022,69.72670787792252,0.0,8715.041168436781,0.15420346784009772,197393.63811550717,-36510.92673418154
31.231333321399998,0.06075749999999758,69.86261875997252,0.0,12917.38535947561,0.15420346784009772,,-35796.32662932794
31.2029647103,-0.02836861109999589,69.7991598790585,0.0,10110.148644193505,0.15420346784009772,202815.3650261417,-36325.603811819994
31.2623427658,0.059378055499998084,69.93198502652865,0.0,12902.98517895621,0.15420346784009772,,-35833.938248497696
31.2833849881,0.02104222230000019,69.97905521528043,0.0,11723.199540679592,0.15420346784009772,,-36058.514336696324
31.2857097103,0.002324722200000906,69.9842554793585,0.0,11139.674574269273,0.15420346784009772,,-36187.471143265386
31.201357793000003,-0.08435191729999758,69.79556530147343,0.0,8362.051630569656,0.15420346784009772,196221.02053322172,-36597.29084719654
31.076819300300002,-0.12453849270000106,69.51698016561309,0.0,7016.533891907912,0.15420346784009772,192310.57471964537,-36958.50512644605
31.0006420542,-0.0761772461000021,69.34657623672216,0.0,8460.073753538802,0.15420346784009772,195825.85993427318,-36357.21605757756
31.061373876999998,0.06073182279999756,69.48242968041637,0.0,12759.970574173834,0.15420346784009772,,-35744.008694267744
31.1991119325,0.13773805550000162,69.79054144628655,0.0,15289.312097173583,0.1941068039673668,188437.07413746844,-25466.72578348298
31.0849124881,-0.11419944440000052,69.53508414113041,0.0,7343.855157489209,0.1941068039673668,156778.00527084272,-27151.26189370072
31.2301360992,0.14522361110000048,69.85994064574444,0.0,15554.165426770645,0.1941068039673668,189620.391397132,-25414.905243970472
31.3668908214,0.13675472219999918,70.16585275402252,0.0,15427.091473781578,0.1941068039673668,189124.510177933,-25464.230428836847
31.4630233213,0.09613249990000128,70.38089538834883,0.0,14246.126418560472,0.1941068039673668,184207.1863792422,-25804.811737128894
31.538461099000003,0.07543777770000304,70.54964517079708,0.0,13666.917835772381,0.1941068039673668,181635.10124857698,-25908.544723999523
31.446264154699996,-0.09219694430000658,70.34340613821462,0.0,8307.584082350346,0.1941068039673668,159611.4105476978,-26790.52034941092
31.4293797102,-0.01688444449999693,70.3056366489348,0.0,10661.396177946055,0.1941068039673668,,-26269.612718689787
31.495897488,0.06651777780000145,70.45443292680673,0.0,13345.367445153752,0.1941068039673668,,-25730.099330568915
31.4433605435,-0.05253694450000168,70.3369109341769,0.0,9552.354530493489,0.1941068039673668,164354.12216788332,-26515.999507702545
31.4648838768,0.021523333299999337,70.385057339369,0.0,11900.366394714696,0.1941068039673668,,-26031.668312866073
31.4174863769,-0.047397499899997086,70.27903197594269,0.0,9692.557999958404,0.1941068039673668,164741.67239167984,-26433.94059699848
31.4580366547,0.04055027779999776,70.36974051436462,0.0,12492.77187479241,0.1941068039673668,,-25883.104631186987
31.4499535991,-0.008083055600000222,70.35165920397075,0.0,10955.85101679207,0.1941068039673668,,-26193.000505763863
31.460401654699996,0.01044805559999773,70.37503087746461,0.0,11547.911015674352,0.1941068039673668,,-26093.794157608005
31.4629958213,0.00259416660000511,70.38083387249883,0.0,11303.103495936279,0.1941068039673668,,-26110.303541080168
31.4906502657,0.027654444399999534,70.44269520535497,0.0,12116.582671254495,0.1941068039673668,,-25976.518312513133
31.5233441546,0.032693888899999024,70.51582947319093,0.0,12305.055445469588,0.1941068039673668,,-25951.30871137377
31.496259988000002,-0.027084166599998127,70.45524381755673,0.0,10397.598501274226,0.1941068039673668,167701.92099765144,-26326.31576542288
31.4890288769,-0.007231111100001186,70.43906825589269,0.0,11016.603173141588,0.1941068039673668,,-26191.521833999217
31.5030183213,0.01398944439999994,70.47036180364883,0.0,11697.290261700622,0.1941068039673668,,-26033.431845221017
31.5136633213,0.010645000000000238,70.49417402994882,0.0,11601.391549325663,0.1941068039673668,,-26064.70249567949
31.565191376799998,0.05152805549999684,70.609439198419,0.0,12937.749245579456,0.1941068039673668,,-25860.797299236237
31.638174585199998,0.07298320840000017,70.77269825661729,0.0,13684.733337745503,0.1941068039673668,181493.48416214297,-25831.933154848422
31.7021624515,0.0639878663000033,70.91583527425841,0.0,13460.925958454302,0.1941068039673668,,-25828.425924182073
31.7296145027,0.027452051199997385,70.97724386566973,0.0,12327.799316895882,0.1941068039673668,,-26043.354602770167
31.6929902657,-0.03662423699999806,70.89531764495496,0.0,10263.501690076882,0.1941068039673668,167367.207175322,-26420.85072854374
31.638963599,-0.05402666670000045,70.77446323314706,0.0,9667.027975246827,0.1941068039673668,164805.26414517686,-26491.183546028784
31.790248043400002,0.15128444440000166,71.1128774582032,0.0,16320.113811284617,0.1941068039673668,193585.1471268015,-25445.158548364914
31.9636641544,0.1734161109999981,71.50079889354355,0.0,17209.157882479903,0.1941068039673668,197755.96770441346,-25360.144394096893
31.993899987800003,0.030235833400002576,71.56843463870935,0.0,12660.75125197613,0.1941068039673668,,-26126.906531268574
32.0891402655,0.09524027769999677,71.78148142550758,0.0,14835.682207509772,0.1941068039673668,187212.19872152305,-25823.256960995503
32.1334330433,0.044292777800002625,71.88056171187951,0.0,13242.983452334742,0.1941068039673668,,-25968.178563558988
32.1707174877,0.03728444440000089,71.96396477693565,0.0,13053.086753536847,0.1941068039673668,,-26014.511313290208
32.1672080433,-0.0035094444000023373,71.9561143603795,0.0,11737.535183198332,0.1941068039673668,,-26202.94705441203
32.1360419322,-0.031166111099999227,71.88639763981547,0.0,10820.519876725202,0.1941068039673668,,-26362.424580255203
32.1131005433,-0.022941388900001414,71.8350791293295,0.0,11064.51919169698,0.1941068039673668,,-26269.377981187135
32.1061663766,-0.0069341666999989116,71.81956781447161,0.0,11572.315810544525,0.1941068039673668,,-26161.19041240896
32.1256405433,0.01947416670000024,71.8631303569295,0.0,12438.244908380184,0.1941068039673668,,-26025.031668069067
32.1189647099,-0.006675833400002773,71.84819691816371,0.0,11592.141249364478,0.1941068039673668,,-26197.529977547703
32.0835219322,-0.03544277769999837,71.76891355101547,0.0,10637.282057197437,0.1941068039673668,,-26370.521440724027
31.9799274878,-0.10359444439999876,71.53717899455934,0.0,8367.85002224747,0.1941068039673668,159830.44998790845,-26775.916366101774
31.827477210100003,-0.15245027769999808,71.19615687036111,0.0,6691.873437662875,0.1941068039673668,154398.9738652521,-27248.0842117818
31.7358355434,-0.09164166670000284,70.9911599604532,0.0,8553.962349638055,0.1941068039673668,159987.26042723554,-26569.037809697198
31.570612488000002,-0.1652230553999985,70.62156589890672,0.0,6099.839529273904,0.1941068039673668,152061.77524960096,-27258.871367961045
31.4736005436,-0.09701194440000194,70.40455600000058,0.0,8177.460208719449,0.1941068039673668,158400.18009133404,-26594.969223565746
31.288261376999998,-0.18533916660000216,69.98996340466638,0.0,5270.217236936729,0.1941068039673668,149250.65706692263,-27367.56300909206
31.237566099200002,-0.05069527779999561,69.87656110994446,0.0,9441.641648372644,0.1941068039673668,163124.5340630134,-26290.426765520446
31.1783960992,-0.05917000000000172,69.74420137014445,0.0,9129.308396804321,0.1941068039673668,161873.88516456087,-26347.605066958426
31.0455469326,-0.1328491665999998,69.44702575541025,0.0,6735.6291148804285,0.1941068039673668,153977.32672066486,-27069.966202107167
31.1880769325,0.14252999989999893,69.76585681338655,0.0,15427.720464653561,0.1941068039673668,188979.20739954297,-25413.93875949438
31.0987727659,-0.08930416659999807,69.56608875095236,0.0,8128.378838515096,0.1941068039673668,158827.60542027783,-26792.088557854666
31.156495265900002,0.057722500000000565,69.69521052010235,0.0,12753.691881906267,0.1941068039673668,,-25860.421035587777
31.1466874881,-0.009807777800002526,69.67327110963042,0.0,10641.336903937996,0.1941068039673668,,-26189.53829199535
31.2092230436,0.062535555500002,69.81315939515059,0.0,12952.424218489055,0.1941068039673668,,-25779.52301091125
31.2556055436,0.04638249999999999,69.9169142647006,0.0,12490.565805049719,0.1941068039673668,,-25880.00793412228
31.173843877,-0.08176166660000206,69.73401832221639,0.0,8421.38390179886,0.1941068039673668,159770.6590942071,-26684.421809407533
31.3037044325,0.12986055549999875,70.02450859323655,0.0,15147.677284611902,0.1941068039673668,187840.53268274842,-25506.280593206342
31.3141652658,0.010460833300001582,70.04790884967866,0.0,11419.218768420507,0.1941068039673668,,-26148.51487760606
31.345159710300003,0.03099444450000277,70.11724156235849,0.0,12090.123201955726,0.2229202246145566,,-18804.131956561672
31.3171788769,-0.027980833400000904,70.05465011689269,0.0,10217.984164204194,0.2229202246145566,140536.03580474446,-19104.14598149842
31.3761202658,0.058941388899999225,70.18649846737866,0.0,12994.917107551102,0.2229202246145566,,-18538.726961824457
31.3296105436,-0.046509722199999715,70.0824590094006,0.0,9647.939515322643,0.2229202246145566,138240.6838019845,-19254.136931739024
31.3501738769,0.020563333300000153,70.12845795219269,0.0,11767.625824879613,0.2229202246145566,,-18783.912917573256
31.335059154699998,-0.015114722200003428,70.09464722551462,0.0,10636.18876556775,0.2229202246145566,,-18989.325091790608
31.315411376900002,-0.019647777799995936,70.0506963254427,0.0,10477.45091137437,0.2229202246145566,141602.55117079127,-19039.42843268905
31.3586360991,0.043224722199997956,70.14738743552076,0.0,12485.798401686006,0.2229202246145566,,-18628.802071734102
31.392451376900002,0.033815277800002264,70.2230301830427,0.0,12221.352988421871,0.2229202246145566,,-18689.65035021721
31.359655543600002,-0.0327958332999998,70.1496678717006,0.0,10102.75192674899,0.2229202246145566,140106.5126121605,-19146.545462046997
31.387852488000004,0.0281969444000012,70.21274274450673,0.0,12040.83773660754,0.2229202246145566,,-18713.19856269121
31.3782883214,-0.009564166600004143,70.19134827767252,0.0,10847.347998795887,0.2229202246145566,,-18964.019614742494
31.4037238769,0.02543555549999965,70.24824608919269,0.0,11968.41873912331,0.2229202246145566,,-18735.879599255808
31.412798599099997,0.009074722199997609,70.26854569827076,0.0,11462.635204926723,0.2229202246145566,,-18843.233586970855
31.408793043600003,-0.004005555499993818,70.2595855109506,0.0,11048.264467732513,0.2229202246145566,,-18935.278233598023
31.432234432399998,0.02344138879999491,70.31202249121286,0.0,11931.375238714612,0.2229202246145566,,-18747.49611409345
31.456356372800002,0.02412194040000415,70.36598182457124,0.0,11974.45669516992,0.2229202246145566,,-18743.4251278676
31.472848385,0.016492012199996964,70.4028734663419,0.0,11749.16675288754,0.2229202246145566,,-18803.567542009012
31.4833496709,0.010501285900001989,70.42636421282305,0.0,11569.938303887378,0.2229202246145566,,-18840.94128663915
31.4894994324,0.006149761499997908,70.44012086031286,0.0,11438.369541545271,0.2229202246145566,,-18861.326553604016
31.5125297102,0.02303027780000022,70.49163820993479,0.0,11990.675158285772,0.2229202246145566,,-18754.497179783615
31.582773043499998,0.07024333329999877,70.64876833192689,0.0,13545.231087526265,0.2229202246145566,154773.5049447816,-18569.600426522375
31.570176099,-0.01259694449999671,70.62058972289707,0.0,10917.960295708946,0.2229202246145566,,-19031.34843386893
31.6073013768,0.03712527779999775,70.703636741819,0.0,12521.824669559972,0.2229202246145566,,-18698.21848137879
31.695887210100004,0.08858583330000513,70.90179793576111,0.0,14234.610021842826,0.2229202246145566,157957.33705187342,-18469.916451139914
31.774893876799997,0.07900666669999268,71.07853110876898,0.0,14007.484099086947,0.2229202246145566,157030.92956564546,-18545.525281514274
31.8216408212,0.04674694440000238,71.18310121857513,0.0,13026.330576581926,0.2229202246145566,,-18672.4576689431
31.9086285989,0.08698777769999921,71.37768765802336,0.0,14392.326890854347,0.2229202246145566,158852.15060660243,-18503.5906433334
31.970617487800002,0.06198888890000376,71.51635308315934,0.0,13654.228273253462,0.2229202246145566,155555.3521760033,-18649.50426509128
32.02379221,0.05317472220000141,71.63530174623742,0.0,13423.22525866417,0.2229202246145566,,-18629.427818245404
32.1119372099,0.08814499989999547,71.83247682231371,0.0,14630.689090856758,0.2229202246145566,160044.28371360592,-18498.920548135484
32.1507749877,0.03883777779999775,71.91935460098564,0.0,13084.135287036408,0.2229202246145566,,-18714.8134947927
32.1682505433,0.017475555600000803,71.9584463703295,0.0,12413.531355094445,0.2229202246145566,,-18843.277667277463
32.154723321,-0.013527222299998698,71.92818678567774,0.0,11404.098188040056,0.2229202246145566,,-18997.761951911973
32.1235910988,-0.031132222200000115,71.85854587254967,0.0,10810.68459666278,0.2229202246145566,,-19095.18293724454
32.1751785988,0.05158750000000367,71.97394401479968,0.0,13517.51900065405,0.2229202246145566,154871.7729846859,-18650.736285751467
32.08402221,-0.09115638880000176,71.7700326424374,0.0,8850.200972304216,0.2229202246145566,135319.312893178,-19536.85390589596
32.0750574878,-0.00896472219999822,71.74997909675935,0.0,11479.198085158663,0.2229202246145566,,-18952.965745685786
32.0757208211,0.0006633332999967934,71.75146293355144,0.0,11788.619838135148,0.2229202246145566,,-18838.634919261483
32.05069221,-0.02502861109999799,71.6954754322374,0.0,10942.501518748497,0.2229202246145566,,-19041.926736188474
32.0069610989,-0.043731111100001385,71.59765156057337,0.0,10305.472285951084,0.2229202246145566,141173.46261641718,-19173.071856512062
32.1080991544,0.10113805550000166,71.82389132244354,0.0,15044.04986008777,0.2229202246145566,161839.13337252493,-18395.17098140812
32.0803452655,-0.0277538889000013,71.76180753820758,0.0,10881.178252873337,0.2229202246145566,,-19136.44707136301
32.1195602655,0.03921499999999867,71.84952914030757,0.0,13066.671432844907,0.2229202246145566,,-18699.576473414752
32.0960424877,-0.023517777800002193,71.79692128243563,0.0,11030.934195177359,0.2229202246145566,,-19062.670374835725
32.1111127655,0.015070277800006693,71.83063258965758,0.0,12283.357489447422,0.2229202246145566,,-18804.77373766142
31.9649949878,-0.14611777770000245,71.50377588800934,0.0,6996.687787844524,0.2229202246145566,128755.43283162534,-20097.223617046195
31.99040721,0.025412222199999945,71.5606215043374,0.0,12503.186727720657,0.2229202246145566,,-18673.555636059118
32.022058598899996,0.03165138889999497,71.63142376222336,0.0,12732.345720105213,0.2229202246145566,,-18638.043352734974
32.0224444322,0.0003858333000010816,71.63228684816546,0.0,11731.506913216568,0.2229202246145566,,-18906.561168829634
31.9692844322,-0.05315999999999832,71.51337111776547,0.0,9971.717420577348,0.2229202246145566,139831.2054845594,-19263.256603030655
31.8576027656,-0.11168166659999912,71.26354593048127,0.0,8013.016016746434,0.2229202246145566,131765.67191185776,-19650.284854669757
31.7530080434,-0.1045947221999981,71.0295738126032,0.0,8156.367385087622,0.2229202246145566,132122.5360056308,-19553.89135634105
31.609778876799997,-0.14322916660000473,70.70917876066899,0.0,6823.140228514552,0.2229202246145566,127596.28556618564,-19979.047724982065
31.4721233213,-0.13765555549999675,70.40125154234883,0.0,6897.168067077513,0.2229202246145566,127798.584944737,-19940.48964067308
31.289579710300004,-0.18254361099999628,69.9929124371585,0.0,5358.588415959285,0.2229202246145566,122174.71393173501,-20245.32473928284
31.244574710300004,-0.04500499999999974,69.8922389524585,0.0,9625.14106299599,0.2229202246145566,137581.84930948517,-19077.126301454966
31.174485821399998,-0.0700888889000062,69.73545431332252,0.0,8785.777659522117,0.2229202246145566,134163.3316269079,-19266.20190771656
31.114580265900003,-0.05990555549999499,69.60144918000236,0.0,9055.268718992349,0.2229202246145566,135369.81176883774,-19243.1503255
31.2059719325,0.09139166659999631,69.80588685468655,0.0,13849.896003936014,0.2437910638569779,137049.89274857182,-13162.768766009118
31.2076547103,0.0016827778000028104,69.80965112765848,0.0,11051.899076509226,0.2437910638569779,,-13695.06413270964
31.2345652658,0.02691055549999888,69.86984842567865,0.0,11863.182402783137,0.2437910638569779,,-13541.605074325644
