speed(m/s),Acceleration(m/s2),Speed(mph),road_grade(rad),VSP_est,soc_simulation,fuel_est,elec_est
31.1991119325,0.13773805550000162,69.79054144628655,0.0,15289.312097173583,0.24663391409417396,141147.87924852435,-12203.233591579485
31.0849124881,-0.11419944440000052,69.53508414113041,0.0,7343.855157489209,0.24663391409417396,107875.29272619373,-14091.192571802763
31.2301360992,0.14522361110000048,69.85994064574444,0.0,15554.165426770645,0.24663391409417396,142353.57294581775,-12149.707939734079
31.3668908214,0.13675472219999918,70.16585275402252,0.0,15427.091473781578,0.24663391409417396,141829.04525760244,-12194.765413306617
31.4630233213,0.09613249990000128,70.38089538834883,0.0,14246.126418560472,0.24663391409417396,136713.97218642462,-12520.777728447803
31.538461099000003,0.07543777770000304,70.54964517079708,0.0,13666.917835772381,0.24663391409417396,134081.11752765003,-12631.908392542324
31.446264154699996,-0.09219694430000658,70.34340613821462,0.0,8307.584082350346,0.24663391409417396,111036.67676933375,-13678.221634206147
31.4293797102,-0.01688444449999693,70.3056366489348,0.0,10661.396177946055,0.24663391409417396,,-13085.7482959581
31.495897488,0.06651777780000145,70.45443292680673,0.0,13345.367445153752,0.24663391409417396,,-12493.993970091176
31.4433605435,-0.05253694450000168,70.3369109341769,0.0,9552.354530493489,0.24663391409417396,116172.06079280944,-13361.514610048076
31.4648838768,0.021523333299999337,70.385057339369,0.0,11900.366394714696,0.24663391409417396,,-12816.57385536481
31.4174863769,-0.047397499899997086,70.27903197594269,0.0,9692.557999958404,0.24663391409417396,116645.97027819749,-13288.38710705549
31.4580366547,0.04055027779999776,70.36974051436462,0.0,12492.77187479241,0.24663391409417396,,-12664.002472547898
31.4499535991,-0.008083055600000222,70.35165920397075,0.0,10955.85101679207,0.24663391409417396,,-13005.735390880487
31.460401654699996,0.01044805559999773,70.37503087746461,0.0,11547.911015674352,0.24663391409417396,,-12888.00019826803
31.4629958213,0.00259416660000511,70.38083387249883,0.0,11303.103495936279,0.24663391409417396,,-12917.755962807176
31.4906502657,0.027654444399999534,70.44269520535497,0.0,12116.582671254495,0.24663391409417396,,-12760.011813604979
31.5233441546,0.032693888899999024,70.51582947319093,0.0,12305.055445469588,0.24663391409417396,,-12728.45604268346
31.496259988000002,-0.027084166599998127,70.45524381755673,0.0,10397.598501274226,0.24663391409417396,119742.95218996653,-13150.343873501957
31.4890288769,-0.007231111100001186,70.43906825589269,0.0,11016.603173141588,0.24663391409417396,,-13000.15323475133
31.5030183213,0.01398944439999994,70.47036180364883,0.0,11697.290261700622,0.24663391409417396,,-12831.62194552301
31.5136633213,0.010645000000000238,70.49417402994882,0.0,11601.391549325663,0.24663391409417396,,-12862.097086897142
31.565191376799998,0.05152805549999684,70.609439198419,0.0,12937.749245579456,0.24663391409417396,,-12619.436659601153
31.638174585199998,0.07298320840000017,70.77269825661729,0.0,13684.733337745503,0.24663391409417396,133999.1698241519,-12571.159229189012
31.7021624515,0.0639878663000033,70.91583527425841,0.0,13460.925958454302,0.24663391409417396,,-12563.892197631047
31.7296145027,0.027452051199997385,70.97724386566973,0.0,12327.799316895882,0.24663391409417396,,-12797.855229961222
31.6929902657,-0.03662423699999806,70.89531764495496,0.0,10263.501690076882,0.24663391409417396,119316.85506421154,-13231.986842696513
31.638963599,-0.05402666670000045,70.77446323314706,0.0,9667.027975246827,0.24663391409417396,116654.67899953495,-13333.27058511675
31.790248043400002,0.15128444440000166,71.1128774582032,0.0,16320.113811284617,0.24663391409417396,146247.6625107211,-12139.549883242138
31.9636641544,0.1734161109999981,71.50079889354355,0.0,17209.157882479903,0.24663391409417396,150426.15063311212,-12036.93015105019
31.993899987800003,0.030235833400002576,71.56843463870935,0.0,12660.75125197613,0.24663391409417396,,-12841.836126934166
32.0891402655,0.09524027769999677,71.78148142550758,0.0,14835.682207509772,0.24663391409417396,139679.9521372251,-12506.50852091193
32.1334330433,0.044292777800002625,71.88056171187951,0.0,13242.983452334742,0.24663391409417396,,-12684.926391384985
32.1707174877,0.03728444440000089,71.96396477693565,0.0,13053.086753536847,0.24663391409417396,,-12731.778328744876
32.1672080433,-0.0035094444000023373,71.9561143603795,0.0,11737.535183198332,0.24663391409417396,,-12958.54294548188
32.1360419322,-0.031166111099999227,71.88639763981547,0.0,10820.519876725202,0.24663391409417396,,-13144.057928218223
32.1131005433,-0.022941388900001414,71.8350791293295,0.0,11064.51919169698,0.24663391409417396,,-13055.765821377896
32.1061663766,-0.0069341666999989116,71.81956781447161,0.0,11572.315810544525,0.24663391409417396,,-12937.774567760858
32.1256405433,0.01947416670000024,71.8631303569295,0.0,12438.244908380184,0.24663391409417396,,-12776.822443503417
32.1189647099,-0.006675833400002773,71.84819691816371,0.0,11592.141249364478,0.24663391409417396,,-12964.173660919518
32.0835219322,-0.03544277769999837,71.76891355101547,0.0,10637.282057197437,0.24663391409417396,,-13163.808250592028
31.9799274878,-0.10359444439999876,71.53717899455934,0.0,8367.85002224747,0.24663391409417396,111278.10297300106,-13661.646423664663
31.827477210100003,-0.15245027769999808,71.19615687036111,0.0,6691.873437662875,0.24663391409417396,105258.55269593248,-14233.20750470737
31.7358355434,-0.09164166670000284,70.9911599604532,0.0,8553.962349638055,0.24663391409417396,111660.87762623846,-13491.686326192934
31.570612488000002,-0.1652230553999985,70.62156589890672,0.0,6099.839529273904,0.24663391409417396,102766.39206168997,-14311.311532211806
31.4736005436,-0.09701194440000194,70.40455600000058,0.0,8177.460208719449,0.24663391409417396,110002.62681421658,-13548.031661994795
31.288261376999998,-0.18533916660000216,69.98996340466638,0.0,5270.217236936729,0.24663391409417396,99597.8249769215,-14494.148395261689
31.237566099200002,-0.05069527779999561,69.87656110994446,0.0,9441.641648372644,0.24663391409417396,115145.54305664066,-13203.195498620116
31.1783960992,-0.05917000000000172,69.74420137014445,0.0,9129.308396804321,0.24663391409417396,113817.22195602393,-13273.904430264369
31.0455469326,-0.1328491665999998,69.44702575541025,0.0,6735.6291148804285,0.24663391409417396,105037.52319727196,-14100.625005359088
31.1880769325,0.14252999989999893,69.76585681338655,0.0,15427.720464653561,0.24663391409417396,141720.83476764924,-12154.861628173769
31.0987727659,-0.08930416659999807,69.56608875095236,0.0,8128.378838515096,0.24663391409417396,110226.73939122434,-13697.085179677922
31.156495265900002,0.057722500000000565,69.69521052010235,0.0,12753.691881906267,0.24663391409417396,,-12630.284932329107
31.1466874881,-0.009807777800002526,69.67327110963042,0.0,10641.336903937996,0.24663391409417396,,-13026.781184813006
31.2092230436,0.062535555500002,69.81315939515059,0.0,12952.424218489055,0.24663391409417396,,-12555.598901264117
31.2556055436,0.04638249999999999,69.9169142647006,0.0,12490.565805049719,0.24663391409417396,,-12661.753818654424
31.173843877,-0.08176166660000206,69.73401832221639,0.0,8421.38390179886,0.24663391409417396,111315.3249121797,-13589.320125941209
31.3037044325,0.12986055549999875,70.02450859323655,0.0,15147.677284611902,0.24663391409417396,140530.03952694184,-12241.28748920039
31.3141652658,0.010460833300001582,70.04790884967866,0.0,11419.218768420507,0.24663391409417396,,-12938.678225822405
31.345159710300003,0.03099444450000277,70.11724156235849,0.0,12090.123201955726,0.2609287592887809,,-9227.211999919613
31.3171788769,-0.027980833400000904,70.05465011689269,0.0,10217.984164204194,0.2609287592887809,105828.97587259836,-9580.797429205179
31.3761202658,0.058941388899999225,70.18649846737866,0.0,12994.917107551102,0.2609287592887809,,-8965.369843159315
31.3296105436,-0.046509722199999715,70.0824590094006,0.0,9647.939515322643,0.2609287592887809,103413.8286676597,-9738.579416069913
31.3501738769,0.020563333300000153,70.12845795219269,0.0,11767.625824879613,0.2609287592887809,,-9228.641825475408
31.335059154699998,-0.015114722200003428,70.09464722551462,0.0,10636.18876556775,0.2609287592887809,,-9460.989014903545
31.315411376900002,-0.019647777799995936,70.0506963254427,0.0,10477.45091137437,0.2609287592887809,106943.77065167073,-9512.336837273833
31.3586360991,0.043224722199997956,70.14738743552076,0.0,12485.798401686006,0.2609287592887809,,-9064.421473597611
31.392451376900002,0.033815277800002264,70.2230301830427,0.0,12221.352988421871,0.2609287592887809,,-9127.671213156513
31.359655543600002,-0.0327958332999998,70.1496678717006,0.0,10102.75192674899,0.2609287592887809,105366.90520410589,-9622.110486274827
31.387852488000004,0.0281969444000012,70.21274274450673,0.0,12040.83773660754,0.2609287592887809,,-9156.476249407242
31.3782883214,-0.009564166600004143,70.19134827767252,0.0,10847.347998795887,0.2609287592887809,,-9427.483199912318
31.4037238769,0.02543555549999965,70.24824608919269,0.0,11968.41873912331,0.2609287592887809,,-9178.754856130246
31.412798599099997,0.009074722199997609,70.26854569827076,0.0,11462.635204926723,0.2609287592887809,,-9293.776434782605
31.408793043600003,-0.004005555499993818,70.2595855109506,0.0,11048.264467732513,0.2609287592887809,,-9392.156284700004
31.432234432399998,0.02344138879999491,70.31202249121286,0.0,11931.375238714612,0.2609287592887809,,-9190.167914653524
31.456356372800002,0.02412194040000415,70.36598182457124,0.0,11974.45669516992,0.2609287592887809,,-9184.508106493799
31.472848385,0.016492012199996964,70.4028734663419,0.0,11749.16675288754,0.2609287592887809,,-9245.499979734625
31.4833496709,0.010501285900001989,70.42636421282305,0.0,11569.938303887378,0.2609287592887809,,-9285.734736173992
31.4894994324,0.006149761499997908,70.44012086031286,0.0,11438.369541545271,0.2609287592887809,,-9309.707281489647
31.5125297102,0.02303027780000022,70.49163820993479,0.0,11990.675158285772,0.2609287592887809,,-9192.548414247529
31.582773043499998,0.07024333329999877,70.64876833192689,0.0,13545.231087526265,0.2609287592887809,120404.80512038317,-8978.173420665496
31.570176099,-0.01259694449999671,70.62058972289707,0.0,10917.960295708946,0.2609287592887809,,-9476.826424476112
31.6073013768,0.03712527779999775,70.703636741819,0.0,12521.824669559972,0.2609287592887809,,-9118.825246160644
31.695887210100004,0.08858583330000513,70.90179793576111,0.0,14234.610021842826,0.2609287592887809,123622.19078979715,-8866.573123748045
31.774893876799997,0.07900666669999268,71.07853110876898,0.0,14007.484099086947,0.2609287592887809,122658.15199606618,-8938.32041795856
31.8216408212,0.04674694440000238,71.18310121857513,0.0,13026.330576581926,0.2609287592887809,,-9072.7409384952
31.9086285989,0.08698777769999921,71.37768765802336,0.0,14392.326890854347,0.2609287592887809,124488.3633632115,-8887.804327065176
31.970617487800002,0.06198888890000376,71.51635308315934,0.0,13654.228273253462,0.2609287592887809,121130.48416193202,-9038.80940038417
32.02379221,0.05317472220000141,71.63530174623742,0.0,13423.22525866417,0.2609287592887809,,-9018.889885847815
32.1119372099,0.08814499989999547,71.83247682231371,0.0,14630.689090856758,0.2609287592887809,125672.04710110756,-8874.358714437385
32.1507749877,0.03883777779999775,71.91935460098564,0.0,13084.135287036408,0.2609287592887809,,-9104.475462217704
32.1682505433,0.017475555600000803,71.9584463703295,0.0,12413.531355094445,0.2609287592887809,,-9241.927342355175
32.154723321,-0.013527222299998698,71.92818678567774,0.0,11404.098188040056,0.2609287592887809,,-9421.13224547127
32.1235910988,-0.031132222200000115,71.85854587254967,0.0,10810.68459666278,0.2609287592887809,,-9534.32327967101
32.1751785988,0.05158750000000367,71.97394401479968,0.0,13517.51900065405,0.2609287592887809,120451.39246223384,-9045.813604571766
32.08402221,-0.09115638880000176,71.7700326424374,0.0,8850.200972304216,0.2609287592887809,100245.72832334832,-10019.067567410359
32.0750574878,-0.00896472219999822,71.74997909675935,0.0,11479.198085158663,0.2609287592887809,,-9380.887443445683
32.0757208211,0.0006633332999967934,71.75146293355144,0.0,11788.619838135148,0.2609287592887809,,-9271.519049113485
32.05069221,-0.02502861109999799,71.6954754322374,0.0,10942.501518748497,0.2609287592887809,,-9483.770408443985
32.0069610989,-0.043731111100001385,71.59765156057337,0.0,10305.472285951084,0.2609287592887809,106414.33804135845,-9629.594598713762
32.1080991544,0.10113805550000166,71.82389132244354,0.0,15044.04986008777,0.2609287592887809,127510.05854150065,-8772.370288289669
32.0803452655,-0.0277538889000013,71.76180753820758,0.0,10881.178252873337,0.2609287592887809,,-9562.917730291414
32.1195602655,0.03921499999999867,71.84952914030757,0.0,13066.671432844907,0.2609287592887809,,-9092.89342032716
32.0960424877,-0.023517777800002193,71.79692128243563,0.0,11030.934195177359,0.2609287592887809,,-9494.990642398741
32.1111127655,0.015070277800006693,71.83063258965758,0.0,12283.357489447422,0.2609287592887809,,-9217.48987185099
31.9649949878,-0.14611777770000245,71.50377588800934,0.0,6996.687787844524,0.2609287592887809,93239.29912940529,-10653.065216041825
31.99040721,0.025412222199999945,71.5606215043374,0.0,12503.186727720657,0.2609287592887809,,-9099.792939306624
32.022058598899996,0.03165138889999497,71.63142376222336,0.0,12732.345720105213,0.2609287592887809,,-9059.263421622323
32.0224444322,0.0003858333000010816,71.63228684816546,0.0,11731.506913216568,0.2609287592887809,,-9329.369111116932
31.9692844322,-0.05315999999999832,71.51337111776547,0.0,9971.717420577348,0.2609287592887809,105001.28057373993,-9723.218578865166
31.8576027656,-0.11168166659999912,71.26354593048127,0.0,8013.016016746434,0.2609287592887809,96556.323610713,-10175.130528264459
31.7530080434,-0.1045947221999981,71.0295738126032,0.0,8156.367385087622,0.2609287592887809,97003.1539691714,-10088.55166130779
31.609778876799997,-0.14322916660000473,70.70917876066899,0.0,6823.140228514552,0.2609287592887809,92170.57356234896,-10580.126707199553
31.4721233213,-0.13765555549999675,70.40125154234883,0.0,6897.168067077513,0.2609287592887809,92414.94823564835,-10543.635379100242
31.289579710300004,-0.18254361099999628,69.9929124371585,0.0,5358.588415959285,0.2609287592887809,86319.84271452823,-10935.765553523946
31.244574710300004,-0.04500499999999974,69.8922389524585,0.0,9625.14106299599,0.2609287592887809,102893.11783849001,-9601.020707847993
31.174485821399998,-0.0700888889000062,69.73545431332252,0.0,8785.777659522117,0.2609287592887809,99308.5235326144,-9813.437505449372
31.114580265900003,-0.05990555549999499,69.60144918000236,0.0,9055.268718992349,0.2609287592887809,100540.60653667345,-9774.127173078718
31.2059719325,0.09139166659999631,69.80588685468655,0.0,13849.896003936014,0.2712890261158999,112244.4536921358,-6233.120343738914
31.2076547103,0.0016827778000028104,69.80965112765848,0.0,11051.899076509226,0.2712890261158999,,-6790.7394737005025
