speed(m/s),Acceleration(m/s2),Speed(mph),road_grade(rad),VSP_est,soc_simulation,fuel_est,elec_est
29.5028685998,0.021639999900003204,65.99614688563662,0.0,10233.93807381447,0.25,115555.43986760156,-12207.118356910823
29.6213360998,0.11846750000000128,66.26115157508661,0.0,13197.862925362386,0.25,,-11534.12637519522
29.644061099800002,0.022725000000001216,66.31198603658662,0.0,10380.310052828143,0.25,115894.76801925665,-12074.019924485156
29.7617277664,0.11766666659999814,66.57519930977082,0.0,13301.939813479665,0.25,,-11407.478381679091
29.722188321999997,-0.039539444400002566,66.48675194501467,0.0,8593.346142043016,0.25,108366.87353075984,-12525.980803564256
29.7934702664,0.07128194440000257,66.64620537772082,0.0,11948.998319378761,0.25,,-11692.981333275802
29.7978463775,0.004376111100000912,66.65599447568485,0.0,9959.150046048935,0.25,113972.72650023112,-12137.880193243618
29.893786099699998,0.09593972219999714,66.87060587786291,0.0,12773.476795130535,0.25,,-11523.430117580554
29.926391099699998,0.03260500000000022,66.94354130656292,0.0,10907.396198707052,0.25,,-11965.830225958456
29.9660513775,0.03966027780000303,67.03225896838485,0.0,11152.008191627065,0.25,,-11927.468797797352
30.0190141552,0.052962777699999464,67.15073352433309,0.0,11596.149545207196,0.25,,-11790.459216510739
30.0696352663,0.050621111099999894,67.26396991259713,0.0,11569.36313600876,0.25,,-11809.069165666773
30.0856080441,0.015972777799998283,67.29970005816905,0.0,10540.699949756841,0.25,,-12050.09321524053
30.211902210700003,0.1262941666000046,67.58221253120327,0.0,13978.502399257111,0.25,131673.44329470358,-11445.044003883511
30.225857488499997,0.013955277799993837,67.61342965032519,0.0,10596.126565346907,0.25,,-12132.685888776883
30.6181463772,0.39228888870000134,68.49095635701377,0.0,22509.682695271465,0.25,172038.68015504032,-10226.501014289517
30.9136241548,0.29547777760000216,69.15192241683832,0.0,19881.79261576746,0.25,159877.42031427307,-10727.048252076764
31.203724436799998,0.2901002819999974,69.8008593416554,0.0,20048.19867425109,0.25,161041.94202675734,-10842.497525262357
31.5062570029,0.3025325661000018,70.47760654006713,0.0,20791.09283355565,0.25,164502.57242721374,-10710.677917162464
31.7557927656,0.249535762699999,71.03580306908127,0.0,19404.249144670608,0.25,158075.33522204624,-10968.492038427823
31.9063588767,0.15056611110000162,71.3726104256453,0.0,16418.64526648633,0.25,144196.8843360789,-11460.194749846567
31.9931241545,0.08676527779999788,71.56669914616724,0.0,14468.581663574027,0.25,135102.47085718624,-11775.421731356748
32.0625177656,0.06939361110000064,71.72192849058126,0.0,13980.32094360321,0.25,132700.55833656603,-11806.314089593863
32.1004888766,0.03797111099999739,71.8068675876216,0.0,13008.68578028848,0.25,,-11873.428328215563
32.1419588766,0.04147000000000389,71.8996334894216,0.0,13160.380766853881,0.25,,-11835.50919857673
32.1626344322,0.02067555560000045,71.94588346676548,0.0,12511.24136256037,0.25,,-11949.135581198378
32.133021932199995,-0.029612500000006037,71.87964208101546,0.0,10867.791754655796,0.25,,-12288.797338068696
32.1515083211,0.01848638890000842,71.92099502380145,0.0,12430.502945433878,0.25,,-11932.197299980375
32.1408419322,-0.01066638890000604,71.89713495181546,0.0,11483.611596825072,0.25,,-12135.109827926382
32.1542188766,0.013376944400000923,71.92705837382161,0.0,12268.728560067157,0.25,,-11971.836752564794
32.1145649877,-0.039653888899998435,71.83835500358565,0.0,10529.100265761143,0.25,,-12340.848474559756
32.0867538767,-0.027811110999998334,71.7761432169453,0.0,10884.972121921297,0.25,,-12256.206223905738
31.8842994323,-0.2024544444000007,71.32326477208917,0.0,5139.723292946898,0.25,96355.04896237477,-13827.759007893585
31.939472487800003,0.05517305550000273,71.44668358685935,0.0,13406.57506786423,0.25,,-11655.518629781993
31.9243430434,-0.015129444400002967,71.4128399275032,0.0,11147.780876158275,0.25,,-12147.073319748031
31.879681376700002,-0.04466166669999794,71.31293445879531,0.0,10166.90230433161,0.25,115875.98010252416,-12427.7013837016
31.8012299879,-0.07845138880000135,71.13744340913303,0.0,9025.690539060806,0.25,110818.5320915974,-12631.810577805045
31.7744063767,-0.026823611200001096,71.0774406002953,0.0,10644.316911339401,0.2630193355647129,,-8952.48297649725
31.632118321300002,-0.14228805539999811,70.75915075764883,0.0,6869.4496011495885,0.2630193355647129,90580.07530167727,-10105.737720668252
31.6094969324,-0.02262138890000287,70.70854806796285,0.0,10635.282812157655,0.2630193355647129,,-8911.026305382691
31.5528297102,-0.05666722219999798,70.5817868919348,0.0,9512.359176362324,0.2630193355647129,100742.32646437723,-9190.841701413348
31.546537488000002,-0.006292222199999031,70.56771156840674,0.0,11096.334356705007,0.2630193355647129,,-8833.886664773316
31.5186902658,-0.02784722220000191,70.50541900317866,0.0,10392.637024890155,0.2630193355647129,104658.23496828669,-9006.086207047389
31.481687765700002,-0.03700250009999806,70.42264663060497,0.0,10072.96414296006,0.2630193355647129,103270.85117003626,-9086.467041869864
31.5666580435,0.08497027779999655,70.6127200438269,0.0,13994.776082483528,0.2630193355647129,120549.21845001377,-8354.359327609369
31.5802022101,0.013544166600002683,70.6430175318611,0.0,11752.2126259054,0.2630193355647129,,-8761.972484747508
31.566984432399998,-0.013217777700003097,70.61345015621286,0.0,10895.590544434046,0.2630193355647129,,-8965.890027386413
31.5387810991,-0.02820333329999869,70.55036099182075,0.0,10398.509145260907,0.2630193355647129,104763.09905672341,-9031.922511812953
31.548902765700003,0.010121666600003465,70.57300255270496,0.0,11616.241270668559,0.2630193355647129,,-8735.606515284997
31.5757813768,0.026878611099995453,70.63312839301899,0.0,12169.301112776486,0.2630193355647129,,-8626.932152476387
31.4108677658,-0.16491361099999935,70.26422654002866,0.0,5995.8065730980215,0.2630193355647129,87169.25401079848,-10359.667548622181
31.499824432399997,0.0889566665999979,70.46321726581286,0.0,14055.896227166868,0.2630193355647129,120674.15452830121,-8286.15853998345
31.4457977657,-0.054026666699996895,70.34236285400496,0.0,9507.513751019373,0.2630193355647129,100894.17993689097,-9250.694453140834
31.6177983213,0.17200055560000038,70.72711777684883,0.0,16795.9447844849,0.2630193355647129,133594.33237621683,-7901.2812439310255
31.6322516546,0.014453333300000537,70.75944901624094,0.0,11827.631570877362,0.2630193355647129,,-8806.777938744974
31.5825758213,-0.04967583330000025,70.64832715769883,0.0,9757.68715837109,0.2630193355647129,102278.02714640436,-9292.078033772608
31.584750265700002,0.002174444400001363,70.65319125935497,0.0,11397.17467112723,0.2630193355647129,,-8788.803749142418
31.5370219324,-0.04772833330000381,70.54642584146286,0.0,9781.25104971841,0.2630193355647129,102036.67987356526,-9169.207671433966
31.584648599,0.04762666660000292,70.65296383704707,0.0,12832.677259954284,0.2630193355647129,,-8491.05853350498
31.570142210100002,-0.014506388899999223,70.6205139154611,0.0,10857.649429812069,0.2630193355647129,,-8937.941506503344
31.578598043499998,0.008455833399995782,70.63942910742689,0.0,11590.094223520291,0.2630193355647129,,-8779.624081578562
31.601524432399998,0.022926388900000205,70.69071406381286,0.0,12067.803650601076,0.2630193355647129,,-8655.38965855503
31.5931574879,-0.008366944499996976,70.67199771098304,0.0,11071.57296556869,0.2630193355647129,,-8885.602569442768
31.5755991546,-0.017558333300002005,70.63272077289092,0.0,10766.012455070648,0.2630193355647129,,-8952.680333412667
31.6492377657,0.07363861110000158,70.79744592760497,0.0,13716.071695549821,0.2630193355647129,119306.80942042533,-8421.105804731891
31.5812555435,-0.06798222220000127,70.6453737754769,0.0,9178.449869470393,0.2630193355647129,99593.1911394152,-9371.052905700428
31.636163876799998,0.054908333299998446,70.768200422569,0.0,13110.988582406148,0.2630193355647129,,-8452.693414257776
31.6283077657,-0.007856111099997065,70.75062677340496,0.0,11118.477888544636,0.2630193355647129,,-8883.3494707226
31.590788043499998,-0.03751972220000255,70.66669740602688,0.0,10148.543202347895,0.2630193355647129,103770.57582882782,-9126.504993590188
31.5228313769,-0.0679566665999971,70.51468242024269,0.0,9131.797522285733,0.2630193355647129,99209.02606015776,-9320.53482115314
31.5676244324,0.04479305549999779,70.61488179781286,0.0,12727.410134324666,0.2630193355647129,,-8501.886389281546
31.4337772102,-0.1338472222,70.3154735925848,0.0,6988.585441341603,0.2630193355647129,91128.58414727068,-10095.733932464285
31.3770547102,-0.05672249999999934,70.1885887634348,0.0,9366.59466352784,0.2630193355647129,100208.46871150563,-9259.00608568107
31.2564108214,-0.1206438888000001,69.91871562282252,0.0,7270.655097665068,0.2630193355647129,91978.9952524929,-9925.547060598594
31.1639235992,-0.09248722219999905,69.71182725599445,0.0,8079.395137301867,0.2630193355647129,94487.86655957563,-9501.45763164561
31.1545394325,-0.009384166700002083,69.69083543813655,0.0,10661.217373469251,0.2630193355647129,,-8851.357659085686
31.122489432600002,-0.03204999989999635,69.61914151136025,0.0,9928.526344122818,0.2630193355647129,102421.93422100751,-9046.335112847124
31.1465072103,0.024017777699999243,69.67286783900849,0.0,11694.73140622166,0.2630193355647129,,-8663.576981876371
31.0659958215,-0.08051138880000153,69.49276869294621,0.0,8376.350266491603,0.2630193355647129,95890.32450320825,-9476.081382079512
31.2564891547,0.19049333319999917,69.91889084971461,0.0,16995.770690363504,0.2630193355647129,134368.16988773065,-7807.304199864624
31.164131099200002,-0.09235805549999654,69.71229142104445,0.0,8083.580093002597,0.2630193355647129,95026.07354316174,-9672.563719475635
31.1976580436,0.03352694439999837,69.78728918405059,0.0,12036.714190367064,0.2630193355647129,,-8704.496564667706
31.268446099200002,0.07078805560000134,69.94563781714446,0.0,13265.40877693017,0.2630193355647129,,-8347.489795879092
31.230087210300002,-0.0383588888999995,69.8598312842085,0.0,9820.818564815436,0.2630193355647129,102235.76736958013,-9168.889163445821
31.237184710300003,0.007097500000000423,69.8757079658585,0.0,11246.614717672612,0.2630193355647129,,-8818.819460133616
31.242834710300002,0.005649999999999267,69.88834667685849,0.0,11206.3193573375,0.2630193355647129,,-8777.486230322109
31.1705758214,-0.0722588889000022,69.72670787792252,0.0,8715.041168436781,0.2630193355647129,97324.04268319102,-9389.68680601569
31.231333321399998,0.06075749999999758,69.86261875997252,0.0,12917.38535947561,0.2630193355647129,,-8416.799537351171
31.2029647103,-0.02836861109999589,69.7991598790585,0.0,10110.148644193505,0.2630193355647129,103423.85141921953,-9074.329243451051
31.2623427658,0.059378055499998084,69.93198502652865,0.0,12902.98517895621,0.2630193355647129,,-8440.947959025301
31.2833849881,0.02104222230000019,69.97905521528043,0.0,11723.199540679592,0.2630193355647129,,-8707.9957306751
31.2857097103,0.002324722200000906,69.9842554793585,0.0,11139.674574269273,0.2630193355647129,,-8854.993568107717
31.201357793000003,-0.08435191729999758,69.79556530147343,0.0,8362.051630569656,0.2630193355647129,95877.16469912305,-9495.420763175565
31.076819300300002,-0.12453849270000106,69.51698016561309,0.0,7016.533891907912,0.2630193355647129,91025.82473516329,-10018.867490473087
31.0006420542,-0.0761772461000021,69.34657623672216,0.0,8460.073753538802,0.2630193355647129,95926.01055771646,-9348.784003866971
31.061373876999998,0.06073182279999756,69.48242968041637,0.0,12759.970574173834,0.2630193355647129,,-8402.528478539898
31.1991119325,0.13773805550000162,69.79054144628655,0.0,15289.312097173583,0.27289746915757745,117503.28180405237,-5571.487495627761
31.0849124881,-0.11419944440000052,69.53508414113041,0.0,7343.855157489209,0.27289746915757745,83423.9364538693,-7561.157910853804
31.2301360992,0.14522361110000048,69.85994064574444,0.0,15554.165426770645,0.27289746915757745,118720.16372016065,-5517.109287615904
31.3668908214,0.13675472219999918,70.16585275402252,0.0,15427.091473781578,0.27289746915757745,118181.31279743716,-5560.0329055415295
31.4630233213,0.09613249990000128,70.38089538834883,0.0,14246.126418560472,0.27289746915757745,112967.36509001587,-5878.76072410728
31.538461099000003,0.07543777770000304,70.54964517079708,0.0,13666.917835772381,0.27289746915757745,110304.1256671866,-5993.590226813748
31.446264154699996,-0.09219694430000658,70.34340613821462,0.0,8307.584082350346,0.27289746915757745,86749.30988015182,-7122.07227660378
31.4293797102,-0.01688444449999693,70.3056366489348,0.0,10661.396177946055,0.27289746915757745,,-6493.81608459227
31.495897488,0.06651777780000145,70.45443292680673,0.0,13345.367445153752,0.27289746915757745,,-5875.941289852329
31.4433605435,-0.05253694450000168,70.3369109341769,0.0,9552.354530493489,0.27289746915757745,92081.03010527257,-6784.2721612208625
31.4648838768,0.021523333299999337,70.385057339369,0.0,11900.366394714696,0.27289746915757745,,-6209.0266266142
31.4174863769,-0.047397499899997086,70.27903197594269,0.0,9692.557999958404,0.27289746915757745,92598.1192214564,-6715.610362084017
31.4580366547,0.04055027779999776,70.36974051436462,0.0,12492.77187479241,0.27289746915757745,,-6054.451393228372
31.4499535991,-0.008083055600000222,70.35165920397075,0.0,10955.85101679207,0.27289746915757745,,-6412.10283343882
31.460401654699996,0.01044805559999773,70.37503087746461,0.0,11547.911015674352,0.27289746915757745,,-6285.103218598061
31.4629958213,0.00259416660000511,70.38083387249883,0.0,11303.103495936279,0.27289746915757745,,-6321.482173670699
31.4906502657,0.027654444399999534,70.44269520535497,0.0,12116.582671254495,0.27289746915757745,,-6151.75856415092
31.5233441546,0.032693888899999024,70.51582947319093,0.0,12305.055445469588,0.27289746915757745,,-6117.029708338325
31.496259988000002,-0.027084166599998127,70.45524381755673,0.0,10397.598501274226,0.27289746915757745,95763.46778612415,-6562.357927541517
31.4890288769,-0.007231111100001186,70.43906825589269,0.0,11016.603173141588,0.27289746915757745,,-6404.468935127403
31.5030183213,0.01398944439999994,70.47036180364883,0.0,11697.290261700622,0.27289746915757745,,-6230.716995674025
31.5136633213,0.010645000000000238,70.49417402994882,0.0,11601.391549325663,0.27289746915757745,,-6260.794382505988
31.565191376799998,0.05152805549999684,70.609439198419,0.0,12937.749245579456,0.27289746915757745,,-5998.756339783632
31.638174585199998,0.07298320840000017,70.77269825661729,0.0,13684.733337745503,0.27289746915757745,110252.01265515642,-5940.772266359329
31.7021624515,0.0639878663000033,70.91583527425841,0.0,13460.925958454302,0.27289746915757745,,-5931.625334355553
31.7296145027,0.027452051199997385,70.97724386566973,0.0,12327.799316895882,0.27289746915757745,,-6175.105543556767
31.6929902657,-0.03662423699999806,70.89531764495496,0.0,10263.501690076882,0.27289746915757745,95291.67900865639,-6637.55489977292
31.638963599,-0.05402666670000045,70.77446323314706,0.0,9667.027975246827,0.27289746915757745,92579.38642671407,-6754.314104660758
31.790248043400002,0.15128444440000166,71.1128774582032,0.0,16320.113811284617,0.27289746915757745,122578.920202681,-5486.745550680769
31.9636641544,0.1734161109999981,71.50079889354355,0.0,17209.157882479903,0.27289746915757745,126761.24209746147,-5375.32302952686
31.993899987800003,0.030235833400002576,71.56843463870935,0.0,12660.75125197613,0.27289746915757745,,-6199.300924766982
32.0891402655,0.09524027769999677,71.78148142550758,0.0,14835.682207509772,0.27289746915757745,115913.8288450762,-5848.134300870168
32.1334330433,0.044292777800002625,71.88056171187951,0.0,13242.983452334742,0.27289746915757745,,-6043.300305298002
32.1707174877,0.03728444440000089,71.96396477693565,0.0,13053.086753536847,0.27289746915757745,,-6090.411836472231
32.1672080433,-0.0035094444000023373,71.9561143603795,0.0,11737.535183198332,0.27289746915757745,,-6336.340891016824
32.1360419322,-0.031166111099999227,71.88639763981547,0.0,10820.519876725202,0.27289746915757745,,-6534.874602199753
32.1131005433,-0.022941388900001414,71.8350791293295,0.0,11064.51919169698,0.27289746915757745,,-6448.959741473294
32.1061663766,-0.0069341666999989116,71.81956781447161,0.0,11572.315810544525,0.27289746915757745,,-6326.066645436823
32.1256405433,0.01947416670000024,71.8631303569295,0.0,12438.244908380184,0.27289746915757745,,-6152.7178312206115
32.1189647099,-0.006675833400002773,71.84819691816371,0.0,11592.141249364478,0.27289746915757745,,-6347.495502605443
32.0835219322,-0.03544277769999837,71.76891355101547,0.0,10637.282057197437,0.27289746915757745,,-6560.451655526047
31.9799274878,-0.10359444439999876,71.53717899455934,0.0,8367.85002224747,0.27289746915757745,87001.92946554742,-7104.511452446133
31.827477210100003,-0.15245027769999808,71.19615687036111,0.0,6691.873437662875,0.27289746915757745,80688.34211127275,-7725.769151170176
31.7358355434,-0.09164166670000284,70.9911599604532,0.0,8553.962349638055,0.27289746915757745,87497.68622573999,-6953.010584440827
31.570612488000002,-0.1652230553999985,70.62156589890672,0.0,6099.839529273904,0.27289746915757745,78118.70046773457,-7837.531614337209
31.4736005436,-0.09701194440000194,70.40455600000058,0.0,8177.460208719449,0.27289746915757745,85803.85017565789,-7024.56288120934
31.288261376999998,-0.18533916660000216,69.98996340466638,0.0,5270.217236936729,0.27289746915757745,74771.40893192102,-8057.441088346521
31.237566099200002,-0.05069527779999561,69.87656110994446,0.0,9441.641648372644,0.27289746915757745,91156.04755345435,-6659.579865169976
31.1783960992,-0.05917000000000172,69.74420137014445,0.0,9129.308396804321,0.27289746915757745,89788.89035175552,-6737.05411191736
31.0455469326,-0.1328491665999998,69.44702575541025,0.0,6735.6291148804285,0.27289746915757745,80567.62143557558,-7615.95440698507
31.1880769325,0.14252999989999893,69.76585681338655,0.0,15427.720464653561,0.27289746915757745,118091.64845170241,-5525.323062513482
31.0987727659,-0.08930416659999807,69.56608875095236,0.0,8128.378838515096,0.27289746915757745,85926.30637669767,-7149.583490589574
31.156495265900002,0.057722500000000565,69.69521052010235,0.0,12753.691881906267,0.27289746915757745,,-6015.2168806997925
31.1466874881,-0.009807777800002526,69.67327110963042,0.0,10641.336903937996,0.27289746915757745,,-6445.402631221847
31.2092230436,0.062535555500002,69.81315939515059,0.0,12952.424218489055,0.27289746915757745,,-5943.636846440569
31.2556055436,0.04638249999999999,69.9169142647006,0.0,12490.565805049719,0.27289746915757745,,-6052.626760920517
31.173843877,-0.08176166660000206,69.73401832221639,0.0,8421.38390179886,0.27289746915757745,87087.65782116605,-7041.7692842080705
31.3037044325,0.12986055549999875,70.02450859323655,0.0,15147.677284611902,0.27289746915757745,116874.79294903859,-5608.790937197435
31.3141652658,0.010460833300001582,70.04790884967866,0.0,11419.218768420507,0.27289746915757745,,-6333.759899930602
31.345159710300003,0.03099444450000277,70.11724156235849,0.0,12090.123201955726,0.279933026625893,,-4438.75202159859
31.3171788769,-0.027980833400000904,70.05465011689269,0.0,10217.984164204194,0.279933026625893,88475.44590652536,-4819.12315305857
31.3761202658,0.058941388899999225,70.18649846737866,0.0,12994.917107551102,0.279933026625893,,-4178.691283826753
31.3296105436,-0.046509722199999715,70.0824590094006,0.0,9647.939515322643,0.279933026625893,86000.40110049739,-4980.800658235364
31.3501738769,0.020563333300000153,70.12845795219269,0.0,11767.625824879613,0.279933026625893,,-4451.006279426491
31.335059154699998,-0.015114722200003428,70.09464722551462,0.0,10636.18876556775,0.279933026625893,,-4696.820976460021
31.315411376900002,-0.019647777799995936,70.0506963254427,0.0,10477.45091137437,0.279933026625893,89614.38039211053,-4748.7910395662375
31.3586360991,0.043224722199997956,70.14738743552076,0.0,12485.798401686006,0.279933026625893,,-4282.231174529371
31.392451376900002,0.033815277800002264,70.2230301830427,0.0,12221.352988421871,0.279933026625893,,-4346.681644626174
31.359655543600002,-0.0327958332999998,70.1496678717006,0.0,10102.75192674899,0.279933026625893,87997.10150007867,-4859.892998388751
31.387852488000004,0.0281969444000012,70.21274274450673,0.0,12040.83773660754,0.279933026625893,,-4378.115092765267
31.3782883214,-0.009564166600004143,70.19134827767252,0.0,10847.347998795887,0.279933026625893,,-4659.214992497236
31.4037238769,0.02543555549999965,70.24824608919269,0.0,11968.41873912331,0.279933026625893,,-4400.19248456747
31.412798599099997,0.009074722199997609,70.26854569827076,0.0,11462.635204926723,0.279933026625893,,-4519.047858688489
31.408793043600003,-0.004005555499993818,70.2595855109506,0.0,11048.264467732513,0.279933026625893,,-4620.595310251005
31.432234432399998,0.02344138879999491,70.31202249121286,0.0,11931.375238714612,0.279933026625893,,-4411.503814933567
31.456356372800002,0.02412194040000415,70.36598182457124,0.0,11974.45669516992,0.279933026625893,,-4405.049595806906
31.472848385,0.016492012199996964,70.4028734663419,0.0,11749.16675288754,0.279933026625893,,-4466.466198597436
31.4833496709,0.010501285900001989,70.42636421282305,0.0,11569.938303887378,0.279933026625893,,-4508.131460941418
31.4894994324,0.006149761499997908,70.44012086031286,0.0,11438.369541545271,0.279933026625893,,-4533.897645432471
31.5125297102,0.02303027780000022,70.49163820993479,0.0,11990.675158285772,0.279933026625893,,-4411.574031479493
31.582773043499998,0.07024333329999877,70.64876833192689,0.0,13545.231087526265,0.279933026625893,103220.45520818404,-4182.459917737064
31.570176099,-0.01259694449999671,70.62058972289707,0.0,10917.960295708946,0.279933026625893,,-4699.56541977971
31.6073013768,0.03712527779999775,70.703636741819,0.0,12521.824669559972,0.279933026625893,,-4329.128628551575
31.695887210100004,0.08858583330000513,70.90179793576111,0.0,14234.610021842826,0.279933026625893,106454.61765875907,-4064.901460052121
31.774893876799997,0.07900666669999268,71.07853110876898,0.0,14007.484099086947,0.279933026625893,105471.76321127662,-4134.71798618071
31.8216408212,0.04674694440000238,71.18310121857513,0.0,13026.330576581926,0.279933026625893,,-4272.882573271258
31.9086285989,0.08698777769999921,71.37768765802336,0.0,14392.326890854347,0.279933026625893,107306.46974151614,-4079.9111689310757
31.970617487800002,0.06198888890000376,71.51635308315934,0.0,13654.228273253462,0.279933026625893,103918.05015489648,-4233.461968030627
32.02379221,0.05317472220000141,71.63530174623742,0.0,13423.22525866417,0.279933026625893,,-4213.620919649025
32.1119372099,0.08814499989999547,71.83247682231371,0.0,14630.689090856758,0.279933026625893,108485.92879485842,-4062.077797588349
32.1507749877,0.03883777779999775,71.91935460098564,0.0,13084.135287036408,0.279933026625893,,-4299.306445930214
32.1682505433,0.017475555600000803,71.9584463703295,0.0,12413.531355094445,0.279933026625893,,-4441.252179894039
32.154723321,-0.013527222299998698,71.92818678567774,0.0,11404.098188040056,0.279933026625893,,-4632.817392250926
32.1235910988,-0.031132222200000115,71.85854587254967,0.0,10810.68459666278,0.279933026625893,,-4753.893450884253
32.1751785988,0.05158750000000367,71.97394401479968,0.0,13517.51900065405,0.279933026625893,103241.20220100788,-4243.352263981923
32.08402221,-0.09115638880000176,71.7700326424374,0.0,8850.200972304216,0.279933026625893,82708.93603843355,-5260.174398167566
32.0750574878,-0.00896472219999822,71.74997909675935,0.0,11479.198085158663,0.279933026625893,,-4594.848292325635
32.0757208211,0.0006633332999967934,71.75146293355144,0.0,11788.619838135148,0.279933026625893,,-4487.961114039492
32.05069221,-0.02502861109999799,71.6954754322374,0.0,10942.501518748497,0.279933026625893,,-4704.692244571748
32.0069610989,-0.043731111100001385,71.59765156057337,0.0,10305.472285951084,0.279933026625893,89034.77575382915,-4857.855969814618
32.1080991544,0.10113805550000166,71.82389132244354,0.0,15044.04986008777,0.279933026625893,110345.5211259886,-3960.9699417304523
32.0803452655,-0.0277538889000013,71.76180753820758,0.0,10881.178252873337,0.279933026625893,,-4776.153059755624
32.1195602655,0.03921499999999867,71.84952914030757,0.0,13066.671432844907,0.279933026625893,,-4289.551893783375
32.0960424877,-0.023517777800002193,71.79692128243563,0.0,11030.934195177359,0.279933026625893,,-4711.150776180254
32.1111127655,0.015070277800006693,71.83063258965758,0.0,12283.357489447422,0.279933026625893,,-4423.84793894578
31.9649949878,-0.14611777770000245,71.50377588800934,0.0,6996.687787844524,0.279933026625893,75481.23227829534,-5930.986015539649
31.99040721,0.025412222199999945,71.5606215043374,0.0,12503.186727720657,0.279933026625893,,-4312.911590930384
32.022058598899996,0.03165138889999497,71.63142376222336,0.0,12732.345720105213,0.279933026625893,,-4269.873456066003
32.0224444322,0.0003858333000010816,71.63228684816546,0.0,11731.506913216568,0.279933026625893,,-4540.773082260589
31.9692844322,-0.05315999999999832,71.51337111776547,0.0,9971.717420577348,0.279933026625893,87586.31811833027,-4953.19956678243
31.8576027656,-0.11168166659999912,71.26354593048127,0.0,8013.016016746434,0.279933026625893,78951.64946014072,-5437.553365061821
31.7530080434,-0.1045947221999981,71.0295738126032,0.0,8156.367385087622,0.279933026625893,79443.46295094177,-5355.881813791169
31.609778876799997,-0.14322916660000473,70.70917876066899,0.0,6823.140228514552,0.279933026625893,74457.71756043067,-5880.666198308308
31.4721233213,-0.13765555549999675,70.40125154234883,0.0,6897.168067077513,0.279933026625893,74723.1298811041,-5845.208248313835
31.289579710300004,-0.18254361099999628,69.9929124371585,0.0,5358.588415959285,0.279933026625893,68392.40710592491,-6280.985960644508
31.244574710300004,-0.04500499999999974,69.8922389524585,0.0,9625.14106299599,0.279933026625893,85548.75210299247,-4862.967911044514
31.174485821399998,-0.0700888889000062,69.73545431332252,0.0,8785.777659522117,0.279933026625893,81881.1194854678,-5087.055304315791
31.114580265900003,-0.05990555549999499,69.60144918000236,0.0,9055.268718992349,0.279933026625893,83126.00392059139,-5039.615596868087
31.2059719325,0.09139166659999631,69.80588685468655,0.0,13849.896003936014,0.2850380072453608,99841.73416391783,-2768.296132603823
31.2076547103,0.0016827778000028104,69.80965112765848,0.0,11051.899076509226,0.2850380072453608,,-3338.5771441959464
31.2345652658,0.02691055549999888,69.86984842567865,0.0,11863.182402783137,0.2850380072453608,,-3164.632485782572
31.1029583214,-0.13160694440000142,69.57545158747251,0.0,6815.857075125733,0.2850380072453608,69735.93981929107,-4642.914822690568
