speed(m/s),Acceleration(m/s2),Speed(mph),road_grade(rad),VSP_est,soc_simulation,fuel_est,elec_est
28.133739989299997,0.0,62.93348833166474,0.0,8564.057793553973,0.30000000000000004,34624.96924182517,10093.22482877702
28.0385399893,-0.0951999999999984,62.72053164366474,0.0,5826.142966691051,0.30000000000000004,28285.754899878895,6770.325673756937
28.026970822600003,-0.011569166699995748,62.694652111906855,0.0,8162.847891648042,0.30000000000000004,33347.6330639623,9726.296219060934
27.985449989299997,-0.04152083330000522,62.601772499064744,0.0,7295.321848891524,0.30000000000000004,31359.659411034823,8677.625617074355
27.9125552671,-0.07289472219999737,62.43871137918668,0.0,6370.493834283992,0.30000000000000004,29151.799900622947,7569.458660832054
27.865062211599998,-0.04749305550000216,62.3324722636165,0.0,7047.934499701471,0.30000000000000004,30126.535278505347,8609.512183144647
27.8462938783,-0.01876833329999883,62.29048862812441,0.0,7835.356668497024,0.30000000000000004,31790.53025354359,9613.47722263219
27.7862272116,-0.06006666669999916,62.156123098716506,0.0,6646.347336133836,0.30000000000000004,29360.402460510515,8058.233646359859
27.7751202672,-0.011106944400001595,62.13127753051037,0.0,7999.014298901171,0.30000000000000004,32141.88858569232,9825.99508227538
27.776457489400002,0.0013372222000036516,62.13426881633845,0.0,8345.600621540867,0.30000000000000004,33165.504927274655,10174.027551766385
27.749436656100002,-0.027020833299999936,62.073824833496346,0.0,7539.53752025301,0.30000000000000004,31410.847196681098,9137.358058750298
27.7743933227,0.024956666599997845,62.12965139928054,0.0,9000.152885807991,0.30000000000000004,35367.923545536934,10730.490172194195
27.8823472116,0.10795388889999913,62.37113777151651,0.0,11393.644129543658,0.30000000000000004,,12782.280691834563
28.040447211500002,0.15809999990000279,62.72479798529282,0.0,12929.97805537318,0.30000000000000004,,13607.534474538108
28.2414224892,0.20097527769999957,63.174367622991056,0.0,14318.007039395094,0.30000000000000004,56020.638944879756,13934.241986994455
28.382973044699998,0.14155055549999673,63.491007722611215,0.0,12763.26695609135,0.30000000000000004,,12083.389510632805
28.5627577669,0.17978472220000086,63.89317535908929,0.0,14013.46378215925,0.30000000000000004,56794.5429631846,12980.83190965316
28.760539155700002,0.19778138880000284,64.33560045895156,0.0,14714.218515443941,0.30000000000000004,59980.30463362954,13211.367752233127
28.927796655599998,0.16725749989999628,64.70974545077786,0.0,13990.487817100102,0.30000000000000004,58758.619611015034,12157.88399741352
29.0760041556,0.1482075000000016,65.04127673582786,0.0,13574.228522453004,0.30000000000000004,57837.938945564965,11639.267276463068
29.2315716555,0.15556749990000185,65.38927189905418,0.0,13931.942907163024,0.30000000000000004,58983.94837443488,11945.104186457336
29.481228599899996,0.24965694439999453,65.9477395042603,0.0,16938.733739926054,0.30000000000000004,71899.01236947396,13167.48335203781
29.5028685998,0.021639999900003204,65.99614688563662,0.0,10233.93807381447,0.30000000000000004,49391.36812578775,8051.9455386774625
29.6213360998,0.11846750000000128,66.26115157508661,0.0,13197.862925362386,0.30000000000000004,,10435.910994406944
29.644061099800002,0.022725000000001216,66.31198603658662,0.0,10380.310052828143,0.30000000000000004,48049.335204053394,8860.717412941482
29.7617277664,0.11766666659999814,66.57519930977082,0.0,13301.939813479665,0.30000000000000004,,11305.372239064694
29.722188321999997,-0.039539444400002566,66.48675194501467,0.0,8593.346142043016,0.30000000000000004,42477.997123340596,7259.902415159633
29.7934702664,0.07128194440000257,66.64620537772082,0.0,11948.998319378761,0.30000000000000004,,10275.4088338346
29.7978463775,0.004376111100000912,66.65599447568485,0.0,9959.150046048935,0.30000000000000004,46027.452283925915,8749.249798613706
29.893786099699998,0.09593972219999714,66.87060587786291,0.0,12773.476795130535,0.30000000000000004,,10862.56484157706
29.926391099699998,0.03260500000000022,66.94354130656292,0.0,10907.396198707052,0.30000000000000004,,9167.403873195273
29.9660513775,0.03966027780000303,67.03225896838485,0.0,11152.008191627065,0.30000000000000004,,9240.666310346673
30.0190141552,0.052962777699999464,67.15073352433309,0.0,11596.149545207196,0.30000000000000004,,9857.89233752279
30.0696352663,0.050621111099999894,67.26396991259713,0.0,11569.36313600876,0.30000000000000004,,9747.296579118569
30.0856080441,0.015972777799998283,67.29970005816905,0.0,10540.699949756841,0.30000000000000004,,8873.810282458635
30.211902210700003,0.1262941666000046,67.58221253120327,0.0,13978.502399257111,0.30000000000000004,61553.702281414415,11030.90219926629
30.225857488499997,0.013955277799993837,67.61342965032519,0.0,10596.126565346907,0.30000000000000004,,8236.083812560913
30.6181463772,0.39228888870000134,68.49095635701377,0.0,22509.682695271465,0.30000000000000004,99563.50449232712,13812.74903430115
30.9136241548,0.29547777760000216,69.15192241683832,0.0,19881.79261576746,0.30000000000000004,90989.72224270125,11709.521218369417
31.203724436799998,0.2901002819999974,69.8008593416554,0.0,20048.19867425109,0.30000000000000004,95505.78195051054,10223.393600944582
31.5062570029,0.3025325661000018,70.47760654006713,0.0,20791.09283355565,0.30000000000000004,98204.2939794473,10700.819647707698
31.7557927656,0.249535762699999,71.03580306908127,0.0,19404.249144670608,0.30000000000000004,93477.8605339749,9682.800019162349
31.9063588767,0.15056611110000162,71.3726104256453,0.0,16418.64526648633,0.30000000000000004,81581.89789798613,8211.117315927226
31.9931241545,0.08676527779999788,71.56669914616724,0.0,14468.581663574027,0.30000000000000004,73089.24870480792,7505.573881731151
32.0625177656,0.06939361110000064,71.72192849058126,0.0,13980.32094360321,0.30000000000000004,69687.88250681436,7828.876284152374
32.1004888766,0.03797111099999739,71.8068675876216,0.0,13008.68578028848,0.30000000000000004,,7731.386897188155
32.1419588766,0.04147000000000389,71.8996334894216,0.0,13160.380766853881,0.30000000000000004,,7895.283148022863
32.1626344322,0.02067555560000045,71.94588346676548,0.0,12511.24136256037,0.30000000000000004,,7658.3242967392825
32.133021932199995,-0.029612500000006037,71.87964208101546,0.0,10867.791754655796,0.30000000000000004,,6682.953564053587
