time(s),speed(m/s),grade
0,4.03196749846,-0.000617977051029
1,3.782284443,0.000349620136917
2,3.57421638752,0.000848466998042
3,3.05819722106,0.00135707360392
4,2.44878777684,0.00187523548836
5,2.39267055464,0.00187523548836
6,2.26590694358,0.00240274815141
7,2.06301055477,0.00293940722907
8,2.02958472145,0.0034860302064
9,1.76642111044,0.0034860302064
10,1.45786249944,0.0040414226832
11,1.36722999948,0.0040414226832
12,1.69969472157,0.00460537883595
13,1.99037083257,0.00460537883595
14,1.90067277705,0.00517769304461
15,1.84196805485,0.00517769304461
16,1.48487249943,0.00575815942187
17,1.26957805507,0.00575815942187
18,1.06983444403,0.00634657229152
19,0.770736110815,0.00634657229152
20,0.800471388582,0.00634657229152
21,0.776020833037,0.00634657229152
22,1.00013499962,0.00634657229152
23,1.4698316661,0.00694272570404
24,1.88179083261,0.00694272570404
25,2.78929749893,0.00754641392857
26,3.64829083194,0.00815743095568
27,4.09333360955,0.00940062800189
28,4.40988860942,0.0100323961223
29,4.53234610937,0.0106706692442
30,4.51400638716,0.0119659066906
31,4.31304222058,0.0132846919918
32,3.97337083182,0.0139523998561
33,3.67035666526,0.0146253764821
34,3.58230194307,0.0152553990012
35,3.60536555418,0.0165279016826
36,3.54741110976,0.0171700506767
37,3.7378072208,0.0178159108643
38,4.04231305401,0.0191181024131
39,4.42547360942,0.0204331520614
40,4.65869472046,0.0211467346626
41,4.79031499818,0.022583120439
42,4.88428860925,0.0233055090607
43,4.87002527591,0.0247576415263
44,4.71385416485,0.0262181991575
45,4.43546610942,0.0269511193897
46,3.9713286096,0.0284212067592
47,2.98464666553,0.029157959595
48,2.52917083237,0.0298955757848
49,2.13704159695,0.0298955757848
50,2.0551004261,0.0306338480934
51,2.59959523026,0.0313725695486
52,3.1577149988,0.0321115331356
53,3.49283972089,0.0328505318761
54,3.97080166515,0.0335893588309
55,4.06580333178,0.0346886483915
56,3.78296305411,0.0355761474522
57,3.75079777634,0.0371653642247
58,3.65128777638,0.0378760397125
59,3.83105027631,0.0392340352092
60,4.23345638727,0.0405115991084
61,4.76854860927,0.0418545718853
62,5.27878277577,0.0436992663368
63,5.32468472017,0.0448091532527
64,5.03394138698,0.0458155559013
65,4.80574499819,0.046715244002
66,4.54914722048,0.0471236577596
67,4.30607027613,0.0478550183465
68,4.17676444285,0.0481772653267
69,4.27146388726,0.0487354083063
70,4.43565860942,0.0489725455554
71,4.63030749825,0.0493673610876
72,4.95144777589,0.0496675611914
73,5.38581110906,0.0498828221076
74,5.93239999773,0.050022113091
75,6.708373053,0.0501003070472
76,7.2241644417,0.0501337596006
77,7.43566721939,0.0501363056241
78,7.57444055268,0.0501286619322
79,7.86892638589,0.0501286143081
80,8.31916388571,0.050160756951
81,8.71737055224,0.0502349821765
82,9.10220360764,0.0503044995997
83,9.39514360751,0.0504747481948
84,9.62152388521,0.050602624799
85,9.92918971841,0.0506820685367
86,10.2300061072,0.0506354189527
87,10.6213072182,0.0504272820337
88,10.8870399958,0.0498166202946
89,10.7964441625,0.0490331137635
90,10.5685605515,0.0474599915861
91,10.324822496,0.0458720603245
92,10.0910991628,0.0433588115393
93,9.93981360733,0.0413154880369
94,9.74319444072,0.0392555354556
95,9.58771805191,0.0366113774136
96,9.46128221862,0.0346207132826
97,9.51319582971,0.0324996364672
98,9.6662288852,0.0301779564372
99,9.87548832958,0.0266908875908
100,10.0650597184,0.0239444331641
101,10.2373355516,0.0200110418548
102,10.4131911071,0.0169218220498
103,10.6187747182,0.012674318143
104,11.0922155513,0.00923628702322
105,11.6249677733,0.00465058934416
106,12.1435388843,0.000223160681447
107,12.5305016619,-0.00397608997485
108,12.7503427729,-0.00873549167449
109,12.9096708284,-0.0120733269502
110,12.8291499951,-0.015207023429
111,12.7196449952,-0.0186727245133
112,12.3581505508,-0.020967373256
113,11.9923804624,-0.0227327939147
114,12.1674422176,-0.0238097334485
115,13.0243513839,-0.0240177226358
116,13.4329349949,-0.0232423668539
117,13.6101849533,-0.0208821609961
118,13.6350676474,-0.0180462326585
119,13.4306524874,-0.0134790128447
120,12.920008884,-0.00879921388876
121,11.9566016621,-0.00383614366756
122,10.5034138849,0.0013286610171
123,9.64077944075,0.00522719374784
124,9.20318499647,0.0090860779793
125,8.45591333011,0.0128556941581
126,8.04342277472,0.016504650844
127,7.70645416373,0.0188571781495
128,7.72432166373,0.0222524169993
129,7.93519555253,0.0244147464218
130,8.29305805239,0.0274674958066
131,8.5570063856,0.0302340971908
132,8.45748694122,0.0326744696414
133,8.33497194128,0.0341098746712
134,8.25660027463,0.0359812749999
135,8.39051610789,0.0375279877037
136,8.17285444133,0.0383820506985
137,8.17645610797,0.0394102805356
138,8.35399694125,0.0401594970096
139,8.16306277468,0.0406469495476
140,7.7530055526,0.0408264793306
141,6.88189499736,0.0408707207708
142,6.03267610881,0.0407467255195
143,5.55368999789,0.0404984935111
144,5.23822472022,0.0401225860742
145,4.8667230537,0.0398843347987
146,4.6012766649,0.0392989130317
147,4.4913799983,0.038949799346
148,4.82553277594,0.0381360239784
149,5.27198694245,0.037670202484
150,5.72513222003,0.0366184947224
151,6.13357583099,0.0354073669645
152,6.55392221972,0.0340478900239
153,6.93400388625,0.0317771933125
154,7.26672694168,0.0301433543157
155,7.34269888608,0.0284301171959
156,7.42281333048,0.0257239890332
157,7.44828221938,0.023836271035
158,7.48394860827,0.0208833665673
159,7.48792333049,0.0178337700746
160,7.44768666384,0.0157666767685
161,7.29298471943,0.0136798994616
162,7.19390027501,0.0105096048065
163,7.14263499727,0.00732780558654
164,7.25581749724,0.00524770293622
165,7.32501721945,0.00321859880352
166,7.5161330527,0.000332418265703
167,7.62673444152,-0.00145328669803
168,7.71302166373,-0.00386651796055
169,7.92485138587,-0.00587786225981
170,8.08931833024,-0.00696226068552
171,8.26150265363,-0.00814049810276
172,8.57012805228,-0.00874620246518
173,9.09215277428,-0.00877803877001
174,9.6464602741,-0.00823490426531
175,9.8587071987,-0.00668603285779
176,9.70998666294,-0.00500772501104
177,9.24600277423,-0.00301947605937
178,8.43713666345,-0.000888891552968
179,7.44160749715,0.0012605511841
180,6.21030166431,0.00260038657541
181,5.06251734715,0.00377952061289
182,4.12748395993,0.00468957591234
183,3.45200514809,0.00501176952156
184,3.08288455702,0.00524486262785
185,3.06692583216,0.00540748783101
186,3.41326555425,0.00552076058631
187,3.79663222077,0.00560566168104
188,3.88827583185,0.00575925091013
189,5.08602555362,0.00585390143285
190,5.67761527559,0.00612375448534
191,5.92999444218,0.00653850333695
192,6.63901860855,0.00713815223139
193,7.43479027493,0.00789510880978
194,7.6601183304,0.00877498519597
195,7.79579333034,0.0102526296954
196,7.50801555268,0.0117856023063
197,7.15249277507,0.0127657051964
198,7.11432360838,0.0141238296337
199,7.07793444174,0.0149408772685
200,7.07203499728,0.0160165940782
201,7.12635083061,0.0166309758606
202,7.33152444165,0.017393907352
203,7.60472194153,0.0177971960587
204,7.87653333033,0.0182534011487
205,8.19855694131,0.0185681284429
206,8.48273916343,0.0187680499333
207,8.74996833,0.0188740852998
208,9.04245471878,0.0189174162236
209,9.55202832968,0.0189266326205
210,10.1469791628,0.0188996308615
211,10.4046227738,0.0188555670628
212,10.4801761071,0.0187980349634
213,10.4371472182,0.0187078978029
214,10.3926297182,0.0186407809413
215,10.3716913849,0.0185661973862
216,10.2538786072,0.0185410693663
217,9.82984332956,0.018576414297
218,9.08511471877,0.0186484677147
219,8.23850527463,0.0187528405673
220,7.77268027483,0.0188266967532
221,7.62700971932,0.0189287727882
222,7.78381666369,0.0189996711787
223,8.2352305524,0.0190090653894
224,8.76184360776,0.0188922305282
225,9.41157027416,0.0187529609793
226,10.0323719406,0.0182360421852
227,10.0884902739,0.0175821668868
228,10.487849996,0.0162867279682
229,11.0764769402,0.0145046412701
230,11.3777202734,0.0123482369862
231,11.3790544401,0.00979017700636
232,11.2931102735,0.00699737027713
233,11.383053329,0.00407958132797
234,11.5901777734,0.00130074695062
235,11.9103761066,-0.00111246870596
236,12.1609338842,-0.00320587114339
237,12.2264586064,-0.00474164311249
238,12.2552861064,-0.00580385927904
239,12.3118411064,-0.00646358671477
240,12.4065674953,-0.00682006859266
241,12.4813099952,-0.00700483817715
242,12.4109458286,-0.00705229568562
243,12.3874791619,-0.00701736192065
244,12.3369588842,-0.0070046503644
245,12.330784162,-0.00703924981412
246,12.3906305508,-0.00710448672185
247,12.4534755508,-0.00721376292496
248,12.4650913841,-0.00730177551165
249,12.4426186064,-0.0073826575301
250,12.5835088841,-0.0073986715804
251,12.6360966619,-0.0072951458677
252,12.6591755507,-0.00705665122819
253,12.618291433,-0.00657479118966
254,12.4695247175,-0.00608903036237
255,12.1953788374,-0.00568317616363
256,11.8333643531,-0.00547438411559
257,11.4347436068,-0.0054251601789
258,11.0614669402,-0.00545708900827
259,10.8203771258,-0.00551166409626
260,10.8375666625,-0.00562485988
261,11.1347313846,-0.0057970483096
262,11.4720386067,-0.00601440420726
263,12.1272424954,-0.00620202381237
264,13.1001769395,-0.00653412282955
265,13.5216055504,-0.00687946178283
266,13.6547969688,-0.00719130265526
267,13.7271488837,-0.00766560962032
268,13.8543849947,-0.00833536846254
269,14.0543969391,-0.00909457906396
270,14.1355547168,-0.0105781791269
271,14.1213861057,-0.0118685207418
272,13.9119655502,-0.0127314156303
273,13.5916211059,-0.0129750363807
274,13.5396205504,-0.0126785885036
275,13.7841341614,-0.0117154181901
276,13.8533549947,-0.0105261225811
277,13.9240180502,-0.00870725200796
278,13.9422394391,-0.00675040757186
279,13.7546294392,-0.00477599246778
280,13.6991013836,-0.00284346913365
281,11.8690861066,-0.000741056629818
282,9.79497471847,0.000750536304957
283,8.43245194121,0.00302773859559
284,7.8583488859,0.00487980933123
285,7.59690444156,0.00689301932354
286,7.37314314613,0.00830386087355
287,7.16273181418,0.0104726342051
288,6.985679164,0.0126596148368
289,6.94189610847,0.0141196539411
290,7.23852055278,0.0162668297374
291,7.5138716638,0.0176279313652
292,7.82456860813,0.0195476423003
293,7.9140658303,0.0213171949876
294,7.95105360809,0.0224103202754
295,7.90508999698,0.0239078269916
296,7.8404497052,0.0252253704603
297,7.83680333033,0.0264098728985
298,7.98679888585,0.0271790539359
299,8.28873221904,0.0283100302408
300,8.31309860793,0.0293761275232
301,8.35670360792,0.0303805422753
302,8.25266638575,0.0313053142691
303,8.1428388858,0.0321579306171
304,7.93885916362,0.0327064359947
305,7.72368527484,0.0335082680672
306,7.70817221927,0.0342740193355
307,8.12478916358,0.0347592731336
308,8.88443527439,0.0354576495214
309,9.46139027418,0.0361093261408
310,11.0713355513,0.0368725167145
311,11.8208099955,0.0374648133541
312,12.0528283287,0.0378476810854
313,12.7152452729,0.037979528907
314,14.6680834226,0.0377310011712
315,16.1721419383,0.0369669531978
316,15.5553925577,0.0365788893001
317,14.4080932773,0.0364366527254
318,13.6792258281,0.0363432419819
319,13.6648994392,0.0363086066519
320,13.7654945139,0.0360991398779
321,13.720742217,0.0356269168345
322,13.5196897171,0.0345116586628
323,13.3639283282,0.0327633960822
324,12.9659208284,0.0308657636213
325,12.4610497175,0.0285515325111
326,12.0975408287,0.0252455890688
327,11.828998051,0.0225193213659
328,11.8205272177,0.0194878462665
329,11.9282763843,0.0163932738245
330,12.1043194398,0.0133412872051
331,12.5910454742,0.00971678339588
332,13.4762583973,0.00728442059852
333,14.7893363833,0.00472323625885
334,16.1299758272,0.00236464413769
335,16.2354616605,-0.000409594511463
336,16.296022216,-0.00288750140992
337,16.1321638827,-0.00620941103261
338,14.8014999943,-0.00926486025351
339,12.3268297175,-0.0117659977296
340,11.2206563846,-0.0141332152378
341,10.5250751905,-0.0163416705215
342,10.177811385,-0.0178759620146
343,10.4671816626,-0.0197751179365
344,10.9754933292,-0.0215212449751
345,11.2578433171,-0.0227400457235
346,11.2037838846,-0.0242521055878
347,10.8561411069,-0.0256035382281
348,10.5424199435,-0.0267971222419
349,10.6135716626,-0.0275919247599
350,11.0388194402,-0.0285083731258
351,10.8865758292,-0.0292598535523
352,10.850796107,-0.0296788485231
353,11.0314003995,-0.0299708384163
354,11.4450188845,-0.0298989328551
355,12.0735041621,-0.029459862249
356,12.5785891619,-0.0286894003419
357,12.7414736063,-0.0273759491173
358,12.5589286063,-0.0261213815392
359,12.1728723815,-0.0244079291717
360,12.0651308287,-0.0229456770706
361,12.4390049952,-0.0215450111358
362,12.5292649952,-0.0203055397119
363,12.7146436063,-0.0192576287497
364,12.4778694397,-0.0183807304888
365,11.9575086065,-0.0176321049042
366,11.2826085687,-0.0169737846269
367,10.6561347082,-0.0162887002072
368,10.3206802738,-0.0157363394345
369,10.2558380516,-0.0149487974775
370,9.78115388517,-0.0143762434712
371,9.46867944082,-0.0135880214487
372,9.40574221865,-0.0129143272708
373,8.17785527464,-0.0122099877314
374,7.65513944153,-0.0117234024073
375,7.54571027488,-0.0112145971433
376,7.87563999698,-0.0106828664189
377,8.53205249675,-0.00985798321331
378,9.00965805213,-0.00870676715753
379,9.54754721856,-0.00781057208866
380,10.2041552739,-0.00662427037029
381,10.2216105516,-0.00576872570618
382,10.4325325942,-0.00471423331481
383,10.5976719404,-0.00371417168573
384,10.3083705516,-0.00294603989704
385,9.98371235619,-0.0019072831715
386,9.66924027409,-0.00116546953997
387,9.25384809899,-0.000237419655015
388,8.61900805226,0.00041674616918
389,7.92605833031,0.00100872709652
390,7.91713971918,0.00138972752583
391,7.76261324486,0.0019660658155
392,7.41007865739,0.00251825058847
393,7.13796610838,0.0028702980118
394,7.09153916397,0.0034061194889
395,7.08656416394,0.00377762003353
396,7.4289397194,0.00414998493409
397,8.02384749693,0.00471327796423
398,9.06491277433,0.00529224380637
399,10.2698019405,0.00589812051205
400,11.0124922891,0.00679296202245
401,11.0820833291,0.00756098421605
402,10.6230980515,0.00876809476243
403,10.3378602738,0.00985363066837
404,9.86261999623,0.011617081294
405,9.14932471872,0.0131972627095
406,8.26296499684,0.0149740583614
407,7.22255166389,0.0162596538836
408,6.96251444179,0.0176224286547
409,6.92195138623,0.0198087956624
410,7.20100027503,0.0213712681483
411,7.601123886,0.0238495431529
412,8.0669116636,0.0255594410335
413,8.85848110775,0.0281597258582
414,9.31666277423,0.0307480431419
415,9.95774166288,0.0332520799452
416,10.1955911072,0.0363272783776
417,10.1279380069,0.0376930921442
418,9.65141194074,0.0396725529067
419,8.81888860772,0.0412501516528
420,8.45836805233,0.0420985816472
421,7.83087027477,0.0426560156759
422,5.59410638673,0.0428702841524
423,3.93729888739,0.0429646234536
424,2.95106972109,0.0429669547617
425,2.09676388809,0.0429402256437
426,1.91326861038,0.0429402256437
427,2.24977527692,0.0428851238738
428,3.24510499876,0.0428024735784
429,3.98782444292,0.0425572149446
430,5.23961166468,0.0423953106393
431,6.3259686087,0.0417574341549
432,6.89533749736,0.0408942171191
433,7.14280333059,0.0405523833505
434,7.64337110821,0.0393948628511
435,7.87394583031,0.0385293337874
436,7.8131154833,0.0371098491913
437,6.83738138629,0.0355847665195
438,4.95925416477,0.0350617357958
439,4.37950222055,0.0340532416802
440,3.95891166515,0.0330875470738
441,3.88983388741,0.0326040416305
442,3.68074525855,0.031638236447
443,3.42670735697,0.0311091629618
444,3.47459583201,0.0305802507519
445,3.93421083183,0.0300503046649
446,4.2413672206,0.0289808752975
447,4.60491722048,0.0284385936769
448,5.0367899981,0.0273341819087
449,5.18093860914,0.0262019557657
450,5.207322498,0.0256268759768
451,4.92115444257,0.0244657712894
452,4.70341777599,0.0233026660224
453,5.01262972031,0.0227248731896
454,5.44631055349,0.0215860562653
455,5.35335388685,0.0199412341267
456,5.15897972025,0.0194273763563
457,5.01090166475,0.0184713384253
458,4.17253666507,0.0176212491276
459,3.31001499874,0.0172399574239
460,3.01275610996,0.0168898066648
461,2.39157166575,0.0165714017809
462,2.21776722137,0.0162848925989
463,2.61855083234,0.0162848925989
464,3.62507277639,0.0158041303865
465,4.51337555382,0.015608896551
466,4.79476833149,0.0153088348404
467,4.9879747203,0.0152036357737
468,5.39774999793,0.0150771303053
469,5.92680555329,0.0150526546214
470,5.91460027552,0.0151177279165
471,5.70768884865,0.0152565397946
472,5.69145305337,0.015449580158
473,5.97000221993,0.0156771283803
474,5.79649249778,0.0159227163413
475,4.6579063871,0.0161729666564
476,3.53332444309,0.0164163044464
477,2.48888388794,0.0165330575857
478,2.34706111022,0.016646121449
479,2.90408083222,0.0167548972586
480,3.8750127763,0.0168587409863
481,5.06675555364,0.0170474970024
482,5.6475983312,0.0171296725787
483,6.18699659465,0.0173101918548
484,6.00039055327,0.0173655179631
485,4.66096249823,0.0173714919642
486,3.99903606828,0.0173382086998
487,4.27246360948,0.0172989518068
488,5.10747527584,0.0171765550141
489,5.96716610885,0.0170036394448
490,6.56991277526,0.0167999511998
491,6.72450749743,0.0165810745035
492,6.61501352898,0.0163493370446
493,6.74142360852,0.0159769875589
494,7.46302138604,0.0157149395377
495,8.23628805239,0.0154463859778
496,8.31208110792,0.0150311438004
497,8.30519833014,0.0146039977504
498,8.33667444126,0.0141666682307
499,8.41092166345,0.0137216145056
500,8.88009805217,0.0132716629812
501,9.98321638507,0.012656242072
502,11.0469191625,0.012183062042
503,11.207014718,0.0115366692737
504,11.4436530512,0.0108725779059
505,11.361295829,0.0102686280693
506,11.2371731709,0.00942246425268
507,11.53272194,0.00887310382797
508,12.4641088841,0.00812445345051
509,13.533091106,0.00735732340595
510,14.56245305,0.00636947219784
511,15.5413161052,0.00534051421882
512,16.2697866604,0.00409785055951
