time(s),speed(m/s),grade
0,30.756352,-0.000318109167525
1,30.84576,0.00392613791152
2,31.024576,0.00789707248361
3,31.1542176,0.0114624203005
4,31.203392,0.0147870660422
5,31.248096,0.0171706375544
6,31.2928,0.0190656975495
7,31.248096,0.0201158082047
8,31.1542176,0.0205307279104
9,31.06928,0.0202717247813
10,31.06928,0.0194104769344
11,31.1542176,0.0179835108764
12,31.2928,0.015807331587
13,31.3777376,0.013333288141
14,31.5565536,0.0101446653947
15,31.7800736,0.00690000269629
16,32.0035936,0.0030553361065
17,32.142176,-0.000978515411263
18,32.320992,-0.00472016853582
19,32.4506336,-0.00884319050749
20,32.63392,-0.0128621535808
21,32.7188576,-0.0166629928512
22,32.812736,-0.0201473440326
23,32.812736,-0.022961259303
24,32.991552,-0.0255941996057
25,33.7917536,-0.0276701223475
26,34.6858336,-0.0292307917757
27,35.5799136,-0.029974831187
28,35.98672,-0.0300032495471
29,36.0716576,-0.029185305722
30,36.120832,-0.0275071149614
31,36.21024,-0.024973282093
32,36.2504736,-0.0216166267901
33,36.2504736,-0.017530284018
34,35.942016,-0.0128756496328
35,35.897312,-0.00829994649923
36,35.8481376,-0.00321452693742
37,35.98672,0.00171420640817
38,36.0716576,0.00624055902923
39,36.2504736,0.0101782086849
40,36.21024,0.0134176453412
41,36.120832,0.015930597845
42,36.165536,0.0177593422258
43,36.2504736,0.0189120402292
44,36.344352,0.019710760489
45,36.4739936,0.0201870265511
46,36.5186976,0.0203995520056
47,36.567872,0.0205003145424
48,36.567872,0.0205683361397
49,36.567872,0.0206684351143
50,36.567872,0.0208448977324
51,36.6975136,0.0211504623575
52,36.836096,0.0216630326006
53,37.059616,0.0223134668036
54,37.1445536,0.0231812411564
55,37.32784,0.0240787039955
56,37.4127776,0.0250786837312
57,37.3680736,0.025980188132
58,37.506656,0.0268483974768
59,37.6362976,0.0275151715169
60,37.77488,0.0280793136341
61,37.953696,0.0285098707643
62,38.0833376,0.0288364827912
63,38.22192,0.0290481505018
