time(s),speed(m/s),grade
0,31.5565536,-0.00463504470782
1,31.650432,-0.00499162816437
2,31.73984,-0.00588149185887
3,31.8247776,-0.00731894665603
4,31.918656,-0.00866094010809
5,32.0482976,-0.0100288449747
6,32.18688,-0.0111743866676
7,32.320992,-0.0120618112037
8,32.4104,-0.0124917354422
9,32.4506336,-0.0122466871369
10,32.4104,-0.0111917648342
11,32.320992,-0.00891711389997
12,32.18688,-0.00531647941707
13,32.0482976,-0.00176365576074
14,31.918656,0.00221173146405
15,31.918656,0.00555030646522
16,31.918656,0.00862108211099
17,31.873952,0.0112940867195
18,31.7800736,0.0138169640234
19,31.695136,0.0162886032149
20,31.650432,0.0190412926884
21,31.5565536,0.0222498326323
22,31.51632,0.0266145664293
23,31.3777376,0.0313644539091
24,31.3330336,0.0350168787709
25,31.2928,0.0371840019175
26,31.248096,0.0372308474307
27,31.203392,0.0353013655519
28,31.1095136,0.0314836850277
29,31.1095136,0.0259937015588
30,31.06928,0.0197468264105
31,30.979872,0.0135540073412
32,30.979872,0.00729058505958
33,31.024576,0.00233521832555
34,31.06928,-0.00200619238851
35,31.203392,-0.00584147505085
36,31.3330336,-0.00923962789397
37,31.51632,-0.0124596895957
38,31.695136,-0.0145081523152
39,31.96336,-0.0157682758431
40,32.18688,-0.0160554918352
41,32.320992,-0.0156050057716
42,32.365696,-0.0146745352204
43,32.4104,-0.0133378396701
44,32.4104,-0.0113128339766
45,32.2271136,-0.00853650703173
46,31.96336,-0.0042521365722
47,31.650432,0.00139676140476
48,31.3777376,0.00797296662357
49,30.979872,0.0142423567662
50,30.532832,0.0209514475145
51,29.862272,0.026286298028
52,29.5895776,0.0304925211858
53,29.3213536,0.0333650577022
54,29.1425376,0.0357784203346
55,28.968192,0.0375338671499
56,28.8743136,0.0388583175781
57,28.789376,0.039627086991
58,28.789376,0.0397805879481
59,28.789376,0.0393102649569
60,28.83408,0.0381513534008
61,28.83408,0.0363736983499
62,28.8743136,0.034069777
63,28.968192,0.0304195028959
64,29.0576,0.0262963841801
65,29.1425376,0.0212886345459
66,29.191712,0.0162297435854
67,29.50464,0.0116794968367
68,30.0366176,0.00662698288487
69,30.532832,0.00174573221591
70,30.9306976,-0.00359599253477
71,31.2928,-0.00892000415065
72,31.695136,-0.0138232731899
73,32.097472,-0.0189119569299
74,32.4953376,-0.0247458746904
75,32.8976736,-0.0304683710459
76,33.30448,-0.0353365139053
77,33.6129376,-0.03765489323
78,33.930336,-0.0378140190416
79,34.2387936,-0.0354802545105
80,34.4623136,-0.0310508519423
81,34.2834976,-0.0246071870678
82,34.153856,-0.0167646362982
83,34.377376,-0.00973973193867
84,34.600896,-0.00269369807885
85,34.7305376,0.00347890697832
86,34.779712,0.0086289303306
87,34.42208,0.0134149499
88,33.8364576,0.0175257316538
89,33.30448,0.0203635159922
90,32.9423776,0.0206883634778
91,32.589216,0.0181577623104
92,32.4506336,0.0143815268965
93,32.4506336,0.00928620904477
94,32.544512,0.00433180939201
95,32.6741536,-0.00044373570781
96,32.85744,-0.00517488306964
97,33.036256,-0.0102944820548
98,33.259776,-0.0161292876165
99,33.5682336,-0.0233856469202
100,33.8364576,-0.030346614949
101,34.153856,-0.0371882544378
102,34.4623136,-0.0418548476129
103,34.6858336,-0.0440141046596
104,34.6858336,-0.0443367551301
105,34.5070176,-0.0439743979594
106,34.332672,-0.043649804071
107,34.109152,-0.0435829180429
108,33.930336,-0.0435904474376
109,33.75152,-0.0437888359475
110,33.662112,-0.0449009765147
111,33.662112,-0.0466955755068
112,33.6129376,-0.0483613307358
113,33.662112,-0.0482864999074
114,33.6129376,-0.0460007585712
115,33.5682336,-0.0415447602065
116,33.438592,-0.0348986177276
117,33.3447136,-0.0261373435702
118,33.1211936,-0.0155275980793
119,32.85744,-0.00388136220812
120,32.63392,0.00751871101643
121,32.365696,0.0170361900946
122,32.0482976,0.0241990911129
123,31.7800736,0.0289005187818
124,31.6012576,0.0318084584237
125,31.426912,0.0323326314768
126,31.248096,0.0305370753196
127,31.1095136,0.026448091167
128,30.979872,0.0204023757342
129,30.801056,0.0138314528454
130,30.801056,0.00695225543836
131,30.6624736,0.00165117047987
132,30.62224,-0.00246361633277
133,30.532832,-0.00576106301279
134,30.4836576,-0.00762448666027
135,30.4389536,-0.0079285803651
136,30.4389536,-0.00663344852984
137,30.4389536,-0.00400534429
138,30.4836576,-0.00104538362431
139,30.62224,0.00177500487212
140,30.756352,0.00376144717502
141,30.8859936,0.00447173200121
142,31.1095136,0.00383996179392
143,31.3330336,0.00205917915845
144,31.51632,-0.000536890444499
145,31.7800736,-0.0039471927056
146,32.0482976,-0.00738674660107
147,32.2271136,-0.0114810304728
148,32.365696,-0.0153685587587
149,32.544512,-0.0195044913867
150,32.6741536,-0.0230432418297
151,32.85744,-0.0253807702579
152,32.991552,-0.0259526080195
153,33.1658976,-0.0237664049107
154,33.3894176,-0.0191136782699
155,33.528,-0.0129723737715
156,33.662112,-0.00636700741025
157,33.75152,-0.00210585015005
158,33.8364576,0.00111501650939
159,33.7917536,0.00257702444054
160,33.5682336,0.00320493678051
161,33.3447136,0.00333365968345
162,32.9423776,0.00270544764165
163,32.4953376,0.000890330988409
164,31.918656,-0.00213973183766
165,31.5565536,-0.00515668180609
166,31.2928,-0.00775639595777
167,31.1095136,-0.00948357487231
168,30.979872,-0.0100967581303
169,30.9306976,-0.00984181992658
170,31.1095136,-0.00918163188946
171,31.1542176,-0.00893861742506
172,31.1095136,-0.00949148055125
173,31.024576,-0.0113016362884
174,30.8859936,-0.0147461402308
175,30.756352,-0.0188064340402
176,30.7071776,-0.0231095895335
177,30.6624736,-0.0278948457282
178,30.62224,-0.0313526786442
179,30.62224,-0.0333852978075
180,30.62224,-0.033689358963
181,30.6624736,-0.032385514885
182,30.8859936,-0.0297392739121
183,31.1095136,-0.0265826052974
184,31.3330336,-0.0231317226319
185,31.51632,-0.019840365565
186,31.73984,-0.0169683926338
187,31.96336,-0.0142999703886
188,32.18688,-0.011874546644
189,32.2718176,-0.00955838926872
190,32.2718176,-0.00701298063239
191,32.2718176,-0.00481573423839
192,32.2718176,-0.00314992401087
193,32.320992,-0.00217833121011
194,32.4953376,-0.00165099900401
195,32.589216,-0.00152980712044
196,32.7188576,-0.00167847118104
197,32.812736,-0.00194083127313
198,32.8976736,-0.00204816662808
199,32.991552,-0.00165882423786
200,33.08096,-0.000607348776457
201,33.1658976,0.00106778628879
202,33.215072,0.00335586667421
203,33.259776,0.00634342907405
204,33.30448,0.0103117768229
205,33.259776,0.014904761536
206,33.1658976,0.020426258802
207,33.036256,0.0262484525789
208,32.812736,0.0313518338622
209,32.589216,0.0349655859546
210,32.365696,0.0371030190216
211,32.142176,0.0383932555422
212,31.873952,0.0386080602869
213,31.695136,0.0379135883706
214,31.471616,0.0361706569392
215,31.2928,0.0336624762932
216,31.203392,0.0302677699188
217,31.06928,0.0255198720254
218,31.06928,0.0205199054377
219,31.1095136,0.0158323272469
220,31.203392,0.0114270987644
221,31.3330336,0.00784484149683
222,31.3330336,0.00404417873097
223,31.650432,2.87092273653e-05
224,31.918656,-0.00388496767542
225,32.142176,-0.00748031619514
226,32.4104,-0.00952056534939
227,32.63392,-0.00985220704983
228,32.991552,-0.00811391423188
229,33.3447136,-0.00353455309611
230,33.528,0.00260454769154
231,33.706816,0.0113573297809
232,33.7917536,0.0198227907177
233,33.75152,0.0283501964902
234,33.6129376,0.0345909567493
235,33.483296,0.0374174376272
236,33.438592,0.0370874196549
237,33.259776,0.0340635712931
238,33.1211936,0.0299820506515
239,33.036256,0.0261354897411
240,32.9423776,0.0232125424792
241,32.9423776,0.0211765123656
242,32.9423776,0.0192486989061
243,32.8976736,0.0170872687967
244,32.8976736,0.0151144921594
245,32.8976736,0.0137491194571
246,32.8976736,0.0133616640934
247,32.8976736,0.0143577406441
248,32.8976736,0.0175179119816
249,32.85744,0.022295135241
250,32.85744,0.0268000005657
251,32.85744,0.0301452951393
252,32.85744,0.0327352713392
253,32.812736,0.0347278881136
254,32.812736,0.0366392984997
255,32.7188576,0.0385028503688
256,32.6741536,0.0395271973494
257,32.544512,0.0392933552108
258,32.4953376,0.038655011874
259,32.4104,0.0380923588268
260,32.320992,0.036976388621
261,32.2718176,0.0343240880907
262,32.18688,0.0302359287498
263,32.18688,0.0246109104622
264,32.2271136,0.0190249273667
265,32.2718176,0.0145548002395
266,32.4506336,0.0116211598768
267,32.544512,0.00933555971753
268,32.7188576,0.00776020743653
269,32.9423776,0.00620061866248
270,32.991552,0.00366321657656
271,32.4953376,-0.000118142011791
272,31.695136,-0.00469864202055
273,31.203392,-0.00962641826504
274,31.1095136,-0.0154156450008
275,31.1095136,-0.0205637098103
276,31.1095136,-0.025148190754
277,31.1758720036,-0.0288812954546
278,31.3330336,-0.0308872605251
279,31.51632,-0.03167522264
280,31.5565536,-0.0315193604126
281,31.7800736,-0.0304833929358
282,32.097472,-0.028396317714
283,32.4104,-0.0257060833109
284,32.6741536,-0.0233024487455
285,33.1211936,-0.0205079912518
286,33.259776,-0.0167075931768
287,33.5682336,-0.0117627226652
288,33.706816,-0.0058807771067
289,33.8364576,-0.000510652511734
290,33.8364576,0.00346864566758
291,33.885632,0.00542120143658
292,33.885632,0.00606024209266
