time(s),speed(m/s),grade
0,30.9306976,-0.00469934482474
1,30.9306976,-0.00520091064296
2,30.8859936,-0.00624151959461
3,30.801056,-0.00773294466911
4,30.62224,-0.00902427108515
5,30.4389536,-0.0102438008485
6,30.39872,-0.0112694960703
7,30.39872,-0.012124652313
8,30.39872,-0.0124917354422
9,30.309312,-0.0123026323371
10,30.130496,-0.0113423856332
11,30.130496,-0.00938043621759
12,30.085792,-0.00664139878047
13,30.2154336,-0.00321256648396
14,30.577536,0.00042306581276
15,30.8859936,0.0039287045847
16,31.203392,0.00730380666832
17,31.426912,0.0101059247025
18,31.650432,0.0126729598894
19,31.8247776,0.0149420664657
20,31.873952,0.0174673316856
21,31.8247776,0.0205427062501
22,31.73984,0.0241408789891
23,31.6012576,0.0287778658939
24,31.3777376,0.0333559213707
25,31.1542176,0.0364571992856
26,30.979872,0.0374829415206
27,30.84576,0.036685475599
28,30.7071776,0.0340011638486
29,30.6624736,0.0294452193038
30,30.6624736,0.0229034957382
31,30.62224,0.0166095958983
32,30.6624736,0.0106170753327
33,30.756352,0.00521986821219
34,30.801056,0.000532602126136
35,30.8859936,-0.00359220532353
36,31.024576,-0.00725692071023
37,31.06928,-0.0107147220348
38,31.1542176,-0.0131336204125
39,31.248096,-0.0150978744347
40,31.2928,-0.0159727795142
41,31.426912,-0.015993981619
42,31.3777376,-0.0153891885413
43,31.426912,-0.0143560380111
44,31.6012576,-0.0130320117692
45,31.73984,-0.0108396549759
46,31.918656,-0.00750220925105
47,31.96336,-0.00284570488051
48,32.0482976,0.00312746833118
49,32.097472,0.00984072681587
50,32.0482976,0.0161210079498
51,31.8247776,0.0226545550119
52,31.650432,0.0281106904605
53,31.51632,0.0318632153674
54,31.5565536,0.0349000941262
55,31.51632,0.0370656684985
56,31.51632,0.0385012527331
57,31.5565536,0.0395702070797
58,31.5565536,0.0397977843233
59,31.51632,0.0392234735689
60,31.2928,0.0380015966378
61,30.9306976,0.0361574605026
62,30.62224,0.0330981294663
63,30.4389536,0.0291145174973
64,30.309312,0.0243191378602
65,30.309312,0.0192647150124
66,30.2154336,0.0142070756537
67,30.2601376,0.00915278844278
68,30.354016,0.00417659547431
69,30.4836576,-0.000684205751361
70,30.532832,-0.00601660561425
71,30.532832,-0.0108547852738
72,30.577536,-0.015836075024
73,30.62224,-0.0210147425571
74,30.7071776,-0.0268644168479
75,30.84576,-0.0319014142925
76,30.8859936,-0.0359108010785
77,30.8859936,-0.0377614784086
78,30.801056,-0.0378140190416
79,30.84576,-0.0357742568373
80,30.9306976,-0.0320197365212
81,30.84576,-0.0258783655724
82,30.6624736,-0.0193850221603
83,30.6624736,-0.0128841326381
84,30.7071776,-0.0067137360866
85,30.6624736,-0.000519433960491
86,30.8859936,0.0043909722585
87,30.9306976,0.00902654451508
88,31.06928,0.0130626265207
89,31.1542176,0.0171991287613
90,31.06928,0.0198577347817
91,31.024576,0.0208605958495
92,31.06928,0.0192976821307
93,31.024576,0.0160228432993
94,31.06928,0.0113779427819
95,31.06928,0.00656272445885
96,31.1542176,0.0021420786497
97,31.1095136,-0.00258194857695
98,31.1542176,-0.0074236710923
99,31.426912,-0.0123201586296
100,31.6012576,-0.0184577222742
101,31.7800736,-0.0246621119117
102,31.96336,-0.031537061939
103,32.097472,-0.0377132450571
104,32.2271136,-0.0421524581381
105,32.365696,-0.0440141046596
106,32.7188576,-0.0443529186622
107,32.8976736,-0.0440122643321
108,32.991552,-0.0436827367539
109,32.9423776,-0.043587616164
110,32.8976736,-0.0435830097081
111,32.812736,-0.0436809012775
112,32.7188576,-0.0444095734536
113,32.63392,-0.0459903946248
114,32.544512,-0.0478683756666
115,32.4104,-0.048612251295
116,32.2718176,-0.0475170690675
117,32.18688,-0.0442460356562
118,32.142176,-0.0387942552502
119,32.142176,-0.0319407180979
120,32.142176,-0.0224600715744
121,32.0035936,-0.0113579976481
122,32.0035936,-0.000694628606828
123,32.142176,0.0104310466839
124,32.2718176,0.0192080559928
125,32.320992,0.0262984401147
126,32.2718176,0.0302424114661
127,32.2271136,0.0322605883916
128,32.18688,0.0319810900358
129,32.142176,0.0292019596718
130,32.0035936,0.0235946921407
131,31.695136,0.0164505650056
132,31.471616,0.0100278951777
