time(s),speed(m/s),grade
0,9.407822688,-0.00679289203751
1,9.95356912,-0.00697423580946
2,10.626185504,-0.00774112157347
3,11.38320304,-0.0110659600209
4,12.172407456,-0.0121870599287
5,12.962908288,-0.0115992478924
6,13.670974944,-0.00941099574053
7,14.121010112,-0.00135932984372
8,14.232144256,0.00323987375868
9,14.089449088,0.0105035732555
10,13.615005536,0.0131410337049
11,12.784539328,0.0137246713438
12,11.798682016,0.0103407213317
13,10.452376352,0.00689927271772
14,8.589828896,0.00278220921457
15,6.444483936,0.00278220921457
16,4.425964224,-0.00133967282161
17,2.685190464,-0.00133967282161
18,1.230119968,-0.00133967282161
19,0.505781056,-0.00133967282161
20,0.1987137504,-0.00133967282161
21,0.0869537504,-0.00133967282161
22,0.0525540224,-0.00133967282161
23,0.03112516,-0.00133967282161
24,0.03122887328,-0.00133967282161
25,0.02297964416,-0.00133967282161
26,0.01982890624,-0.00133967282161
27,0.01309961312,-0.00133967282161
28,0.00500371872,-0.00133967282161
29,0.01296281888,-0.00133967282161
30,0.01047682944,-0.00133967282161
31,0.01505317792,-0.00133967282161
32,0.01680110432,-0.00133967282161
33,0.01746898208,-0.00133967282161
34,0.01772379488,-0.00133967282161
35,0.02610981824,-0.00133967282161
36,0.0154988768,-0.00133967282161
37,0.00592015072,-0.00133967282161
38,0.02160141984,-0.00133967282161
39,0.02759086176,-0.00133967282161
40,0.02159024384,-0.00133967282161
41,0.01929826976,-0.00133967282161
42,0.0184225184,-0.00133967282161
43,0.12584176,-0.00133967282161
44,0.3934220224,-0.00133967282161
45,0.854785184,-0.00133967282161
46,1.495214688,-0.00133967282161
47,2.250935808,-0.00133967282161
48,3.208227264,-0.00473133761388
49,4.112633888,-0.00473133761388
50,4.853155648,-0.00712146289714
51,5.586345952,-0.00712146289714
52,6.250468576,-0.00887579749472
53,6.794203328,-0.00915330791314
54,7.297570368,-0.00861763149927
55,7.779881824,-0.00721105792956
56,8.223837248,-0.0047626947588
57,8.611689152,-0.0047626947588
