time(s),speed(m/s),grade
0,20.742656,0.00591796619942
1,20.8275936,0.00632521850422
2,20.78736,0.00653598111135
3,20.653248,0.00657811424465
4,20.653248,0.00646837110399
5,20.653248,0.00618694617389
6,20.653248,0.00588088432653
7,20.653248,0.00546160948047
8,20.742656,0.00501303647812
9,20.8275936,0.00457488564928
10,20.876768,0.00418493004794
11,21.01088,0.00386293639592
12,21.100288,0.00369851174783
13,21.2746336,0.00364005861647
14,21.413216,0.00373703113521
15,21.547328,0.00404163259977
16,21.636736,0.00446924377989
17,21.68144,0.00501843582454
18,21.636736,0.00566730353885
19,21.547328,0.00650045908469
20,21.413216,0.00727710249222
21,21.45792,0.00807659024011
22,21.2746336,0.00886501087983
23,21.2344,0.00961326666032
24,21.189696,0.0103968447824
25,21.1405216,0.0110077232454
26,21.0511136,0.0115539375917
27,21.0511136,0.0120149887961
28,21.0511136,0.0123425006704
29,21.0511136,0.0126468343142
30,21.01088,0.0128687001129
31,20.966176,0.0130082714507
32,20.8275936,0.0130690560579
33,20.9170016,0.0130656549024
34,20.78736,0.0129897767804
35,20.9170016,0.0128843931679
36,20.966176,0.0127477969076
37,20.9170016,0.0125675221982
38,20.966176,0.0123961264397
39,20.966176,0.0122157613277
40,21.01088,0.0119857495643
41,21.0511136,0.011668267178
42,21.0511136,0.0112381100995
43,21.0511136,0.0105461324903
44,21.1405216,0.00971259002816
45,21.2344,0.00858914165817
46,21.3640416,0.00715479706807
47,21.45792,0.00538448728978
48,21.4981536,0.00327473318917
49,21.547328,0.000462720903796
50,21.636736,-0.00229511501724
51,21.68144,-0.00524588119735
52,21.7216736,-0.00879563002158
53,21.636736,-0.0119643447046
54,21.8110816,-0.0155107503694
55,22.083776,-0.0186122291221
56,22.2581216,-0.0218873554012
57,22.2581216,-0.0244839086561
58,22.307296,-0.0268306099362
59,22.441408,-0.0289579190679
60,22.664928,-0.0311691035654
61,22.754336,-0.0332415480116
62,22.888448,-0.0349896714613
63,22.977856,-0.0369335350169
64,23.02256,-0.0385678027251
65,23.02256,-0.0402945515065
66,23.02256,-0.0416011775057
67,22.977856,-0.0427469904153
68,22.977856,-0.043397516505
69,23.02256,-0.0434683584423
70,23.0627936,-0.0429103197096
71,23.0627936,-0.0417080103278
72,23.0627936,-0.0400082344205
73,23.02256,-0.037358515821
74,22.977856,-0.0339721292054
75,22.888448,-0.0298965226326
76,23.02256,-0.0258305989205
77,23.02256,-0.0206816244839
78,23.02256,-0.0152472570175
79,23.02256,-0.0105170503048
80,22.9286816,-0.0053422660377
81,22.9286816,-0.000707379746445
82,23.02256,0.0034457320534
83,23.02256,0.00635859485436
84,23.0627936,0.00879999852945
85,23.02256,0.0103751349156
86,22.977856,0.0110391458759
87,22.8392736,0.0109676509072
88,22.754336,0.0103282412901
89,22.664928,0.00908809917938
90,22.6157536,0.00754235132842
91,22.6157536,0.00566703978672
92,22.6157536,0.00378465745318
93,22.6157536,0.00155016870022
94,22.664928,-0.000751938509184
95,22.7051616,-0.00279331609982
96,22.754336,-0.00512490964178
97,22.79904,-0.00742098755627
98,22.8392736,-0.00964208954808
99,22.9286816,-0.0115275740345
100,23.02256,-0.0135423674311
101,23.02256,-0.0151520926791
102,23.02256,-0.0167954823527
103,23.02256,-0.0182052231264
104,23.1522016,-0.0193822406376
105,23.24608,-0.0202247862826
106,23.2863136,-0.0209734328482
107,23.424896,-0.0214946705392
108,23.559008,-0.0217863230594
109,23.69312,-0.0218642056084
110,23.782528,-0.0217232916988
111,23.8227616,-0.0213573022501
112,23.91664,-0.0207668232372
113,24.006048,-0.0199518453157
114,24.0462816,-0.0189112811246
115,24.14016,-0.017641237555
116,24.14016,-0.0161398036738
117,24.14016,-0.0144020923423
118,24.095456,-0.0124167404374
119,24.095456,-0.0101753163451
120,24.2698016,-0.00767771678367
121,24.4039136,-0.00456427163619
122,24.5872,-0.00154416599398
123,24.766016,0.00163259815108
124,24.81072,0.00490943961839
125,24.8509536,0.00861669630193
126,24.81072,0.0118398066612
127,24.7168416,0.0145806884624
128,24.5872,0.0169447106019
129,24.453088,0.0182555263039
130,24.36368,0.0188101074718
131,24.14016,0.0186821376725
132,24.0462816,0.0180190905397
133,23.9568736,0.0170246739464
134,23.782528,0.0159363374891
135,23.648416,0.0150466867892
136,23.4696,0.0145811708983
137,23.424896,0.0146860624725
138,23.5098336,0.015300195202
139,23.4696,0.016582656986
140,23.424896,0.0184207662514
141,23.424896,0.0206828652565
142,23.3757216,0.0231952004948
143,23.3757216,0.0257651256008
144,23.3757216,0.028208598307
145,23.335488,0.0303802318359
146,23.335488,0.0321163843036
147,23.201376,0.0332035364576
148,23.1522016,0.0338954250608
149,23.02256,0.0339631856911
150,22.977856,0.0333877916056
151,22.79904,0.0323566337523
152,22.7051616,0.0305910165042
153,22.57552,0.0285570835983
154,22.664928,0.0256951450684
155,22.57552,0.0227780104616
156,22.4816416,0.019084354127
157,22.4043712393,0.0156355567393
158,22.3386968585,0.0121159141467
159,22.298693498,0.00821154571056
160,22.2984361984,0.0050394397057
161,22.352,0.00184451524188
162,22.441408,-0.000480074077298
163,22.4816416,-0.00253523004557
164,22.57552,-0.00379467344692
165,22.754336,-0.00464060657244
166,22.9286816,-0.00494169690102
167,23.0627936,-0.00481932442727
168,23.02256,-0.00428665951148
169,23.02256,-0.00337670835333
170,23.0627936,-0.00213050396493
171,23.201376,-0.000805033602632
172,23.24608,0.000947178365268
173,23.2863136,0.00292777322561
174,23.3757216,0.00511304616237
175,23.3757216,0.00752757474076
176,23.4696,0.00975340899108
177,23.5098336,0.0123901725488
178,23.559008,0.0150766630997
179,23.648416,0.0177524516703
180,23.69312,0.0203386587766
181,23.7333536,0.0224574858902
182,23.782528,0.0246162165682
183,23.7333536,0.0263847530008
184,23.648416,0.0276429106201
185,23.5992416,0.0282698256331
186,23.559008,0.0282089698228
187,23.201376,0.0273449059565
188,23.0627936,0.0255482787966
189,23.0627936,0.0231661019438
190,23.02256,0.0195096117546
191,22.9286816,0.0149095031012
192,22.5203874675,0.0102068823755
193,22.441408,0.00439243105368
194,23.0627936,-0.000904495026646
195,23.24608,-0.00709794073747
196,23.4696,-0.0131617496131
197,23.559008,-0.0189081162757
198,23.648416,-0.0241936427302
199,23.559008,-0.0289395272488
200,23.4696,-0.0330403448862
201,23.335488,-0.0364506336169
202,23.24608,-0.0391671314415
203,23.24608,-0.0412115407508
204,23.1522016,-0.0425230319091
205,23.111968,-0.0430483923115
206,23.0627936,-0.0429090299529
207,23.02256,-0.0419549147304
208,23.111968,-0.0404445059498
209,23.2863136,-0.0380164781871
210,23.424896,-0.0349111990345
211,23.559008,-0.0312073842563
