time(s),speed(m/s),grade
0,15.749987494,-0.0043642392493
1,15.7337486051,-0.00389478208353
2,15.6926588829,-0.00336005238313
3,15.5587663829,-0.00293880080405
4,15.4402997163,-0.00253816457571
5,15.2786455497,-0.00208704443602
6,15.1605361053,-0.00173635021196
7,15.1331244387,-0.00140850849613
8,15.192867772,-0.00110327999016
9,15.0602711054,-0.000820253123465
10,14.9192472165,-0.000555251694252
11,14.8281319388,-0.000311628237315
12,14.6813033277,-8.83498314748e-05
13,14.5636008278,0.000115774356463
14,14.4237294389,0.000302037298575
15,14.2676458279,0.000471751001823
16,14.1243341613,0.000595832653849
17,13.8062752725,0.000737950232941
18,13.5637474948,0.000867737538628
19,13.3866480504,0.000963257210562
20,13.2247119394,0.00107447261258
21,13.1372133283,0.001156501217
22,13.1905480505,0.0012317348912
23,13.2522666616,0.00131639294582
24,13.2265291616,0.00137664998972
25,13.2688277727,0.00143022776798
26,13.310531106,0.00148767150324
27,13.2394727727,0.00152585967703
28,12.9965855506,0.00155700294711
29,12.8056844395,0.00158582815531
30,12.6147555507,0.00160065935474
31,12.6890172174,0.00160806239156
32,12.9077349951,0.00160795023578
33,13.272101106,0.00160025405724
34,13.3797305504,0.00158000957876
35,13.436971106,0.00155575802374
36,13.3446988838,0.00151508893096
37,13.1638245175,0.001474279175
38,12.9249286062,0.00141296507855
39,12.6395947174,0.00135572371071
40,12.3468399953,0.0012912645019
41,12.0517136065,0.00121998403383
42,11.6621961066,0.00114181943804
43,10.7354777737,0.00105676286032
44,9.40137332976,0.000988504347475
45,8.20953999688,0.000916461713327
46,6.96559860844,0.000840671987518
47,5.82422944224,0.000788079962628
48,5.23700666466,0.00073384481969
49,5.10612898605,0.000706112937623
50,5.34468555353,0.000649423207752
51,5.88006221997,0.000591150963789
52,6.52652305305,0.000531299015818
53,7.17280221949,0.000469812810627
54,7.90997194142,0.000374496618566
55,8.62128249669,0.000275425084842
56,9.14168360764,0.000172510764064
57,9.5199680519,6.56275979075e-05
58,9.68915082964,-4.53957966538e-05
59,9.84655916292,-0.000160783034052
60,9.99306055175,-0.00032191821602
61,10.126406385,-0.000449666874933
