time(s),speed(m/s),grade
0,26.2814816,-0.00184987594049
1,26.37536,-0.000867973433099
2,26.464768,0.000160822500242
3,26.5050016,0.00116596778686
4,26.59888,0.00213765226653
5,26.464768,0.00306076833594
6,26.554176,0.00392830263883
7,26.464768,0.00470759704267
8,26.464768,0.00533785363598
9,26.5050016,0.00577826775213
10,26.464768,0.00598374566823
11,26.5050016,0.00590612686428
12,26.464768,0.00551661425312
13,26.464768,0.00484431763782
14,26.464768,0.00400273708788
15,26.464768,0.00316435409326
16,26.4155936,0.00254364000315
17,26.330656,0.00231851917742
18,26.1920736,0.00261276754094
19,26.017728,0.00330385696976
20,25.883616,0.00446073966176
21,25.794208,0.00587153282125
22,25.7450336,0.00719184977372
23,25.7048,0.00859272105134
24,25.660096,0.00965121079555
25,25.6109216,0.0106024719536
26,25.660096,0.0112499128113
27,25.570688,0.0118366200096
28,25.6109216,0.0123234393112
29,25.660096,0.0128348175207
30,25.6109216,0.0134952985765
31,25.570688,0.0141794253701
32,25.570688,0.0150639478125
33,25.570688,0.0159114960303
34,25.570688,0.0168524619919
35,25.5980107029,0.0175611932783
36,25.6430929747,0.0180195884684
37,25.6855007592,0.0180525344688
38,25.7048,0.0175506026198
39,25.7048,0.0164592328295
40,25.7048,0.0151597961529
41,25.6109216,0.0134556720974
42,25.7048,0.0118159425394
43,25.6109216,0.00989038342039
44,25.7048,0.00812739813574
45,25.660096,0.00608613063582
46,25.7048,0.00424498283078
47,25.8344416,0.00219685127166
48,25.794208,0.000471609425318
49,25.794208,-0.00125586295867
50,25.883616,-0.00263400728819
51,25.9310843465,-0.00344744764483
52,25.92832,-0.00380348061945
53,25.92832,-0.00347089784555
54,25.9685536,-0.00250121232599
55,25.883616,-0.000695324232783
56,25.92832,0.00140268811601
57,25.92832,0.00407834435061
58,25.92832,0.00648415224168
59,25.92832,0.00892968631674
60,25.9685536,0.0109586207741
61,25.9685536,0.0124219524573
62,25.9685536,0.0136905091741
63,25.92832,0.0144785856027
64,25.92832,0.0150944841326
65,25.883616,0.0155527445045
66,25.883616,0.0160572095712
67,25.8344416,0.0165864845313
68,25.7450336,0.0170691980462
69,25.660096,0.0175834940273
70,25.570688,0.0179849210996
71,25.436576,0.0183397858049
72,25.347168,0.0187144092857
73,25.213056,0.0190456451711
74,25.0744736,0.0193593843399
75,24.989536,0.0196235430815
76,24.900128,0.0198238671977
77,24.81072,0.0199639382715
78,24.7168416,0.0201383784444
79,24.6274336,0.0203696267308
80,24.5872,0.0206826476249
81,24.453088,0.0209491278443
82,24.4039136,0.0211114284519
83,24.2698016,0.0210246504714
84,24.229568,0.020575979196
85,24.1803936,0.0196934760918
86,24.14016,0.0184462226953
87,24.14016,0.0170065604782
88,24.0462816,0.0155782395022
89,23.9568736,0.0142649905075
90,23.871936,0.0131614930883
91,23.782528,0.0123386271783
92,23.782528,0.0118230614313
93,23.69312,0.0118066263543
94,23.69312,0.0122465970416
95,23.7333536,0.0131459102873
96,23.782528,0.014535477385
97,23.782528,0.0163637078234
98,23.871936,0.0185269320528
99,23.91664,0.0208773653963
100,24.0462816,0.0231018256896
101,24.1803936,0.025318008721
102,24.2698016,0.0266847349952
103,24.36368,0.0272099236062
104,24.542496,0.0266990390684
105,24.5872,0.0253071965689
106,24.7168416,0.0229068666707
107,24.8509536,0.0199704642299
108,24.989536,0.0161922560714
109,25.123648,0.0128714893989
110,25.213056,0.0093694689617
111,25.2979936,0.00637817911252
112,25.436576,0.00431655049931
113,25.347168,0.00261530873254
114,25.6109216,0.00166139408721
115,25.7048,0.00107933979182
116,25.794208,0.000877737480855
117,25.883616,0.000880935426873
118,25.92832,0.00101571160515
119,26.0579616,0.00123748322463
120,26.107136,0.00143617616114
121,26.1920736,0.00153099885931
122,26.2814816,0.00147470444908
123,26.37536,0.00121265281368
124,26.464768,0.000750898786296
125,26.464768,0.000157583779262
126,26.5050016,-0.000490649998181
127,26.5050016,-0.00112259575853
128,26.554176,-0.00163356599925
129,26.6391136,-0.00198135349136
130,26.59888,-0.00212202974047
131,26.464768,-0.00211459194815
132,26.330656,-0.00209982890656
133,26.1920736,-0.00221260415767
134,26.0579616,-0.00255478271878
135,25.9685536,-0.00307136509446
136,25.8344416,-0.00385337335803
137,25.7450336,-0.00466517294231
138,25.6109216,-0.00559584362215
139,25.5215136,-0.00645270731364
140,25.3874016,-0.00713362050162
141,25.2979936,-0.00758069821928
142,25.213056,-0.00779577029153
143,25.1638816,-0.00784540847485
144,25.0744736,-0.00772227091316
145,24.989536,-0.0074356120683
146,24.9403616,-0.00690691680893
147,24.989536,-0.00623329736132
148,25.03424,-0.00536331341379
149,25.0744736,-0.00409624792462
150,25.123648,-0.00267023771477
151,25.0744736,-0.000702374971628
152,25.03424,0.00143306623592
153,25.0744736,0.00428809357131
154,25.0744736,0.00721770092199
155,25.123648,0.0105627341074
156,25.123648,0.013520945033
157,25.123648,0.016627691786
158,25.123648,0.0190398103848
159,25.0744736,0.0210546512631
160,25.0744736,0.0225513588217
161,25.0744736,0.0236708042197
162,25.03424,0.0242042050332
163,25.03424,0.0243332882768
164,24.9403616,0.0242814604233
165,24.9403616,0.0242533995796
166,24.9403616,0.0244238997036
167,24.900128,0.0249070154177
168,24.9403616,0.0255778177838
169,24.9403616,0.0264105494142
170,25.03424,0.0273979870286
171,25.0744736,0.0281601615664
172,25.123648,0.0287018551755
173,25.213056,0.0287683278807
174,25.123648,0.0282793214867
175,25.1638816,0.0272786838132
176,25.213056,0.0255051802134
177,25.347168,0.0233482941015
178,25.3874016,0.0202226353425
179,25.48128,0.0168560396462
180,25.6109216,0.0129440207197
181,25.7450336,0.00813265685142
182,25.883616,0.00317294547983
183,26.0579616,-0.00142779844178
184,26.241248,-0.00647276157247
185,26.2814816,-0.0111354965214
186,26.330656,-0.0152768000558
187,26.464768,-0.0187164054708
188,26.464768,-0.0211008129657
189,26.6391136,-0.0229684485062
190,26.59888,-0.0239302791015
191,26.464768,-0.0240233822684
192,26.2814816,-0.0233932892072
193,26.241248,-0.0223531882268
194,26.330656,-0.02127801825
195,26.4155936,-0.0204091207842
196,26.464768,-0.0197949501265
