time(s),speed(m/s),grade
0,27.805888,0.0636638775937
1,27.8461216,0.0617020121203
2,27.7567136,0.0586021153805
3,27.582368,0.0539476187868
4,27.5331936,0.0487674076574
5,27.448256,0.0433941757758
6,27.49296,0.0387465893798
7,27.49296,0.0355594315376
8,27.582368,0.0338050289587
9,27.582368,0.0326136552278
10,27.582368,0.0313413159175
11,27.582368,0.0299770530972
12,27.6226016,0.0285255129625
13,27.6226016,0.0268031696953
14,27.6226016,0.0251361035423
15,27.671776,0.023352462734
16,27.7567136,0.0215215467184
17,27.7567136,0.0197048633071
18,27.805888,0.0178611209001
19,27.895296,0.0165634642446
20,27.9802336,0.0157925655337
21,27.9802336,0.015683691507
22,27.94,0.0162899209933
23,27.94,0.0175237574166
24,27.805888,0.0192671157386
25,27.71648,0.021508028078
26,27.671776,0.0234168716039
27,27.582368,0.024871544383
28,27.582368,0.0255170083455
29,27.5331936,0.0249980293651
30,27.49296,0.0233080081766
31,27.448256,0.019912908707
32,27.49296,0.0155495101344
33,27.6226016,0.0102572966935
34,27.8461216,0.00437616890418
35,28.029408,-0.00230714740757
36,28.118816,-0.00798976427894
37,28.16352,-0.0128596571528
38,28.0696416,-0.0166766677391
39,27.9802336,-0.0193595591394
40,27.94,-0.0210147888447
41,27.8461216,-0.0213540829889
42,27.805888,-0.0206429491979
43,27.805888,-0.0189322606595
44,27.7567136,-0.016295613893
45,27.7567136,-0.0128380756329
46,27.71648,-0.00828279591157
47,27.71648,-0.00374698692805
48,27.671776,0.000996512408357
49,27.6226016,0.00575784031684
50,27.582368,0.0103548801954
51,27.49296,0.0145941449727
52,27.448256,0.0182817445002
53,27.448256,0.0213053552852
54,27.448256,0.0235976015813
55,27.448256,0.0250928762435
56,27.49296,0.0259069472307
57,27.49296,0.0260514662175
58,27.5331936,0.0257915679205
59,27.5331936,0.0252083126631
60,27.582368,0.0242482470732
61,27.6226016,0.0231745265863
62,27.671776,0.0219470359869
63,27.71648,0.0205746697615
64,27.7567136,0.0188428634363
65,27.805888,0.0170317373098
66,27.805888,0.0149598282985
67,27.895296,0.0123250974256
68,27.94,0.00965590796648
69,27.895296,0.00677204250373
70,27.895296,0.0034381317065
71,27.895296,0.000385704590494
72,27.895296,-0.00294112681266
73,28.029408,-0.00573654651901
74,28.0696416,-0.008461263431
75,28.0696416,-0.0104679194774
76,28.0696416,-0.0120369173588
77,28.0696416,-0.0131021485189
78,27.9802336,-0.0137298123382
79,27.7567136,-0.0138511171248
80,27.71648,-0.0135995855837
81,27.6226016,-0.0129795644918
82,27.671776,-0.0119939842617
83,27.671776,-0.0104710645672
84,27.71648,-0.00874436631829
85,27.7567136,-0.00670951013083
86,27.7567136,-0.00443655316972
87,27.805888,-0.00175869618837
88,27.7567136,0.000638552878137
89,27.671776,0.00286995113738
90,27.671776,0.00480625938194
91,27.6226016,0.00635562898764
92,27.6226016,0.00754991410531
93,27.6226016,0.00813119399069
94,27.671776,0.0082429414012
95,27.671776,0.00789230649299
96,27.671776,0.00706742967825
97,27.7567136,0.0057520789427
98,27.7567136,0.00379479819726
99,27.7567136,0.00162865231663
100,27.805888,-0.00101466144902
101,27.8461216,-0.00345310474085
102,28.029408,-0.00564378403908
103,28.029408,-0.00733393852884
104,28.029408,-0.00800852683022
105,27.94,-0.00783440412835
106,27.895296,-0.00675587658808
107,27.71648,-0.00528814672748
108,27.6226016,-0.00326534764263
109,27.582368,-0.00140144981543
110,27.582368,0.000352467150042
111,27.6226016,0.00202531520352
112,27.6226016,0.00326749388426
113,27.6226016,0.00437786549581
114,27.671776,0.00557495494983
115,27.71648,0.00669924797601
116,27.71648,0.00792323687003
117,27.7567136,0.00924432442599
118,27.71648,0.010568026141
119,27.71648,0.0118052286253
120,27.71648,0.012517956485
121,27.671776,0.0126355839256
122,27.5331936,0.0119517981843
123,27.582368,0.0105304722968
124,27.582368,0.00816187541851
125,27.5331936,0.00544867238836
126,27.71648,0.00259353580588
127,27.8461216,-0.000258140883292
128,27.895296,-0.00213609205935
129,27.895296,-0.00312777332025
130,27.895296,-0.00308192304318
131,27.8461216,-0.00199639505234
132,27.7567136,-4.33690800205e-05
133,27.6226016,0.00257260565075
134,27.582368,0.00560428003581
135,27.582368,0.00916726835639
136,27.582368,0.0123314036796
137,27.6226016,0.0151325137368
138,27.5331936,0.0174385292739
139,27.5331936,0.0190610509947
140,27.5331936,0.019474150524
141,27.5331936,0.0187900629122
142,27.5331936,0.0168953838094
143,27.582368,0.0140250523095
144,27.5331936,0.00983079647382
145,27.671776,0.00543125428121
146,27.805888,0.000761457713699
147,28.029408,-0.00407696532932
148,28.0696416,-0.00770363230105
149,28.029408,-0.0106253114403
150,27.9802336,-0.0121492247464
151,27.94,-0.0126220834236
152,27.895296,-0.0119838591753
153,27.895296,-0.0104223363184
154,27.895296,-0.00776575434687
155,27.8461216,-0.00480762023969
156,27.805888,-0.00164332268267
157,27.71648,0.00129695058517
158,27.6226016,0.00354480083956
159,27.5331936,0.00461324379873
160,27.49296,0.00414338050226
161,27.582368,0.0023196389396
162,27.71648,-0.00049945326578
163,27.895296,-0.00386368151756
164,27.9802336,-0.00723366398338
165,27.9802336,-0.0105558861003
166,27.9802336,-0.0129605313377
167,27.94,-0.014724151803
168,27.895296,-0.0158703444945
169,27.8461216,-0.0165048296234
170,27.805888,-0.0166215894487
171,27.7567136,-0.0164322544777
172,27.7567136,-0.0160458089794
173,27.71648,-0.0157598027575
174,27.7567136,-0.0155977857495
175,27.71648,-0.0156657787263
176,27.71648,-0.0160541696987
177,27.805888,-0.0166629146315
178,27.8461216,-0.0174318276731
179,27.895296,-0.0181926649332
180,27.9802336,-0.0187493437604
181,27.9802336,-0.0188869789103
182,27.94,-0.0183973240214
183,27.805888,-0.0171891645904
184,27.7567136,-0.0151006915589
185,27.71648,-0.0120241691143
186,27.71648,-0.00739008177648
187,27.7567136,-0.0021571720516
188,27.7567136,0.00386859084624
189,27.671776,0.0103050521808
190,27.5331936,0.0165879292015
191,27.3990816,0.021939622797
192,27.358848,0.0258568636381
193,27.3096736,0.028012381477
194,27.3096736,0.0282487439265
195,27.3096736,0.0262805061597
196,27.3096736,0.0230636805456
197,27.3990816,0.0185092420578
198,27.582368,0.0133431123822
199,27.8461216,0.00757728410098
200,28.029408,0.00295502955929
201,28.16352,-0.000629712584909
202,28.16352,-0.0031851856257
203,28.0696416,-0.00433918547814
204,27.895296,-0.00479527930969
205,27.671776,-0.00515914684167
206,27.6226016,-0.00595066080176
207,27.6226016,-0.00740394185592
208,27.71648,-0.00949685572316
209,27.895296,-0.0120098247426
210,28.029408,-0.0146673752672
211,28.0696416,-0.0163989754156
212,28.0696416,-0.01709882424
213,28.029408,-0.0164526353848
214,27.94,-0.0145244428966
215,27.805888,-0.011333642344
216,27.7567136,-0.00697432101227
217,27.7567136,-0.00105578956534
