time(s),speed(m/s),grade
0,6.4329056,-0.0202163337603
1,6.8799456,-0.0205143800612
2,7.37616,-0.0208058808081
3,8.136128,-0.0212142483292
4,8.9408,-0.0215320784114
5,9.1151456,-0.0216711145656
6,9.16432,-0.0215734007699
7,9.030208,-0.0212139975793
8,8.49376,-0.0206006335845
9,6.7905376,-0.0197596813521
10,6.7905376,-0.0190801063603
11,6.526784,-0.0183169276528
12,6.5670176,-0.0174826430793
13,6.750304,-0.0165915324511
14,6.7905376,-0.0151798549677
15,6.9701908103,-0.0142140813619
16,7.15264,-0.0127199071382
17,7.2822816,-0.0118322437636
18,7.7293216,-0.0109647848579
19,7.7293216,-0.00969670407988
20,7.867904,-0.00848082241969
21,7.8232,-0.00733382641558
22,7.8232,-0.00661336288926
23,7.7293216,-0.00563407493333
24,7.644384,-0.00482197611688
25,7.7740256,-0.00416073319581
26,8.01940864245,-0.00380778969168
27,8.136128,-0.00343617723745
28,7.9975456,-0.00324146867138
29,7.912608,-0.00318038606309
30,7.867904,-0.00318054751764
31,7.7293216,-0.00318691471371
32,7.59968,-0.00319200481251
33,7.063232,-0.00320736194221
34,6.92912,-0.00322620727092
35,6.839712,-0.00325132998362
36,6.750304,-0.0032581224354
37,6.6564256,-0.00326446047949
38,6.5670176,-0.00327888930042
39,6.48208,-0.00331343697271
40,6.1199776,-0.00335276035498
41,5.185664,-0.0034094618518
42,4.7788576,-0.00344203625424
43,4.5553376,-0.00351077117919
44,4.5553376,-0.00354658885681
45,4.91744,-0.00362136318774
46,5.632704,-0.00369960660609
47,6.616192,-0.00377326737131
48,7.867904,-0.00383175086917
49,8.314944,-0.00388176926522
50,8.3998816,-0.00387101357131
51,8.4445856,-0.0038033147815
52,8.4445856,-0.00372962613215
53,8.6234016,-0.00357738670215
54,8.8916256,-0.00338895877973
55,9.0704416,-0.00309444782186
56,9.3386656,-0.00284314413841
57,9.924288,-0.00255078743706
58,10.0092256,-0.00221671019587
59,9.38784,-0.00169243384494
60,8.3998816,-0.00123403925566
61,7.644384,-0.000893049141788
62,7.2822816,-0.000334764716044
63,6.526784,6.2665123035e-05
64,6.25856,0.000475949816086
65,6.25856,0.000899427775565
66,6.92912,0.00133124029537
67,8.04672,0.0019929420339
68,9.209024,0.00266610509707
69,10.0584,0.00334917639482
70,10.4115616,0.00404376839949
71,10.371328,0.0049728063842
72,10.147808,0.00565980361494
73,9.3386656,0.00654471166745
74,8.538464,0.00697686504384
75,8.314944,0.00761575753742
76,8.136128,0.0082547278464
77,8.2210656,0.00889331960614
78,8.1763616,0.00932119575265
79,8.4445856,0.00996823362261
80,8.6681056,0.0106197393636
81,8.6681056,0.0112713722527
82,8.8916256,0.0119110389571
83,9.2939616,0.0125238004302
84,9.432544,0.0131082913214
85,10.28192,0.0136475664555
86,10.6350816,0.0142679374379
87,10.6350816,0.0146536171102
88,10.818368,0.0150545981086
89,10.997184,0.0152846196496
90,11.3056416,0.0155140453434
91,11.667744,0.0156498913623
92,11.488928,0.0157027227261
93,11.041888,0.0156997145656
94,10.594848,0.0156787524707
95,9.700768,0.0156236228999
96,8.8916256,0.0155605272554
97,7.7740256,0.0155077179365
98,6.7905376,0.0154111880287
99,6.3434976,0.0153365877258
100,6.33521970882,0.0152603252912
101,6.48208,0.0151909381262
102,6.7056,0.0151308043985
103,7.420864,0.0150594081655
104,7.867904,0.0150205273573
105,7.59968,0.0149675832262
106,6.2093856,0.0149461978699
107,5.2258976,0.0149423613788
108,4.1977056,0.0149471821026
109,3.2142176,0.0149564618985
110,2.9906976,0.0149699031002
111,2.4989536,0.0149861894538
112,2.44724691404,0.015003772387
113,2.9906976,0.0150211926324
114,3.79984,0.01503717484
