time(s),speed(m/s),grade
0,9.9645216,0.0101641611359
1,11.5738656,0.00984049031677
2,12.6914656,0.00895610274268
3,13.500608,0.00776356864831
4,13.7643616,0.00664483016914
5,13.455904,0.00592783323525
6,12.383008,0.00523507107536
7,10.72896,0.00504614114619
8,9.030208,0.00496356184547
9,7.689088,0.00500386569939
10,6.6564256,0.00504985230499
11,5.81152,0.00505451919095
12,4.962144,0.00500535476237
13,4.068064,0.00490119191181
14,3.2142176,0.00483010622852
15,2.637536,0.00474657430261
16,2.2754336,0.0046532441042
17,1.430528,0.0046532441042
18,1.01612166584,0.00455747355169
19,1.0237216,0.00455747355169
20,1.1176,0.00455747355169
21,0.0,0.00455747355169
22,0.0,0.00455747355169
23,0.0,0.00455747355169
24,0.0,0.00455747355169
25,0.0,0.00455747355169
26,0.0,0.00455747355169
27,0.0,0.00455747355169
28,0.0,0.00455747355169
29,0.0,0.00455747355169
30,0.0,0.00455747355169
31,0.0,0.00455747355169
32,0.0,0.00455747355169
33,0.0,0.00455747355169
34,0.0,0.00455747355169
35,0.0,0.00455747355169
36,0.0,0.00455747355169
37,0.0,0.00455747355169
38,0.0,0.00455747355169
39,0.0,0.00455747355169
40,0.0,0.00455747355169
41,0.0,0.00455747355169
42,0.0,0.00455747355169
43,0.0,0.00455747355169
44,0.0,0.00455747355169
45,0.0,0.00455747355169
46,0.0,0.00455747355169
47,0.0,0.00455747355169
48,0.0,0.00455747355169
49,0.0,0.00455747355169
50,0.0,0.00455747355169
51,0.0,0.00455747355169
52,0.0,0.00455747355169
53,0.0,0.00455747355169
54,0.0,0.00455747355169
55,0.0,0.00455747355169
56,0.0,0.00455747355169
57,0.0,0.00455747355169
58,0.0,0.00455747355169
59,0.0,0.00455747355169
60,0.0,0.00455747355169
61,0.0,0.00455747355169
62,0.0,0.00455747355169
63,0.0,0.00455747355169
64,0.0,0.00455747355169
65,0.0,0.00455747355169
66,0.0,0.00455747355169
67,0.0,0.00455747355169
68,0.0,0.00455747355169
69,0.0,0.00455747355169
70,0.0,0.00455747355169
71,0.0,0.00455747355169
72,0.0,0.00455747355169
73,0.0,0.00455747355169
74,0.0,0.00455747355169
75,0.0,0.00455747355169
76,0.0,0.00455747355169
77,0.0,0.00455747355169
78,0.0,0.00455747355169
79,0.0,0.00455747355169
80,0.0,0.00455747355169
81,0.0,0.00455747355169
82,0.0,0.00455747355169
83,0.0,0.00455747355169
84,0.0,0.00455747355169
85,0.0,0.00455747355169
86,0.0,0.00455747355169
87,3.621024,0.00446798450921
88,5.722112,0.00434689324572
89,7.420864,0.00436355297841
90,8.8469216,0.00479846391822
91,9.700768,0.00635453536128
92,10.326624,0.00779547730656
93,10.818368,0.00901043591264
94,11.0821216,0.00979279889869
95,11.62304,0.00940615871308
96,12.159488,0.00865149067949
97,12.6914656,0.00777108634196
98,13.232384,0.00744141723473
99,13.277088,0.00763805544537
100,12.9149856,0.00794003613175
101,12.0209056,0.00813111179601
102,11.3503456,0.00837603780686
103,11.041888,0.00866701762705
104,10.95248,0.00878268031336
105,10.997184,0.00883675445012
106,10.6797856,0.00897311695702
107,10.103104,0.00924197090204
108,9.253728,0.00955631085091
109,7.8232,0.0101083049446
110,6.48208,0.0106787363882
111,5.498592,0.0118086823506
112,4.5553376,0.0122040191999
113,4.1977056,0.0125967697789
114,4.29175029251,0.013374189756
115,4.31549258474,0.013750174446
116,3.710432,0.0141038678731
117,2.414016,0.014421068378
118,1.6942816,0.0146843754244
119,1.0237216,0.0146843754244
120,0.0,0.0146843754244
121,0.0,0.0146843754244
122,0.0,0.0146843754244
123,0.0,0.0146843754244
124,0.0,0.0146843754244
125,0.0,0.0146843754244
126,0.0,0.0146843754244
127,0.0,0.0146843754244
128,0.0,0.0146843754244
129,0.0,0.0146843754244
130,0.0,0.0146843754244
131,0.0,0.0146843754244
132,0.0,0.0146843754244
133,0.0,0.0146843754244
134,0.0,0.0146843754244
135,0.0,0.0146843754244
136,1.1578336,0.0146843754244
137,1.519936,0.0148667477217
138,3.37116828332,0.0148667477217
139,6.08717751823,0.0130393917112
140,8.49771799403,0.00564719396557
141,9.432544,-0.0088166972127
142,8.6234016,-0.0112781300944
143,8.359648,-0.00969005755
144,8.04672,-0.00852144638575
145,7.644384,-0.00814226113167
146,7.197344,-0.00818621575667
147,6.526784,-0.00868532629577
148,6.079744,-0.00929363649478
149,5.7623456,-0.0103330638352
150,5.588,-0.0106724712532
151,5.0917856,-0.0113226922174
152,4.068064,-0.0116146874838
153,2.7671776,-0.0118775521529
154,1.4707616,-0.0121080803833
155,0.0,-0.0121080803833
156,0.0,-0.0121080803833
157,0.0,-0.0121080803833
158,0.0,-0.0121080803833
159,0.0,-0.0121080803833
160,0.0,-0.0121080803833
161,0.0,-0.0121080803833
162,0.0,-0.0121080803833
163,0.0,-0.0121080803833
164,0.0,-0.0121080803833
165,0.0,-0.0121080803833
166,0.0,-0.0121080803833
167,0.0,-0.0121080803833
168,0.0,-0.0121080803833
169,0.0,-0.0121080803833
170,0.0,-0.0121080803833
171,0.0,-0.0121080803833
172,0.0,-0.0121080803833
173,0.0,-0.0121080803833
174,0.0,-0.0121080803833
175,0.0,-0.0121080803833
176,0.0,-0.0121080803833
177,0.0,-0.0121080803833
178,0.0,-0.0121080803833
179,0.0,-0.0121080803833
180,0.0,-0.0121080803833
181,0.0,-0.0121080803833
182,0.0,-0.0121080803833
183,0.0,-0.0121080803833
184,0.0,-0.0121080803833
185,0.0,-0.0121080803833
186,0.0,-0.0121080803833
187,0.0,-0.0121080803833
188,0.0,-0.0121080803833
189,0.0,-0.0121080803833
190,0.0,-0.0121080803833
191,0.0,-0.0121080803833
192,0.0,-0.0121080803833
193,0.0,-0.0121080803833
194,0.0,-0.0121080803833
195,0.0,-0.0121080803833
196,0.0,-0.0121080803833
197,0.0,-0.0121080803833
198,0.0,-0.0121080803833
199,0.0,-0.0121080803833
200,0.0,-0.0121080803833
201,0.0,-0.0121080803833
202,0.0,-0.0121080803833
203,0.0,-0.0121080803833
204,0.0,-0.0121080803833
205,0.0,-0.0121080803833
206,0.0,-0.0121080803833
207,0.0,-0.0121080803833
208,0.0,-0.0121080803833
209,0.0,-0.0121080803833
210,0.0,-0.0121080803833
211,0.0,-0.0121080803833
212,0.0,-0.0121080803833
213,0.0,-0.0121080803833
214,0.0,-0.0121080803833
215,0.0,-0.0121080803833
216,0.0,-0.0121080803833
217,0.0,-0.0121080803833
218,0.0,-0.0121080803833
219,0.0,-0.0121080803833
220,0.0,-0.0121080803833
221,0.0,-0.0121080803833
222,0.0,-0.0121080803833
223,0.0,-0.0121080803833
224,0.0,-0.0121080803833
225,0.0,-0.0121080803833
226,0.0,-0.0121080803833
227,0.0,-0.0121080803833
228,0.0,-0.0121080803833
229,0.0,-0.0121080803833
230,0.0,-0.0121080803833
231,0.0,-0.0121080803833
232,0.0,-0.0121080803833
233,0.0,-0.0121080803833
234,0.0,-0.0121080803833
235,0.0,-0.0121080803833
236,0.0,-0.0121080803833
237,0.0,-0.0121080803833
238,0.0,-0.0121080803833
239,0.0,-0.0121080803833
240,0.0,-0.0121080803833
241,0.0,-0.0121080803833
242,0.0,-0.0121080803833
243,2.816352,-0.0121080803833
244,5.2258976,-0.0124459915962
245,5.8964576,-0.0125934623262
246,5.588,-0.0125485305999
247,4.4704,-0.0124565403601
248,3.084576,-0.0121580546407
249,1.922272,-0.0119800519774
250,1.8283936,-0.0119800519774
251,1.922272,-0.0117947503833
252,2.0966176,-0.0116077952068
253,2.2754336,-0.0114270209165
254,2.0519136,-0.0114270209165
255,1.519936,-0.0112613242146
256,0.0,-0.0112613242146
257,0.0,-0.0112613242146
258,0.0,-0.0112613242146
259,0.0,-0.0112613242146
260,0.0,-0.0112613242146
261,0.0,-0.0112613242146
262,0.0,-0.0112613242146
263,0.0,-0.0112613242146
264,0.0,-0.0112613242146
265,0.0,-0.0112613242146
266,0.0,-0.0112613242146
267,0.89408,-0.0112613242146
268,1.8730976,-0.0111216613265
269,1.8730976,-0.0110197113915
270,1.519936,-0.0110197113915
271,0.8449056,-0.0109679854432
272,0.0,-0.0109679854432
273,0.0,-0.0109679854432
274,0.0,-0.0109679854432
275,0.0,-0.0109679854432
276,0.0,-0.0109679854432
277,0.0,-0.0109679854432
278,0.0,-0.0109679854432
279,0.0,-0.0109679854432
280,0.0,-0.0109679854432
281,0.0,-0.0109679854432
282,0.0,-0.0109679854432
283,0.0,-0.0109679854432
284,0.0,-0.0109679854432
285,0.0,-0.0109679854432
286,0.0,-0.0109679854432
287,0.0,-0.0109679854432
288,0.0,-0.0109679854432
289,0.0,-0.0109679854432
290,0.0,-0.0109679854432
291,0.0,-0.0109679854432
292,0.0,-0.0109679854432
293,0.0,-0.0109679854432
294,0.0,-0.0109679854432
295,0.0,-0.0109679854432
296,0.0,-0.0109679854432
297,0.0,-0.0109679854432
298,0.0,-0.0109679854432
299,0.0,-0.0109679854432
300,0.0,-0.0109679854432
301,0.0,-0.0109679854432
302,0.0,-0.0109679854432
303,0.0,-0.0109679854432
304,0.0,-0.0109679854432
305,0.0,-0.0109679854432
306,0.0,-0.0109679854432
307,0.0,-0.0109679854432
308,0.0,-0.0109679854432
309,0.0,-0.0109679854432
310,0.0,-0.0109679854432
311,0.0,-0.0109679854432
312,0.0,-0.0109679854432
313,0.0,-0.0109679854432
314,0.0,-0.0109679854432
315,0.0,-0.0109679854432
316,0.0,-0.0109679854432
317,0.0,-0.0109679854432
318,0.0,-0.0109679854432
319,0.0,-0.0109679854432
320,0.0,-0.0109679854432
321,0.0,-0.0109679854432
322,0.0,-0.0109679854432
323,0.0,-0.0109679854432
324,0.0,-0.0109679854432
325,0.0,-0.0109679854432
326,0.0,-0.0109679854432
327,0.0,-0.0109679854432
328,0.0,-0.0109679854432
