time(s),speed(m/s),grade
0,25.5517938791,-0.0100194296835
1,26.015463879,-0.00896809058141
2,26.3291866566,-0.00638828697342
3,26.8882241564,-0.00292304304596
4,27.3092799896,0.000603693703768
5,27.6829591561,0.00431125533668
6,27.916059469,0.00861864954416
7,28.0017344575,0.010676236427
8,27.9833238092,0.00883493565344
9,27.9041672116,0.00444631485544
10,27.7504241561,0.000869198984689
11,27.3837683229,0.000435196224819
12,26.933769712,0.00262495115154
13,26.3850338788,0.00747591432198
14,25.9514322123,0.0134152362155
15,25.5185741569,0.017457042524
16,25.2277586015,0.0213735055107
17,24.7203466572,0.0252642443567
18,24.3255086018,0.0299404858295
19,23.9280402687,0.0347052191466
20,23.6066013799,0.0403226376214
21,23.1514211023,0.046632144595
22,22.7310605469,0.0511448692604
23,22.5284047136,0.0535776439179
24,22.2392399915,0.0546983781267
25,22.3837619359,0.0540678181187
26,22.5432627692,0.0519849036462
27,22.7013099913,0.0478927699666
28,22.7777469572,0.0428565527609
29,22.8045930468,0.0353140844516
30,22.8694811024,0.0259178384158
31,23.0273165154,0.0158524133826
32,23.095677769,0.00352031486507
33,22.9977522134,-0.0103962244413
34,23.1138377689,-0.021460343484
35,23.2396783244,-0.0271078822858
36,23.3699643747,-0.0278496431806
37,23.8218519353,-0.0242184585528
38,24.6936077684,-0.0190111798995
39,25.273929157,-0.0125353276862
40,25.7803386013,-0.00362628357257
41,26.1562094345,0.00400653179396
42,26.4211674899,0.011686405769
43,26.5016916566,0.0172102734737
44,26.6987429554,0.0222545614956
45,26.9198036008,0.02554843743
46,26.9611802675,0.0274147557875
47,26.9044516564,0.0282131900632
48,27.2153366563,0.0282908071666
49,27.3111747118,0.0280748519474
50,27.4281183229,0.0278826775862
51,27.568033045,0.0279575804751
52,27.7016808227,0.0281703491463
53,27.6044738783,0.0283725603636
54,27.5018839266,0.0284576457814
55,27.3318927673,0.0281991148467
56,27.0821888785,0.0268579364152
57,27.0755386008,0.0245402787309
58,26.7651408231,0.0214664291573
59,26.2910208233,0.0183493241089
60,26.0664127323,0.0154743901294
61,26.0112019345,0.0127168076696
62,26.0351116567,0.0101023199699
63,26.3225216566,0.00727665733132
64,26.502056101,0.00416835543655
65,26.7399555453,0.00111441489121
66,27.1307330452,-0.00214996025789
67,27.449779434,-0.00486305269879
68,27.856924156,-0.00763563586182
69,28.0057524893,-0.0104361973841
70,28.3800336003,-0.0137496705048
71,28.7268341557,-0.0166952308852
72,28.7825308224,-0.018166995766
73,29.3179194333,-0.0186857201056
74,30.1047727663,-0.0188784268472
75,30.4589249883,-0.0193431908331
76,30.440031655,-0.0197469631208
77,30.579666655,-0.0186404874001
78,30.7340324883,-0.0155243009971
79,31.0220527659,-0.0115123677297
80,30.8935630437,-0.00693433190317
81,31.0086272104,-0.0019653061137
82,31.1104330437,0.00249064868592
83,30.9064080437,0.00735749297411
84,30.7972930438,0.0113706097271
85,30.3966966551,0.0142459427335
86,30.1628599885,0.0154263221796
87,30.0068410996,0.0149263593354
88,29.6043799887,0.0129708301497
89,29.5512263776,0.0101394756314
90,29.2207930444,0.00713092637633
91,28.9917838778,0.00470981444622
92,29.0301661,0.00221792337083
93,29.0419082811,-0.000108037822685
94,29.0370283222,-0.00203161888352
95,29.0876411,-0.00399945940153
96,29.0239397111,-0.00656942955287
97,28.588691378,-0.0101464405099
98,28.3811505447,-0.0142913879651
99,28.5465133224,-0.0178617561609
100,28.5644805446,-0.0198188613802
101,28.8703558223,-0.0204767804857
102,29.0546119334,-0.0206944243226
103,29.1481972111,-0.0205400489112
104,29.2967138777,-0.0200305526744
105,29.323887211,-0.0185162818285
106,29.5960552665,-0.0155214652087
107,29.652120822,-0.0110272406287
108,29.5269605443,-0.00533214047663
109,29.5003974887,0.000903292118833
110,29.3238788872,0.00692317491674
111,28.9779344334,0.0121376633981
112,28.6287692903,0.0171986720699
113,28.5869289924,0.0214557931516
114,28.5097377669,0.0260028329247
115,28.1820891559,0.0298469427474
116,27.8843899894,0.0318748858189
117,27.7457386005,0.0318560750551
118,27.3817741562,0.0302264149507
119,27.3994636006,0.0283640950114
120,27.5497183228,0.0272069395874
121,27.4267683229,0.0278942123441
122,27.1758036007,0.0298370563271
123,27.0823097119,0.0315213582292
124,26.9526416564,0.0324473161879
125,27.1487447119,0.0327311083503
126,27.1017455452,0.0321087750805
127,27.0985813785,0.0305834081751
128,27.0391272119,0.0291197296157
129,27.2700266563,0.0281097256673
130,27.1440547119,0.0281269146003
131,27.0537502674,0.0286943107841
132,27.16873955,0.0294343964315
133,27.3226355451,0.030257073637
134,27.4045455451,0.030678074461
135,27.5828616561,0.0304703245334
136,27.659993825,0.0297272297561
137,27.5824691569,0.0283144663339
138,27.3665463789,0.026265223277
139,27.0284842181,0.0235541442702
140,26.5845414017,0.0209973847135
141,26.0509766567,0.0182545511633
142,25.6067233236,0.0146981315599
143,25.6756041569,0.011760860313
144,25.5785455458,0.00792480418873
145,25.583097768,0.00365676229052
146,25.791276379,-0.00107494756502
147,25.7836277679,-0.00506845666736
148,26.1254288789,-0.00915682785616
149,26.372456101,-0.0129239128193
150,26.5193113787,-0.0164499663478
151,26.8619494342,-0.0196606317607
152,26.8772674897,-0.0227935214626
153,27.1017688786,-0.0257600072738
154,27.1363236007,-0.0281902572003
155,27.6326752672,-0.030116706814
156,27.6843091561,-0.0317415170635
157,27.8102216561,-0.0324536775419
158,27.9412794656,-0.0322713481297
159,28.0030122115,-0.0308089281345
160,27.957844156,-0.0280448422874
161,27.7166868906,-0.0244203187963
162,27.6036411006,-0.0207379999099
163,27.8459230449,-0.0167230301659
164,28.0241007113,-0.0132138836254
165,28.1797980448,-0.00925334481061
166,27.9633563782,-0.00544371996813
167,26.8281258231,-0.00352105308992
168,25.6490558235,-0.00361339659856
169,24.3718549907,-0.00422396563815
170,23.3184474911,-0.00493003317903
171,21.9045680472,-0.00528259854431
172,20.8816802698,-0.00543310120975
173,19.9610922146,-0.00541687042211
174,19.4493463814,-0.00530712378351
175,18.4535705485,-0.00519907633756
176,17.3624588822,-0.00516283814299
177,16.1433441605,-0.00515457842688
178,15.9057944383,-0.00518452217991
179,15.5615169385,-0.00519170456756
180,14.5911683277,-0.00518668543898
181,13.2364091616,-0.00521828928504
182,11.7167524955,-0.00528734302957
183,10.4062780516,-0.0054017895257
184,8.91982194105,-0.00550924208182
185,7.18340333061,-0.00563244902408
186,5.95303471994,-0.00571463808185
187,5.68341638672,-0.00578582540649
188,5.08362833139,-0.00581715140733
189,4.32694444279,-0.00587214001633
190,3.68544360971,-0.00589575129961
191,3.54023722087,-0.00591680209539
192,3.09630110993,-0.00593567538108
193,2.93551860999,-0.00595279185411
194,2.22878916582,-0.00596777404833
195,2.14862527696,-0.00597983026419
196,1.82911166597,-0.00597983026419
197,1.93375388815,-0.00598765004487
198,2.2047844436,-0.00598765004487
199,2.09999055475,-0.00598980906938
200,2.17860166584,-0.00598980906938
201,2.24012583248,-0.00598535405776
202,2.85564611002,-0.00597356382807
203,2.94387694332,-0.00595406272171
204,3.00105916552,-0.00592659240135
205,3.3622463876,-0.00589092246404
206,3.58519444308,-0.00584705107369
207,4.03073722068,-0.00573890011621
208,4.38473110944,-0.00567739592165
209,4.73064472041,-0.00561277717299
210,5.23103138689,-0.00547651959976
211,5.46435305347,-0.0054068006986
212,5.60026110895,-0.00527188987178
213,5.66514610895,-0.00515276534524
214,5.68910916449,-0.00505512845673
215,5.90438471995,-0.00498293922939
216,5.95590277552,-0.00493969612582
217,5.78423972,-0.00492311898628
218,5.45346360901,-0.00492183046272
219,5.16419380965,-0.00492233604444
220,4.99786416476,-0.0049212352209
221,4.943311387,-0.00491582580531
222,4.82440472039,-0.00490646708919
223,4.60711694267,-0.00490033186364
224,4.31087638724,-0.00488513675296
225,3.80524888743,-0.00487607562097
226,3.66785222082,-0.0048660387744
227,2.93657305443,-0.00485438601989
228,2.57177166569,-0.00484164631064
229,2.37973027687,-0.00482781965638
230,2.46239722128,-0.00481290616075
231,2.5907963879,-0.00479690597409
232,2.67871555453,-0.00477981933018
233,2.82853805447,-0.00476164536155
234,2.69458444341,-0.00474237998817
235,2.27994758769,-0.00474237998817
236,2.03246833256,-0.00472202039015
237,2.33071796143,-0.00470056863268
238,2.93645413535,-0.00470056863268
239,3.45723110979,-0.00465463440664
240,3.64244222083,-0.00463025646274
241,3.68510471565,-0.00460457663036
242,3.42514527647,-0.00457723535973
243,2.85483499891,-0.00451665204077
244,2.72389472118,-0.00448368770907
245,2.6794222212,-0.00448368770907
246,2.30300166579,-0.00444962506899
247,2.00855472146,-0.00441535298522
248,1.82473945574,-0.00438192240758
249,1.68471659802,-0.00435056942618
250,1.53829333274,-0.00435056942618
251,1.40611388835,-0.0043223704954
252,1.49073711904,-0.0043223704954
253,1.65982472159,-0.00429817084011
254,1.74730444378,-0.00429817084011
255,1.82412611041,-0.00427850627606
256,1.90089475927,-0.00426356765803
257,1.98268280199,-0.00426356765803
258,2.08162357582,-0.00425342959712
259,2.20985041799,-0.00424805693088
260,2.37949666576,-0.00424724671917
261,2.32935472133,-0.00425063072081
262,1.50809805498,-0.0042576542593
263,1.49161277721,-0.0042576542593
264,1.69220361046,-0.00426763158543
265,1.83955210865,-0.00426763158543
266,1.93940328004,-0.00428025469038
267,1.99579888813,-0.00429552173873
268,1.9893755548,-0.00431351410792
269,1.9092208326,-0.00431351410792
270,1.9740330548,-0.00433433168614
271,1.94821999926,-0.00435766885344
272,1.83630944374,-0.00438293947632
273,2.02950444367,-0.00438293947632
274,2.24162944359,-0.00440936801414
275,2.31649393644,-0.00443611824447
276,2.27602346683,-0.00446277806839
277,2.16603473562,-0.00446277806839
278,2.03234444367,-0.00448920624616
279,1.91939138815,-0.00451563009125
280,1.87548430962,-0.00451563009125
281,1.98508027702,-0.00454246519075
282,2.26045972136,-0.00457022330318
283,2.46509585164,-0.00459937219341
284,2.59060592904,-0.00462984730692
285,2.70603277675,-0.00466138334075
286,2.80687055448,-0.00469374409502
287,2.70816944341,-0.00469374409502
288,2.79417138782,-0.00472676384292
289,3.53628610976,-0.00476057780307
290,3.5632766653,-0.00483079085071
291,4.12576610954,-0.00486593735313
292,4.36785249833,-0.00493681478991
293,4.39356583166,-0.00497213957428
294,4.39988175383,-0.00504119878559
295,4.32349999835,-0.00507441414635
296,4.19045916507,-0.00513706667581
297,4.41190916498,-0.00516581277686
298,4.84160694262,-0.00521722293218
299,4.93101055367,-0.00524010516845
300,4.87720860923,-0.00528147123487
301,5.01722666473,-0.00531966916091
302,4.96355583145,-0.00535690838044
303,4.78340723762,-0.00537432129141
304,4.59147744345,-0.00540337995129
305,4.46899360941,-0.00541444352361
306,4.4641086094,-0.0054299211482
307,4.51149305385,-0.00543798233
308,4.59711239508,-0.00544023960845
309,4.76218536055,-0.00544138609779
310,5.05704027584,-0.00543503574286
311,5.46539472015,-0.00541703542153
312,5.76588166445,-0.00538445125984
313,5.95121971993,-0.00530702115739
314,6.17023520403,-0.00524053113665
315,6.42180860864,-0.00516316276966
316,6.64661944192,-0.00507406877036
317,6.7927438863,-0.0049728398955
318,6.96384110845,-0.00480534609381
319,7.10191666393,-0.00469027930001
320,7.14082916395,-0.0045242447567
321,7.25391555277,-0.00442046807177
322,7.49011194159,-0.00426872382021
323,7.72994249703,-0.00416455705771
324,7.9490770995,-0.00400958471982
325,8.10688083023,-0.00384720069269
326,8.2099055524,-0.00372709836265
327,8.38303721903,-0.00350953111358
328,8.38811666347,-0.00322223519359
329,8.21315277465,-0.00285643514363
330,8.10952083022,-0.0024136467407
331,8.11339444135,-0.00207982698059
332,7.88209805256,-0.00152842816589
333,7.67656055262,-0.00113339131217
334,7.67009138595,-0.000505393409503
335,7.90670805254,0.000151114777659
336,7.99730471916,0.000597935582204
337,8.11923083023,0.00126006593718
338,8.44604638568,0.00189865684514
339,8.80886555218,0.00250120880481
340,9.1002102743,0.00306071859154
341,8.83824832997,0.00356692006618
342,8.47281944122,0.00400780948677
343,8.30814888569,0.00437577208191
344,7.85558583032,0.00458375237334
345,7.79152194146,0.0048516092959
346,7.93861221921,0.00500476189193
347,7.93009610806,0.00519625378346
