,Unnamed: 0,time(s),SOC,Speed(m/s),Speed(mph),Acceleration(mph/s),tracpower(watt),VSP,cum_elec(J),elec_energy(J),road_grade(rad),torque_demand(Nm),ess_current,ess_volt,mot_command,mot_torque(Nm),mot_speed(rad/s),veh_weight,battery_size(kWh),SOC_max,SOC_min,road_type
15,15,1.5,0.458970494223,24.117808,53.9500894275,-0.10000016576,3106305.15927,1368416.36972,75694.7525788,10340.9803161,0.0274669270811,38817.8538526,139.580739695,697.4324133819999,0.553329538593,501.229907963,169.903957872,2270,101.17700712000001,0.99,0.04,1
16,16,1.6,0.458941365724,24.1133376,53.9400894109,-0.10000016576,3019452.6743099997,1330155.36313,86773.5642572,11078.8116784,0.027327738327599996,37739.4995241,149.540460049,694.2623773610001,0.552771743688,500.054971989,183.488388565,2270,101.17700712000001,0.99,0.04,1
17,17,1.7,0.458910207672,24.1088672,53.93008939439999,-0.10000016576,2932967.39629,1292056.12171,98591.9253224,11818.3610651,0.0271885495741,36665.335779400004,159.523495107,691.078755398,0.552214207038,498.894139036,197.030878932,2270,101.17700712000001,0.99,0.04,1
18,18,1.8,0.458877015471,24.1043968,53.9200893778,-0.10000016576,2845949.33497,1253722.174,111152.157446,12560.2321236,0.0270493608205,35584.111990499994,169.53800171,687.882080993,0.5516569353999999,497.738309053,210.53153596,2270,101.17700712000001,0.99,0.04,1
19,19,1.9,0.458841775443,24.0999264,53.9100893612,-0.10000016576,2760122.32977,1215912.9206,124462.944899,13310.787453,0.026910172066900002,34517.382122099996,179.669871853,684.6406755119999,0.551735170904,496.532524088,223.989855092,2270,101.17700712000001,0.99,0.04,1
20,20,2.0,0.45880446958300003,24.095456,53.9000893446,-0.10000016576,2673901.06527,1177929.9847,138527.305245,14064.3603463,0.026770983313400002,33445.325015099996,189.84262635,681.3800524630001,0.551899544423,495.374539816,237.40581603599998,2270,101.17700712000001,0.99,0.04,1
21,21,2.1,0.458765090375,24.0865152,53.880089311499994,-0.20000033152,2587495.85677,1139866.0162,153343.834203,14816.5289581,0.026603016611700003,32376.5767301,199.99658776599998,678.110254235,0.5514136060729999,494.110310115,250.779633582,2270,101.17700712000001,0.99,0.04,1
22,22,2.2,0.458723678869,24.077574399999996,53.8600892783,-0.20000033152,2501540.43073,1102000.18975,168871.742571,15527.9083681,0.0264350499101,31312.6648076,209.60013445,674.994762995,0.549662461628,491.675194565,264.091851868,2270,101.17700712000001,0.99,0.04,1
23,23,2.3,0.45868036588,24.068633600000002,53.840089245200005,-0.20000033152,2416248.42422,1064426.6186,185066.69458399998,16194.9520123,0.026267083208400002,30256.2698015,218.60538826799998,672.067044891,0.554928775713,488.34793195699996,277.308329425,2270,101.17700712000001,0.99,0.04,1
24,24,2.4,0.458635208845,24.0596928,53.820089212,-0.20000033152,2331624.74736,1027147.4658,201934.847759,16868.153175299998,0.0260991165067,29207.4615992,227.69392486200002,669.116254991,0.56052319132,485.45776492,290.428176117,2270,101.17700712000001,0.99,0.04,1
25,25,2.5,0.45858820546000006,24.050752,53.8000891789,-0.20000033152,2249224.80056,990847.9297629999,219471.10221999997,17536.254460699998,0.025931149805,28185.7398712,236.713794422,666.179256196,0.566258080149,482.648795792,303.45758377,2270,101.17700712000001,0.99,0.04,1
26,26,2.6,0.45853937219700003,24.041811199999998,53.780089145699996,-0.20000033152,2166076.5715799998,954218.753999,237671.742194,18200.6399743,0.025763183103400002,27153.8777709,245.68368548599997,663.2601844469999,0.5721390419219999,479.867278157,316.39754704,2270,101.17700712000001,0.99,0.04,1
27,27,2.7,0.45848871935900004,24.0328704,53.7600891126,-0.20000033152,2082526.30173,917412.467723,256531.30380300002,18859.5616088,0.0255952164017,26116.2060676,254.58000626900002,660.347709186,0.582811903717,476.769529119,329.242124947,2270,101.17700712000001,0.99,0.04,1
28,28,2.8,0.458436247289,24.0239296,53.74008907939999,-0.20000033152,2002822.8240599998,882300.8035530001,276053.978917,19522.675113900004,0.0254272497,25126.0211771,263.533103164,657.416945338,0.594069490598,473.97082408800003,341.99333559,2270,101.17700712000001,0.99,0.04,1
29,29,2.9,0.458381956792,24.0149888,53.720089046300004,-0.20000033152,1924807.5188400003,847932.827685,296234.445736,20180.4668188,0.0252592829984,24156.2855147,272.414559823,654.501391685,0.605823602891,471.231577109,354.655381023,2270,101.17700712000001,0.99,0.04,1
30,30,3.0,0.45832586451000007,24.006048,53.700089013100005,-0.20000033152,1846008.29483,813219.513142,317066.01592399995,20831.5701881,0.0250913162967,23175.9856916,281.205933786,651.609019893,0.618108099635,468.516068484,367.229215482,2270,101.17700712000001,0.99,0.04,1
31,31,3.1,0.45826798551299996,24.01007136,53.709089028,0.09000014918389998,1768767.9954400002,779192.949535,338544.99744,21478.981516699998,0.0248785732445,22202.539769,289.94767631,648.72665107,0.630959560948,465.81928384699995,379.715753694,2270,101.17700712000001,0.99,0.04,1
32,32,3.2,0.458208333896,24.01409472,53.718089043,0.0900001491841,1692040.59653,745392.3332720001,360663.87620500004,22118.8787645,0.0246658301923,21235.857159400002,298.588197437,645.869655693,0.6444185681660001,463.140249041,392.11614945,2270,101.17700712000001,0.99,0.04,1
33,33,3.3,0.45814693027900005,24.01811808,53.7270890579,0.09000014918389998,1615823.60654,711816.5667590001,383415.110137,22751.2339322,0.024453087140099996,20275.903199200002,307.127122165,643.039057103,0.65852878653,460.478696459,404.43084425,2270,101.17700712000001,0.99,0.04,1
34,34,3.4,0.458083795342,24.02214144,53.7360890728,0.09000014918399998,1540114.61922,678464.589963,406791.162394,23376.0522567,0.024240344087900004,19322.6443179,315.564523908,640.234916623,0.6733380813590001,457.83445539300004,416.660265673,2270,101.17700712000001,0.99,0.04,1
35,35,3.5,0.458018935682,24.0261648,53.7450890877,0.09000014918399998,1465032.99183,645388.983187,430802.76604799996,24011.603654599996,0.0240276010357,18377.5743862,324.14704233,637.391297296,0.690268192725,455.103607417,428.803735995,2270,101.17700712000001,0.99,0.04,1
36,36,3.6,0.45795232325900004,24.03018816,53.754089102600005,0.0900001491841,1390376.77357,612500.781308,455453.001026,24650.2349772,0.0238148579835,17438.1564162,332.771373364,634.522347373,0.7090442756820001,452.451613563,440.86014301800003,2270,101.17700712000001,0.99,0.04,1
37,37,3.7,0.457883957803,24.03421152,53.7630891175,0.09000014918389998,1317936.00208,580588.5471729999,480737.911212,25284.910186,0.0236021149313,16526.8345291,341.34253897400004,631.662691605,0.7289581474760001,449.846691351,452.83192520000006,2270,101.17700712000001,0.99,0.04,1
38,38,3.8,0.457813853327,24.03823488,53.7720891325,0.0900001491841,1244513.6662899998,548243.905854,506651.03399799997,25913.1227868,0.0233893718791,15603.5110095,349.826705573,628.824757994,0.750116615503,447.261943295,464.719870001,2270,101.17700712000001,0.99,0.04,1
39,39,3.9,0.45774202740900005,24.04225824,53.781089147399996,0.09000014918399998,1170327.23979,515562.6607,533207.1114810001,26556.0774822,0.023176628826900005,14670.918075200001,358.510141839,625.9573397,0.768537871095,445.063283419,476.52590859099996,2270,101.17700712000001,0.99,0.04,1
40,40,4.0,0.4576683931600001,24.0462816,53.79008916229999,0.09000014918399998,1097650.08968,483546.29501099995,560413.379339,27206.2678582,0.0229638857747,13757.5539497,367.29152582,622.985529396,0.775202980265,443.034811086,488.267839808,2270,101.17700712000001,0.99,0.04,1
41,41,4.1,0.457593137967,24.05119904,53.8010891805,0.11000018233600001,1025649.7524100001,451828.084762,587985.910849,27572.5315101,0.022796069637599996,12852.499130700002,372.24005005199996,621.026700658,0.77009905366,437.33238498300005,499.90393783,2270,101.17700712000001,0.99,0.04,1
42,42,4.2,0.45751728333499997,24.05611648,53.8120891988,0.11000018233600001,955128.3694280001,420761.39622399997,615599.662324,27613.7514756,0.022628253500599996,11966.343432,372.800444509,620.565092271,0.7635741038689999,428.072043609,511.299323139,2270,101.17700712000001,0.99,0.04,1
43,43,4.3,0.457441405164,24.06103392,53.823089216999996,0.11000018233600001,886351.730328,390463.317325,643177.632012,27577.969687700002,0.0224604373635,11102.4045356,372.32127609099996,620.466834655,0.757024981205,418.504127648,522.411739343,2270,101.17700712000001,0.99,0.04,1
44,44,4.4,0.457365676101,24.06595136,53.834089235200004,0.11000018233600001,819348.741091,360946.581978,670652.47554,27474.843527700003,0.022292621226499998,10261.0308237,370.932885787,620.634811086,0.755040432329,408.604222301,533.236749194,2270,101.17700712000001,0.99,0.04,1
45,45,4.5,0.457290299921,24.0708688,53.84508925350001,0.11000018233600001,752465.462499,331482.58259899996,697967.596015,27315.120474699997,0.022124805089400002,9421.4997582,368.78033603,621.063024216,0.754940787737,398.663803528,543.76517219,2270,101.17700712000001,0.99,0.04,1
46,46,4.6,0.457215389604,24.07578624,53.8560892717,0.11000018233600001,688842.0813600001,303454.661392,725096.04077,27128.444755599998,0.0219569889523,8623.11995656,366.26382718699995,621.610001498,0.754925659023,389.00868095,554.0031385569999,2270,101.17700712000001,0.99,0.04,1
47,47,4.7,0.45714101303599997,24.08070368,53.8670892899,0.11000018233600001,626241.026792,275877.104314,752016.336506,26920.2957358,0.021789172815299997,7837.86138356,363.457323246,622.250730745,0.755001935906,379.65996617300004,563.9596597230001,2270,101.17700712000001,0.99,0.04,1
48,48,4.8,0.45706722613000006,24.08562112,53.878089308199996,0.11000018233600001,563663.130366,248309.74906,778710.084295,26693.747788900004,0.0216213566782,7053.21323692,360.40232137,622.972129444,0.75517578278,370.61313087,573.6438577609999,2270,101.17700712000001,0.99,0.04,1
49,49,4.9,0.456994053383,24.09053856,53.889089326400004,0.11000018233600001,503770.548294,221925.351672,805215.17446,26505.0901656,0.0214535405412,6302.4803595,357.85880351099996,623.580031101,0.751575121469,362.344639136,583.06844212,2270,101.17700712000001,0.99,0.04,1
50,50,5.0,0.456921339622,24.095456,53.9000893446,0.11000018233600001,444737.707449,195919.694911,831563.768671,26348.5942107,0.0212857244041,5562.80760172,355.74944718300003,624.016093093,0.744962666729,354.834908372,592.262048184,2270,101.17700712000001,0.99,0.04,1
51,51,5.1,0.45684907056100005,24.0865152,53.880089311499994,-0.20000033152,386834.14160900004,170411.516127,857739.112375,26175.3437033,0.021104823555999998,4840.34215353,353.41381038,624.521872411,0.7384140700540001,347.57093269,601.236489789,2270,101.17700712000001,0.99,0.04,1
52,52,5.2,0.45677729442500004,24.077574399999996,53.8600892783,-0.20000033152,330305.359432,145508.96891300002,883723.377439,25984.2650646,0.020923922707900004,4134.5488072,350.837389039,625.1048328119999,0.731933334601,340.513526909,609.998583729,2270,101.17700712000001,0.99,0.04,1
53,53,5.3,0.45670604486500005,24.068633600000002,53.840089245200005,-0.20000033152,275111.993482,121194.71078499999,909518.665194,25795.287754900004,0.020743021859900002,3444.9531831999993,348.28926347,625.691983624,0.7255240984260001,333.65343395,618.5543720430001,2270,101.17700712000001,0.99,0.04,1
54,54,5.4,0.45663531849100003,24.0596928,53.820089212,-0.20000033152,221216.05715100002,97452.00755560001,935117.8607450001,25599.1955513,0.0205621210118,2771.09749401,345.64499610800004,626.304044247,0.719186141805,326.98445611299996,626.909685445,2270,101.17700712000001,0.99,0.04,1
55,55,5.5,0.45656536143999993,24.050752,53.8000891789,-0.20000033152,171835.373628,75698.40247939999,959246.383024,24128.522279099998,0.0203812201637,2153.32284285,325.790848632,630.546230183,0.6203827403059999,306.12459968400003,634.991269602,2270,101.17700712000001,0.99,0.04,1
56,56,5.6,0.456504155175,24.041811199999998,53.780089145699996,-0.20000033152,128397.43008499999,56562.744531,977882.744599,18636.361575,0.0202003193156,1609.58673778,251.636107477,652.749311199,0.46995844627899996,242.293494012,641.752949883,2270,101.17700712000001,0.99,0.04,1
57,57,5.7,0.45648387643,24.0328704,53.7600891126,-0.20000033152,121790.78479800001,53652.3281047,977931.6912270001,48.946628148900004,0.0200194184675,1527.33400307,0.660900115086,732.653112419,0.0,0.0,642.648453501,2270,101.17700712000001,0.99,0.04,1
58,58,5.8,0.45648662958999997,24.0239296,53.74008907939999,-0.20000033152,131563.56380899998,57957.5170965,965301.182434,-12630.5087937,0.0198385176195,1650.50490272,-170.542933273,776.912570372,-0.986366704761,-237.432863548,589.58212324,2270,101.17700712000001,0.99,0.04,1
59,59,5.9,0.456523361646,24.0149888,53.720089046300004,-0.20000033152,142193.36834100002,62640.2503707,957825.663107,-7475.51932643,0.0196576167714,1784.52316418,-100.937384294,770.7361374010001,-0.049129001580400004,-244.97791,344.29296018400004,2270,101.17700712000001,0.99,0.04,1
60,60,6.0,0.456526082346,24.006048,53.700089013100005,-0.20000033152,148467.616699,65404.2364311,969433.393883,11607.730776100001,0.019476715923299998,1863.95877521,156.73205971299998,689.984149716,0.543539104665,292.527131566,343.932583604,2270,101.17700712000001,0.99,0.04,1
61,61,6.1,0.456488027398,24.0194592,53.7300890628,0.30000049728,120690.59565799999,53167.6632855,984873.5368840001,15440.1430007,0.0193198266588,1514.38200985,208.479865037,668.180597273,0.45480354535899997,376.340331947,346.509955374,2270,101.17700712000001,0.99,0.04,1
62,62,6.2,0.456447627701,24.0328704,53.7600891126,0.30000049728,93794.6029742,41319.208358699994,997848.6338040001,12975.096919700001,0.0191629373944,1176.24405381,175.19666508400002,677.48249325,0.35590581682800004,317.713539884,349.00899786,2270,101.17700712000001,0.99,0.04,1
63,63,6.3,0.45641471856700006,24.0462816,53.79008916229999,0.30000049728,73790.73822130001,32506.933137199998,1008065.4673,10216.8334997,0.0190060481299,924.866741795,137.953751807,689.1127669780001,0.279681025686,250.70471347400002,350.913929724,2270,101.17700712000001,0.99,0.04,1
64,64,6.4,0.45638876998800004,24.0596928,53.820089212,0.30000049728,59920.1053117,26396.5221637,1016216.5530799999,8151.08578124,0.0188491588654,750.598558749,110.06119445600001,697.9940630960001,0.226049687833,199.14370858400002,352.290841648,2270,101.17700712000001,0.99,0.04,1
65,65,6.5,0.45636789923,24.073104,53.8500892618,0.30000049728,49455.1746701,21786.4205595,1022864.3464700001,6647.79338194,0.018692269601,619.16284065,89.76303412540001,704.437751672,0.185539264467,160.764502163,353.275302909,2270,101.17700712000001,0.99,0.04,1
66,66,6.6,0.45635064730400005,24.0865152,53.880089311499994,0.30000049728,43229.6311442,19043.8903719,1028538.6067,5674.26023541,0.018535380336500002,540.919695036,76.6179092279,708.666814695,0.161108974628,135.613998256,353.98062308199997,2270,101.17700712000001,0.99,0.04,1
67,67,6.7,0.45633568613700004,24.0999264,53.9100893612,0.30000049728,39370.43117230001,17343.8022786,1033608.51399,5069.90729227,0.018378491072,492.35651711199995,68.4576462861,711.292004825,0.145916871304,119.86102691399999,354.50936422300003,2270,101.17700712000001,0.99,0.04,1
68,68,6.8,0.45632226969899997,24.1133376,53.9400894109,0.30000049728,35068.992138300004,15448.8952151,1038121.9303700001,4513.41637439,0.0182216018075,438.319905913,60.9436064532,713.602698321,0.129562233674,106.16167892600001,354.91425942800004,2270,101.17700712000001,0.99,0.04,1
69,69,6.9,0.45631024733900005,24.1267488,53.970089460699995,0.30000049728,31308.945343799995,13792.4869356,1042214.7944299999,4092.86405839,0.0180647125431,391.10635432099997,55.265078671000005,715.316940473,0.115856288061,96.31588117700001,355.21903007599997,2270,101.17700712000001,0.99,0.04,1
70,70,7.0,0.456299424251,24.14016,54.0000895104,0.30000049728,29455.365908300002,12975.9321182,1045916.65184,3701.85741337,0.017907823278599997,367.747317859,49.985473342,717.0648694160001,0.108373994173,87.16687647389999,355.435501874,2270,101.17700712000001,0.99,0.04,1
71,71,7.1,0.456289474697,24.14418336,54.0090895253,0.09000014918389998,28269.5421339,12453.5427903,1049404.57855,3487.92671432,0.0177784849494,352.88361187699996,47.096872768599994,718.0040242910001,0.10368898373400001,82.1358320967,355.593800235,2270,101.17700712000001,0.99,0.04,1
72,72,7.2,0.456280025338,24.14820672,54.0180895402,0.0900001491841,27476.5614648,12104.212099,1052759.09217,3354.51361798,0.0176491466201,342.92783164,45.2954779125,718.584888251,0.100577211217,78.9878202192,355.718490631,2270,101.17700712000001,0.99,0.04,1
73,73,7.3,0.45627089516099995,24.15223008,54.02708955520001,0.09000014918389998,26930.5625009,11863.6839211,1056024.9102399999,3265.8180649,0.0175198082909,336.057369396,44.0978912549,718.969967061,0.09844345897399999,76.8890161299,355.822053733,2270,101.17700712000001,0.99,0.04,1
74,74,7.4,0.456261979772,24.15625344,54.0360895701,0.0900001491841,26545.6558694,11694.121528399999,1059229.66556,3204.75531849,0.0173904699616,331.19907763,43.273422740200004,719.234997035,0.09694472330569999,75.439815988,355.911838134,2270,101.17700712000001,0.99,0.04,1
75,75,7.5,0.45625320649800005,24.160276800000002,54.045089585,0.09000014918389998,26374.8665648,11618.8839492,1062400.6199100001,3170.95435361,0.017261131632400003,329.013411667,42.8170643383,719.3865766260001,0.0962563225502,74.6318352727,355.993321607,2270,101.17700712000001,0.99,0.04,1
76,76,7.6,0.45624451687299994,24.16430016,54.054089599899996,0.0900001491841,26162.125581700002,11525.1654545,1065543.08656,3142.46664875,0.017131793303200003,326.305234231,42.432448819099996,719.508069129,0.09544328817949999,73.9486315533,356.070277841,2270,101.17700712000001,0.99,0.04,1
77,77,7.7,0.456235948087,24.16832352,54.06308961479999,0.09000014918399998,25371.7989524,11177.003943799999,1068602.15028,3059.06372545,0.0170024549739,316.395262188,41.3063154643,719.842994517,0.0924539265435,71.97582878189999,356.13803257,2270,101.17700712000001,0.99,0.04,1
78,78,7.8,0.456227564003,24.17234688,54.0720896297,0.09000014918399998,25521.0528993,11242.7545812,1071646.77379,3044.62350238,0.016873116644700002,318.20353931200003,41.111377830900004,719.93249898,0.09293688446550001,71.6289004829,356.195452485,2270,101.17700712000001,0.99,0.04,1
79,79,7.9,0.45621916554499997,24.17637024,54.0810896447,0.09000014918399998,26079.703442500002,11488.8561421,1074732.99639,3086.22259992,0.0167437783154,325.114834991,41.673136461599995,719.783250683,0.09494828198069999,72.5969540042,356.25741493199996,2270,101.17700712000001,0.99,0.04,1
80,80,8.0,0.456210649406,24.180393600000002,54.090089659600004,0.09000014918399998,26076.799518,11487.5768802,1077843.2754799998,3110.27909692,0.0166144399862,325.024544461,41.9980197935,719.66531945,0.09500015469900001,73.1463227616,356.329538127,2270,101.17700712000001,0.99,0.04,1
81,81,8.1,0.456202095638,24.18531104,54.1010896778,0.11000018233600001,26035.8963039,11469.557843100001,1080954.40191,3111.12642679,0.0165452178091,324.448740159,42.0095109446,719.658760747,0.09485818777889998,73.1516562603,356.40498603300006,2270,101.17700712000001,0.99,0.04,1
82,82,8.2,0.456193546208,24.19022848,54.1120896961,0.11000018233600001,25992.0651154,11450.2489495,1084061.15589,3106.75397869,0.0164759956321,323.836690152,41.9505194013,719.677840914,0.0946930013268,73.0348800699,356.48068219699996,2270,101.17700712000001,0.99,0.04,1
83,83,8.3,0.45618500979599996,24.19514592,54.1230897143,0.11000018233600001,25951.2030978,11432.248060700002,1087162.86604,3101.71015148,0.016406773455,323.26187448900004,41.8824619961,719.7006064310001,0.0945370574093,72.9025338415,356.55612345,2270,101.17700712000001,0.99,0.04,1
84,84,8.4,0.45617648706299996,24.20006336,54.1340897325,0.11000018233600001,25913.5021996,11415.6397355,1090259.7730100001,3096.90697308,0.016337551278,322.72666100099997,41.8176538412,719.722526852,0.0943929665284,72.7759433213,356.63129357699995,2270,101.17700712000001,0.99,0.04,1
85,85,8.5,0.45616794590899995,24.2049808,54.1450897508,0.11000018233600001,26339.6657443,11603.3769799,1093393.39334,3133.62032985,0.016268329100899998,327.967457405,42.3134456714,719.584389722,0.09595073977560001,73.6235163519,356.709861434,2270,101.17700712000001,0.99,0.04,1
86,86,8.6,0.45615931910499996,24.20989824,54.156089769,0.11000018233600001,26263.488737599997,11569.8188271,1096533.44282,3140.04947464,0.0161991069238,326.95251890099996,42.4003093309,719.5457872569999,0.09569358965060001,73.7568291807,356.79479298,2270,101.17700712000001,0.99,0.04,1
87,87,8.7,0.456150669075,24.21481568,54.167089787200005,0.11000018233600001,26499.0770226,11673.6022126,1099696.1089,3162.66608297,0.0161298847468,329.81835095099996,42.7057540563,719.459215847,0.09658095857460001,74.2707349158,356.882613933,2270,101.17700712000001,0.99,0.04,1
88,88,8.8,0.4561419353,24.21973312,54.1780898055,0.11000018233600001,27003.0775826,11895.628891,1102907.27153,3211.16263004,0.0160606625697,336.023109941,43.3606594865,719.266814488,0.0983740951567,75.38875287489999,356.978262471,2270,101.17700712000001,0.99,0.04,1
89,89,8.9,0.456133149698,24.22465056,54.1890898237,0.11000018233600001,26940.7652424,11868.178520899999,1106079.38287,3172.11133422,0.0159914403927,335.17964952200003,42.8333978448,719.445026884,0.0978208624734,74.4575176966,357.075687326,2270,101.17700712000001,0.99,0.04,1
90,90,9.0,0.456124373505,24.229568,54.200089841899995,0.11000018233600001,27228.426406299997,11994.901500599999,1109303.51562,3224.13275111,0.0159222182156,338.689792717,43.535902065900004,719.217202548,0.0989706194146,75.6541445071,357.17611539300003,2270,101.17700712000001,0.99,0.04,1
91,91,9.1,0.45611547550399995,24.2385088,54.2200898751,0.20000033152,27415.3734981,12077.257047600002,1112559.8500899998,3256.33447654,0.0158927404736,340.889406537,43.970780424,719.07671039,0.09969806366110001,76.3849128098,357.285517695,2270,101.17700712000001,0.99,0.04,1
92,92,9.2,0.456106501295,24.247449600000003,54.2400899082,0.20000033152,27538.5494835,12131.519596200002,1115836.80391,3276.95382071,0.015863262731600002,342.294745195,44.2492614675,718.9868994939999,0.100171519204,76.84360306149999,357.400359078,2270,101.17700712000001,0.99,0.04,1
93,93,9.3,0.456097477877,24.256390399999997,54.260089941400004,0.20000033152,27620.2740749,12167.5216189,1119127.254,3290.45008495,0.0158337849896,343.18401112,44.4315592324,718.9280426260001,0.100481530723,77.1350222266,357.518734496,2270,101.17700712000001,0.99,0.04,1
94,94,9.4,0.456088422158,24.265331200000002,54.2800899745,0.20000033152,27674.594169300002,12191.4511759,1122426.59698,3299.3429815,0.0158043072476,343.732244224,44.5516974438,718.8891162780001,0.100683737004,77.3183895971,357.639445327,2270,101.17700712000001,0.99,0.04,1
95,95,9.5,0.456079414779,24.274272,54.30009000770001,0.20000033152,26694.224292400002,11759.5701729,1125640.38878,3213.79179755,0.0157748295056,331.43344212,43.3965364954,719.2157902,0.09708028767850001,75.2953460199,357.753732436,2270,101.17700712000001,0.99,0.04,1
96,96,9.6,0.456070609019,24.2832128,54.3200900408,0.20000033152,26822.3691036,11816.0216316,1128835.46315,3195.07437099,0.0157453517635,332.901862484,43.1438434963,719.3232646810001,0.0974866710419,74.8417985792,357.854798691,2270,101.17700712000001,0.99,0.04,1
97,97,9.7,0.45606181825900005,24.292153600000002,54.340090073999995,0.20000033152,26916.9562856,11857.6899937,1132038.46167,3202.99851884,0.0157158740215,333.952859681,43.2508976986,719.294190674,0.09782914200760001,75.0077725468,357.955830155,2270,101.17700712000001,0.99,0.04,1
98,98,9.8,0.456053086991,24.3010944,54.3600901071,0.20000033152,25610.8409643,11282.3087949,1135136.20783,3097.74615909,0.0156863962795,317.631264011,41.8296990029,719.692348675,0.09317122217430002,72.5273862537,358.04915199,2270,101.17700712000001,0.99,0.04,1
99,99,9.9,0.45604458977799994,24.310035199999998,54.3800901403,0.20000033152,24236.4274447,10676.840284,1138176.21734,3040.00950901,0.0156569185375,300.47493623,41.0501137212,719.862420835,0.08872326674010002,71.15641791979999,358.12671432900004,2270,101.17700712000001,0.99,0.04,1
