,Unnamed: 0,time(s),SOC,Speed(m/s),Speed(mph),Acceleration(mph/s),tracpower(watt),VSP,cum_elec(J),elec_energy(J),road_grade(rad),torque_demand(Nm),ess_current,ess_volt,mot_command,mot_torque(Nm),mot_speed(rad/s),veh_weight,battery_size(kWh),SOC_max,SOC_min,road_type
0,0,0.0,0.62515,28.427273600000003,63.59010540680001,0.0,18339269.149,8078973.19339,0.0,,-0.028782455051,194433.928431,0.0,761.8999301,0.0,0.0,0.0,2270,101.17700712000001,0.99,0.04,1
1,1,0.1,0.625149896452,28.41877984,63.5711053753,-0.190000314944,5946832.50053,2619750.00023,48.5127097224,48.5127097224,-0.028838720822299997,63067.4853158,0.636733367171,761.698023305,0.00138990165579,0.45335842138000004,0.0499236296087,2270,101.17700712000001,0.99,0.04,1
2,2,0.2,0.625149766452,28.41028608,63.5521053438,-0.190000314944,5937892.08725,2615811.49218,97.2055262378,48.6928165155,-0.0288949865936,62991.49703759999,0.639097301598,761.6957502619999,0.557072125486,0.654000909581,1.43451312687,2270,101.17700712000001,0.99,0.04,1
3,3,0.3,0.6251490945229999,28.40179232,63.533105312299995,-0.190000314944,5866905.752169999,2584539.9789299998,896.003796592,798.7982703539999,-0.0289512523648,62257.058901699995,10.484295812300001,759.021804265,0.557072125486,436.32449955,10.3027274597,2270,101.17700712000001,0.99,0.04,1
4,4,0.4,0.62514590842,28.39329856,63.5141052808,-0.190000314944,5759031.961519999,2537018.48525,2835.32025594,1939.31645935,-0.029007518136100002,61130.630583000006,25.4537121669,754.310851555,0.557072125486,495.287948101,24.001896874,2270,101.17700712000001,0.99,0.04,1
5,5,0.5,0.625139619413,28.3848048,63.4951052493,-0.190000314944,5464560.00105,2407295.15465,5964.306942,3128.98668606,-0.0290637839074,58022.244257800005,41.0683016428,749.3561228919999,0.557072125486,503.26803460199994,38.8326976152,2270,101.17700712000001,0.99,0.04,1
6,6,0.6,0.625130132272,28.37631104,63.4761052178,-0.190000314944,5350399.238609999,2357004.0698700002,10252.1460449,4287.83910291,-0.029120049678700004,56827.099486399995,56.2784836546,744.321500565,0.557072125486,504.348055905,53.919649058599994,2270,101.17700712000001,0.99,0.04,1
7,7,0.7,0.625117975582,28.36781728,63.4571051863,-0.190000314944,5235573.83903,2306420.19341,15288.0852088,5035.9391639,-0.02917631545,55624.177737599995,66.0975722547,741.168327223,0.557072125486,504.49422550099996,69.0565184643,2270,101.17700712000001,0.99,0.04,1
8,8,0.8,0.625103813227,28.35932352,63.4381051548,-0.190000314944,5125385.53858,2257879.0918799997,21078.782529599997,5790.69732074,-0.0292325812212,54469.815999599996,76.0041331896,737.985316463,0.557072125486,504.51400802800003,84.2135122812,2270,101.17700712000001,0.99,0.04,1
9,9,0.9,0.625087627442,28.35082976,63.4191051233,-0.190000314944,5018146.82378,2210637.3673,27631.1825934,6552.40006388,-0.0292888469925,53346.1185671,86.001940555,734.7668666139999,0.557072125486,504.516685386,99.375655414,2270,101.17700712000001,0.99,0.04,1
10,10,1.0,0.625069385323,28.342336,63.4001050918,-0.190000314944,4907472.02388,2161881.94885,34980.2070188,7349.024425399999,-0.0293451127638,52185.208890199996,96.4582161075,731.4143982219999,0.557072125486,504.51704773800003,114.5381483,2270,101.17700712000001,0.99,0.04,1
11,11,1.1,0.6250489809790001,28.3557472,63.430105141599995,0.30000049728,4800627.77774,2114813.999,43147.5757837,8167.36876489,-0.0294054666807,51024.9013774,107.19970502299999,727.943590728,0.55661192569,504.438116047,129.69297256,2270,101.17700712000001,0.99,0.04,1
12,12,1.2,0.625026396557,28.369158399999996,63.4601051913,0.30000049728,4693840.56596,2067771.17443,52123.9963588,8976.42057503,-0.0294658205975,49866.2968294,117.81937386700001,724.500365523,0.555184046649,503.46952634300004,144.826107602,2270,101.17700712000001,0.99,0.04,1
13,13,1.3,0.6250016538840001,28.3825696,63.490105241,0.30000049728,4587226.00256,2020804.4064099998,61907.609493699994,9783.61313498,-0.0295261745144,48710.6205087,128.414800593,721.0633270310001,0.55375953384,502.221826047,159.921947596,2270,101.17700712000001,0.99,0.04,1
14,14,1.4,0.62497475086,28.3959808,63.5201052908,0.30000049728,4480821.99574,1973930.3946,72501.6210857,10594.011592,-0.0295865284312,47558.270614199995,139.05248248200002,717.60437677,0.553133293275,500.876584326,174.975420795,2270,101.17700712000001,0.99,0.04,1
15,15,1.5,0.624945679241,28.409391999999997,63.550105340500004,0.30000049728,4375907.25686,1927712.4479599998,83908.5253775,11406.9042918,-0.0296468823481,46422.8079354,149.72309430200002,714.128430381,0.552516462553,499.584139723,189.981085782,2270,101.17700712000001,0.99,0.04,1
16,16,1.6,0.624914433355,28.4228032,63.5801053902,0.30000049728,4270191.93774,1881141.8227900001,96130.08584110001,12221.5604636,-0.029707236265,45279.9276545,160.41705976,710.6379990610001,0.5518998493339999,498.302678635,204.93800748900003,2270,101.17700712000001,0.99,0.04,1
17,17,1.7,0.624881005034,28.436214399999997,63.610105439899996,0.30000049728,4163969.34614,1834347.7295799998,109173.818455,13043.7326134,-0.029767590181800002,44132.74895380001,171.209900959,707.1127726980001,0.551681078329,496.98097675400004,219.84615478700002,2270,101.17700712000001,0.99,0.04,1
18,18,1.8,0.624845372433,28.4496256,63.640105489700005,0.30000049728,4060449.4884800003,1788744.26805,123045.21788299999,13871.3994284,-0.0298279440987,43015.2838359,182.075104311,703.554747319,0.55186287045,495.686075825,234.704686524,2270,101.17700712000001,0.99,0.04,1
19,19,1.9,0.624807524996,28.4630368,63.6701055394,0.30000049728,3957504.1647699997,1743393.90519,137745.864817,14700.6469341,-0.0298882980155,41904.9553581,192.96131224,699.9783264289999,0.551616955942,494.37963041,249.51425763700001,2270,101.17700712000001,0.99,0.04,1
20,20,2.0,0.624767492028,28.476447999999998,63.7001055891,0.30000049728,3854351.77299,1697952.3229,153233.33029800002,15487.465480500001,-0.0299486519324,40793.48115959999,203.29086195,696.551388314,0.54967823994,491.82625526199996,264.257601143,2270,101.17700712000001,0.99,0.04,1
21,21,2.1,0.62472541893,28.49835296,63.7491056703,0.49000081222400005,3753015.31448,1653310.71123,169454.086158,16220.755860799998,-0.030009719663200003,39690.4306955,212.918055812,693.352857007,0.555475552255,488.16158887,278.893655458,2270,101.17700712000001,0.99,0.04,1
22,22,2.2,0.624681376385,28.52025792,63.7981057516,0.49000081222400005,3652335.95065,1608958.5685700001,186413.297502,16959.2113434,-0.030070787393999997,38596.01846569999,222.61331519,690.13622398,0.561699950647,484.962096236,293.419688555,2270,101.17700712000001,0.99,0.04,1
23,23,2.3,0.624635365168,28.54216288,63.8471058328,0.49000081222400005,3552265.9503900004,1564874.86801,204104.378699,17691.081196900002,-0.0301318551248,37509.7205711,232.222407925,686.9386752080001,0.5681017056300001,481.85167993,307.842373194,2270,101.17700712000001,0.99,0.04,1
24,24,2.4,0.624587402394,28.56406784,63.896105913999996,0.49000081222400005,3452809.99335,1521061.67108,222521.615198,18417.2364997,-0.030192922855599998,36431.56772,241.75677705099997,683.758847107,0.576558860051,478.551771225,322.16131824900003,2270,101.17700712000001,0.99,0.04,1
25,25,2.5,0.624537500726,28.5859728,63.9451059952,0.49000081222400005,3353431.33226,1477282.52523,241665.695683,19144.0804849,-0.0302539905863,35355.8821567,251.300485458,680.576679931,0.588786087091,475.304371439,336.36960388299997,2270,101.17700712000001,0.99,0.04,1
26,26,2.6,0.624485655674,28.60787776,63.994106076499996,0.49000081222400005,3255177.53134,1433998.91249,261534.407721,19868.7120375,-0.0303150583171,34293.6944313,260.81546276299997,677.3917980909999,0.6016127456279999,472.233404579,350.47381400800003,2270,101.17700712000001,0.99,0.04,1
27,27,2.7,0.62443188038,28.62978272,64.04310615770001,0.49000081222400005,3160301.48264,1392203.29632,282119.848269,20585.440548299997,-0.030376126047900003,33268.6898959,270.227017928,674.232983844,0.61508621789,469.204242891,364.476377065,2270,101.17700712000001,0.99,0.04,1
28,28,2.8,0.624376194325,28.65168768,64.0921062389,0.49000081222400005,3062561.76474,1349146.1518700002,303416.65277,21296.8045007,-0.030437193778699998,32215.1296699,279.568481168,671.092072678,0.6292564622119999,466.198465165,378.37803983699996,2270,101.17700712000001,0.99,0.04,1
29,29,2.9,0.624318613833,28.67359264,64.14110632010001,0.49000081222400005,2964088.32107,1305765.78021,325416.070848,21999.4180779,-0.0304982615095,31155.466986000003,288.795413391,667.9799319169999,0.644178348979,463.21340975699997,392.179320185,2270,101.17700712000001,0.99,0.04,1
30,30,3.0,0.624259163534,28.695497600000003,64.1901064013,0.49000081222400005,2867586.1826400002,1263253.82495,348108.636433,22692.5655854,-0.0305593292403,30118.1266367,297.898424665,664.901479336,0.659912608296,460.248545229,405.88070378599997,2270,101.17700712000001,0.99,0.04,1
31,31,3.1,0.624197868667,28.713379200000002,64.2301064676,0.40000066304,2771288.7252700003,1220832.0375700002,371486.147432,23377.5109989,-0.030619933977099997,29088.592285500003,306.894112672,661.856869553,0.6765266780060001,457.303620912,419.48266633,2270,101.17700712000001,0.99,0.04,1
32,32,3.2,0.624134727833,28.7312608,64.27010653399999,0.40000066304,2675625.07638,1178689.46096,395563.22339,24077.075958,-0.0306805387139,28066.988021200003,316.082084727,658.747695851,0.696215133916,454.244266044,432.98362733199997,2270,101.17700712000001,0.99,0.04,1
33,33,3.3,0.6240697183680001,28.7491424,64.3101066003,0.40000066304,2580595.67178,1136826.2871299998,420338.20782199997,24774.9844319,-0.030741143450599997,27053.303615400004,325.248687532,655.635092567,0.7176114694779999,451.305200707,446.38371706699996,2270,101.17700712000001,0.99,0.04,1
34,34,3.4,0.624002848048,28.767024,64.3501066666,0.40000066304,2486184.5633900003,1095235.49048,445804.355897,25466.148075099998,-0.0308017481874,26047.357213599997,334.3271293,652.543286761,0.740488484327,448.40636553300004,459.68525176800006,2270,101.17700712000001,0.99,0.04,1
35,35,3.5,0.623934137113,28.784905600000005,64.3901067329,0.40000066304,2391135.66591,1053363.72948,471952.23661499994,26147.8807183,-0.030862352924200004,25035.982765599998,343.282150248,649.481729879,0.765004931955,445.528548502,472.888947526,2270,101.17700712000001,0.99,0.04,1
36,36,3.6,0.623863543387,28.802787199999997,64.4301067992,0.40000066304,2297655.5986200003,1012183.08309,498832.669217,26880.432601300003,-0.030922957661000002,24042.2800724,352.90476516,646.220885257,0.7737506677889999,443.57951239,486.01078506199997,2270,101.17700712000001,0.99,0.04,1
37,37,3.7,0.623791106403,28.820668800000004,64.4701068655,0.40000066304,2208176.42585,972764.945308,526209.1298979999,27376.4606814,-0.0309835623978,23091.6491621,359.42251778400004,643.727800688,0.77074412244,438.458053369,499.03220987,2270,101.17700712000001,0.99,0.04,1
38,38,3.8,0.623717823929,28.838550399999995,64.51010693180001,0.40000066304,2115503.28976,931939.775224,553656.032811,27446.9029124,-0.031044167134500002,22108.8174994,360.35298111099996,643.110385437,0.7634393591930001,428.390379867,511.80551252199996,2270,101.17700712000001,0.99,0.04,1
39,39,3.9,0.623644480156,28.856432,64.5501069981,0.40000066304,2027807.40062,893307.224942,581063.679054,27407.6462431,-0.0311047718713,21179.188159999998,359.8432085,643.015884924,0.756080670527,417.70772541400004,524.262289172,2270,101.17700712000001,0.99,0.04,1
40,40,4.0,0.6235713098879999,28.8743136,64.5901070644,0.40000066304,1940271.46732,854745.139787,608363.264371,27299.585317400004,-0.0311653766081,20252.3798473,358.43004080000003,643.2108788859999,0.7563551581550001,406.782694585,536.3935648519999,2270,101.17700712000001,0.99,0.04,1
41,41,4.1,0.623498440899,28.88370144,64.6111070992,0.210000348096,1854482.4396900001,816952.616603,635541.395224,27178.1308528,-0.031206833155,19350.630231799998,356.840952745,643.476467145,0.757982307058,396.441690499,548.2056791790001,2270,101.17700712000001,0.99,0.04,1
42,42,4.2,0.623425920603,28.89308928,64.632107134,0.210000348096,1770938.2429099998,780149.005689,662569.727516,27028.3322922,-0.031248289702,18472.8827199,354.879633336,643.858091264,0.7596576346420001,386.43259992,559.712089693,2270,101.17700712000001,0.99,0.04,1
43,43,4.3,0.623353828224,28.90247712,64.6531071688,0.210000348096,1689575.33873,744306.3166199999,689418.012607,26848.285090900004,-0.0312897462489,17618.4513627,352.52105287800003,644.368195191,0.7613828955399999,376.69083498599997,570.921533136,2270,101.17700712000001,0.99,0.04,1
44,44,4.4,0.623282235443,28.91186496,64.6741072036,0.210000348096,1610326.59067,709394.973864,716090.11064,26672.0980332,-0.0313312027959,16786.6135933,350.213047412,644.895747082,0.7595258176880001,367.45221959,581.8432126390001,2270,101.17700712000001,0.99,0.04,1
45,45,4.5,0.623211102418,28.921252799999998,64.6951072384,0.210000348096,1537591.61442,677353.1341039999,742563.556452,26473.4458115,-0.031372659342799994,16023.195671899999,347.609958125,645.467439158,0.750677361438,358.422863584,592.493122707,2270,101.17700712000001,0.99,0.04,1
46,46,4.6,0.623140553397,28.93064064,64.7161072732,0.210000348096,1462995.61258,644491.459286,768788.06122,26224.5047681,-0.0314141158897,15240.8858025,344.346418769,646.268364948,0.741814086804,349.43229595199995,602.871081386,2270,101.17700712000001,0.99,0.04,1
47,47,4.7,0.623070699852,28.94002848,64.73710730810001,0.210000348096,1392344.3782799998,613367.567522,794735.466214,25947.404994,-0.031455572436700004,14500.1651121,340.712980815,647.206421666,0.7339023085549999,340.688889718,612.981771299,2270,101.17700712000001,0.99,0.04,1
48,48,4.8,0.623001493018,28.94941632,64.7581073429,0.210000348096,1327775.08826,584922.946371,820532.583933,25797.1177188,-0.0314970289836,13823.242927899999,338.74457581400003,647.681085918,0.729702165974,333.57479723299997,622.850741568,2270,101.17700712000001,0.99,0.04,1
49,49,4.9,0.622932619267,28.95880416,64.7791073777,0.210000348096,1271704.43267,560222.2170350001,846235.135594,25702.5516619,-0.0315384855306,13235.2088016,337.507780462,647.8753808390001,0.7258032122589999,327.17876049299997,632.5171084469999,2270,101.17700712000001,0.99,0.04,1
50,50,5.0,0.622863981361,28.968192,64.8001074125,0.210000348096,1209456.3828,532800.168636,871849.529197,25614.3936026,-0.0315799420775,12583.2856801,336.35507836,648.02894679,0.722919512006,320.98201813099996,641.991255242,2270,101.17700712000001,0.99,0.04,1
51,51,5.1,0.622795591423,29.00797856,64.88910756,0.890001475264,1149785.4166899999,506513.39942200005,897360.351458,25510.822260499997,-0.0315648147222,11946.0565498,334.999922465,648.245198782,0.7200069531129999,314.94731686,651.278261833,2270,101.17700712000001,0.99,0.04,1
52,52,5.2,0.6227274939,29.04776512,64.9781077075,0.890001475264,1091337.66315,480765.490376,922750.033648,25389.68219,-0.031549687367,11323.264581399999,333.41399593299997,648.536235761,0.717065795061,309.037300968,660.381399383,2270,101.17700712000001,0.99,0.04,1
53,53,5.3,0.622659735212,29.08755168,65.0671078551,0.890001475264,1034091.13835,455546.75698,948001.7746629999,25251.7410151,-0.0315345600117,10714.6227495,331.60736619799997,648.899422211,0.714096218396,303.244975506,669.3043236569999,2270,101.17700712000001,0.99,0.04,1
54,54,5.4,0.622592359265,29.12733824,65.1561080026,0.890001475264,978024.5663389999,430847.82658100006,973099.8891360001,25098.1144728,-0.031519432656400004,10119.8529216,329.594673123,649.330299979,0.711098418725,297.567402605,678.050577148,2270,101.17700712000001,0.99,0.04,1
55,55,5.5,0.622525394011,29.167124800000003,65.24510815010001,0.890001475264,928605.78629,409077.438894,998054.171688,24954.2825529,-0.031504305301200006,9595.39818664,327.710520694,649.7375825969999,0.707430769799,292.035636429,686.623901333,2270,101.17700712000001,0.99,0.04,1
56,56,5.6,0.6224588084229999,29.20691136,65.3341082976,0.890001475264,875630.227126,385740.188161,1022857.24934,24803.077648299997,-0.0314891779459,9035.66973669,325.72946137099996,650.160537794,0.7030847102689999,286.59684095,695.0284041739999,2270,101.17700712000001,0.99,0.04,1
57,57,5.7,0.622392642773,29.24669792,65.4231084452,0.890001475264,823409.990566,362735.678663,1047492.2509100001,24635.001578,-0.031474050590599996,8485.24777773,323.526750931,650.657683807,0.698715453536,281.250809003,703.266606223,2270,101.17700712000001,0.99,0.04,1
58,58,5.8,0.6223269393240001,29.28648448,65.5121085927,0.890001475264,780208.296667,343704.095448,1071944.83584,24452.5849282,-0.031458923235299995,8029.13125924,321.13561184900004,651.217360004,0.694323856676,276.008593077,711.341585491,2270,101.17700712000001,0.99,0.04,1
59,59,5.9,0.622261735168,29.32627104,65.6011087402,0.890001475264,744019.156622,327761.743005,1072001.39818,56.5623394276,-0.0314437958801,7646.32070884,0.742843112468,651.834173581,0.0,0.0,719.25652085,2270,101.17700712000001,0.99,0.04,1
60,60,6.0,0.622255123609,29.3660576,65.6901088877,0.890001475264,760562.301214,335049.471901,1072050.39277,48.9945908841,-0.0314286685248,7805.7454521,0.64345545321,752.516003867,0.0,0.0,716.731666013,2270,101.17700712000001,0.99,0.04,1
61,61,6.1,0.6222713133950001,29.44250144,65.8611091712,1.7100028344999998,778087.5718060001,342769.855421,1055461.82918,-16588.563596599997,-0.0313757227167,7964.87582842,-217.86006632299998,819.528970851,-0.966986893981,-323.336339117,582.910864261,2270,101.17700712000001,0.99,0.04,1
62,62,6.2,0.622308397895,29.51894528,66.0321094546,1.7100028344999998,801179.2977539999,352942.421918,1050087.1331200001,-5374.69605922,-0.0313227769086,8180.01535324,-70.5861218238,781.3002352369999,0.0534552809072,-158.091431224,386.502834976,2270,101.17700712000001,0.99,0.04,1
63,63,6.3,0.622296362169,29.59538912,66.20310973810001,1.7100028344999998,796989.363583,351096.63594,1068231.88383,18144.7507095,-0.0312698311004,8116.21806501,238.296428369,682.536734641,0.686763643936,394.765688394,388.093182343,2270,101.17700712000001,0.99,0.04,1
64,64,6.4,0.622241571836,29.67183296,66.3741100215,1.7100028344999998,757536.7515479999,333716.63063800003,1091246.48608,23014.6022498,-0.0312168852923,7694.57377355,302.256104038,657.857508325,0.680639087165,477.38756971,392.13397307199995,2270,101.17700712000001,0.99,0.04,1
65,65,6.5,0.622179268058,29.7482768,66.545110305,1.7100028344999998,717284.288697,315984.26814899995,1114886.85056,23640.3644808,-0.0311639394842,7266.99297621,310.478513573,654.543845124,0.682226635369,482.760454904,396.442921424,2270,101.17700712000001,0.99,0.04,1
66,66,6.6,0.622115740118,29.82472064,66.7161105884,1.7100028344999998,673892.4169439999,296868.906143,1138852.4104799998,23965.559921400003,-0.031110993676100002,6809.87940384,314.753705769,652.986274686,0.688821661602,483.18070520000003,400.759590403,2270,101.17700712000001,0.99,0.04,1
67,67,6.7,0.622051368934,29.90116448,66.88711087189999,1.7100028344999998,629939.789096,277506.51502,1163122.36469,24269.954208099996,-0.031058047868,6349.45098252,318.755873878,651.5329897319999,0.6955383408079999,483.234156104,405.070937818,2270,101.17700712000001,0.99,0.04,1
68,68,6.8,0.621986185678,29.97760832,67.0581111553,1.7100028344999998,590791.3346909999,260260.49986399998,1187694.86642,24572.501735799997,-0.0310051020598,5939.67075303,322.73395269400004,650.088071024,0.702376629731,483.23805168800004,409.375516215,2270,101.17700712000001,0.99,0.04,1
69,69,6.9,0.621920191887,30.05405216,67.2291114388,1.7100028344999998,553115.71846,243663.312097,1212566.44292,24871.576492400003,-0.0309521562517,5546.74500163,326.666586914,648.638283206,0.707531783317,483.15382590300004,413.67305420199995,2270,101.17700712000001,0.99,0.04,1
70,70,7.0,0.62185362406,30.130496,67.40011172220001,1.7100028344999998,513351.47762799996,226146.025387,1237429.67129,24863.228371,-0.030899210443599997,5134.92106017,326.56158218900003,648.319837459,0.703034884987,478.07568652,417.944060518,2270,101.17700712000001,0.99,0.04,1
